no;title;author;journal;number;cites;year;cid;pubid;id
30;Application of standard treatment guidelines in rural community health centres, Timor-Leste;M Higuchi, J Okumura, A Aoyama, S Suryawati, J Porter;Health policy and planning;27 (5), 396-404;7;2011;670296934851337028;0EnyYjriUFMC;7mbHrTgAAAAJ
31;Efek antimalaria ekstrak brotowali (Tinospora crispa) pada mencit yang diinfeksi Plasmodium berghei;S Suryawati, S Herni;Jurnal Wijaya Kusuma;1 (1), 13-22;7;2007;11554017195445464671;gNZucvRojEcC;7mbHrTgAAAAJ
32;The effects of doses and pre-treatment with rifampicin on the elimination kinetics of metronidazole;M Djojosaputro, SM Suryawati, IA Donatus, B Santoso;European Journal of Pharmacology;183 (5), 1870-1871;7;1990;3981795089048070642;Y0pCki6q_DkC;7mbHrTgAAAAJ
33;Use of medicines and adherence to standard treatment guidelines in rural community health centers, Timor-Leste;M Higuchi, J Okumura, A Aoyama, S Suryawati, J Porter;Asia Pacific Journal of Public Health;27 (2), NP2498-NP2511;5;2015;9215618684436228466;hqOjcs7Dif8C;7mbHrTgAAAAJ
34;Improving type 2 diabetes patients' quality of life by using a community based interactive approach–diabetes mellitus strategy in Yogyakarta, Indonesia;TS Hartayu, MI Mohamed Izham, S Suryawati;Journal of Pharmaceutical Health Services Research;3 (2), 95-102;5;2012;11109972747681821293;ns9cj8rnVeAC;7mbHrTgAAAAJ
35;The selection and use of essential medicines: report of the WHO Expert Committee, October 2007 (including the model list of essential medecines for children);Organisation mondiale de la santé. Comité d'experts de l'utilisation des ...;World Health Organization;;5;2008;15764900379987664787,16210567258214864115;SgTKrLvt1DcC;7mbHrTgAAAAJ
36;Contribution of clinical pharmacology to improve the use of medicines in developing countries;S Suryawati;International Journal of Risk & Safety in Medicine;17 (1, 2), 57-64;5;2005;2393262013480275997;_FxGoFyzp5QC;7mbHrTgAAAAJ
37;Penapisan Farmakologi, Pengujian Fitokimia, dan Pengujian klinik;S Suryawati, B Santoso;Jakarta: Yayasan Pengembangan Obat Bahan Alam Phytomedica;;5;1993;16108367118704237128;xUD2GqFNeDMC;7mbHrTgAAAAJ
38;Evaluasi Pelaksanaan E-Purchasing Obat pada Dinas Kesehatan Kabupaten/Kota Di Jawa Tengah Tahun 2015;K Kusmini, S Satibi, S Suryawati;JURNAL MANAJEMEN DAN PELAYANAN FARMASI (Journal of Management and Pharmacy …;;4;2016;12975915024723787267;kOdZbmsmKqcC;7mbHrTgAAAAJ
39;Cbia-Diare Untuk Meningkatkan Pengetahuan, Sikap Dan Perilaku Ibu Dalam Tatalaksana Diare Pada Balita Di Bina Keluarga Balita (BKB) Desa Banguntapan Kabupaten Bantul;AP Kumala, S Suryawati;Majalah Farmaseutik;12 (1), 390-393;4;2016;9537560088057394324;O3NaXMp0MMsC;7mbHrTgAAAAJ
40;Self medication with antibiotics in Yogyakarta City Indonesia.;A Widayati;;;4;2013;17804452397401460913;mvPsJ3kp5DgC;7mbHrTgAAAAJ
41;Educational initiatives for medical and pharmacy students about drug promotion;B Mintzes;An international cross-sectional survey. Geneva: World Health Organization …;;4;2005;5624086980297580474;wbdj-CoPYUoC;7mbHrTgAAAAJ
42;Using the MTP approach to reduce inappropriate use of antibiotics in hospitals: Results of the field test;S Suryawati;International Conference for Improving the Use of Medicines, Chiangmai, Thailand;;4;2004;18139021025952487219;UebtZRa9Y70C;7mbHrTgAAAAJ
43;MTP approach is effective in reducing inappropriate medicines use in hospitals;S Suryawati, B Santoso;Presentation at the;2nd International Conference on Improving Use of Medicines;4;2004;4822855378789570945;LkGwnXOMwfcC;7mbHrTgAAAAJ
44;EVALUASI PENERAPAN PERATURAN DAERAH KABUPATEN GUNUNGKIDUL NO. 14/2000 TERHADAP KETERSEDIAAN OBAT DI PUSKESMAS (EVALUATION OF IMPLEMENTATION LOCAL REGULATION IN GUNUNGKIDUL NO …;S Purwaningsih, S Sri Suryawati;Jurnal Manajemen Pelayanan Kesehatan;6 (2003);4;2003;1800297417124383904,1277709701121210214;Z7R3Ocg27JUC;7mbHrTgAAAAJ
45;Drug Benefits and Risks;CJ Van Boxtel, B Santoso, IR Edwards;International Textbook Of Clinical Pharmacology;;4;2001;16033543705486114204;xtRiw3GOFMkC;7mbHrTgAAAAJ
46;Pengaruh ketersediaan dana kontan terhadap pengadaan dan penggunaan obat tingkat puskesmas= The impact of the availability of the fund in cash on the supply and the use of the …;E Annisa, S Suryawati;Jurnal Manajemen Pelayanan Kesehatan;4 (2001);4;2001;17095474846378347720;Se3iqnhoufwC;7mbHrTgAAAAJ
47;Efek Samping Obat Edisi kedua;S Suryawati;Pusat Studi Farmakologi Klinik dan Kebijakan Obat UGM, PT. Karipata …;;4;1995;7749119414747286328;QxlgOPrhsAcC;7mbHrTgAAAAJ
48;Efek Samping Obat Edisi kedua;S Suryawati;Pusat Studi Farmakologi Klinik dan Kebijakan Obat UGM, PT. Karipata …;;4;1995;7749119414747286328;dIILA_La5fwC;7mbHrTgAAAAJ
49;Intervensi CBIA untuk Meningkatkan Pengetahuan, Sikap, dan Perilaku Penggunaan Antibiotik yang Rasional pada Anggota Bina Keluarga Balita;AB Mahardika, S Suryawati, A Rustamaji;Jurnal Kedokteran Brawijaya;29 (2), 165-169;3;2016;7953587900713038775;X1xEhyGaivYC;7mbHrTgAAAAJ
50;Penggunaan Indikator WHO untuk Memonitor Implementasi Kebijakan Obat Nasional (Hubungan antara Karakter Negara dan Indikator Latar Belakang, Struktur, Proses dan Keluaran);D Sjabana;Jurnal Manajemen Pelayanan Kesehatan;7 (02);3;2004;2340952132356524495;VL0QpB8kHFEC;7mbHrTgAAAAJ
51;Peningkatan Pengetahuan dan Perilaku Siswa SMA Di Kota Metro Dalam Swamedikasi Common Cold Dengan Metode Cara Belajar Insan Aktif (CBIA);E NOERDIANNINGSIH, S Suryawati;Universitas Gadjah Mada;;2;2014;7743752490924651096;r0BpntZqJG4C;7mbHrTgAAAAJ
52;Petunjuk Kegiatan: MENINGKATKAN KETRAMPILAN  MEMILIH OBAT DENGAN  METODE CBIA;S Suryawati;Pusat Studi Farmakologi Klinik dan Kebijakan Obat Universitas Gadjah Mada …;;2;2012;1442050450523103290;dTyEYWd-f8wC;7mbHrTgAAAAJ
53;Antibiotic Use for Patients With Fever of Unknown Origin at Panti Rapih Hospital, Yogyakarta Indonesia;T Hartayu, HAH Asdie, S Suryawati;Second International Conference on Improving Use of Medicine (ICIUM);;2;2004;5667269680236132675;3fE2CSJIrl8C;7mbHrTgAAAAJ
54;Evaluasi harga obat di apotek kota Bengkulu;F Firni;Jurnal Manajemen Pelayanan Kesehatan;6 (02);2;2003;14261153197518370751;8_tS2Vw13FcC;7mbHrTgAAAAJ
55;Evaluasi manfaat penerapan laporan pemakaian dan lembar permintaan obat (LPLPO) untuk meningkatkan efisiensi perencanaan obat di gudang farmasi Kabupaten Klaten;A Winarso;Universitas Gadjah Mada;;2;1999;2338373612183155753;K3LRdlH-MEoC;7mbHrTgAAAAJ
56;Petunjuk Kegiatan: MENINGKATKAN KETRAMPILAN MEMILIH OBAT DENGAN METODE CBIA;S Suryawati;Bagian Farmakologi Klinik Fakultas Kedokteran Universitas Gadjah Mada Yogyakarta;;2;1995;1442050450523103290;9vf0nzSNQJEC;7mbHrTgAAAAJ
57;UGM mengajak: raih prestasi tanpa narkoba;A IKAPI;Gadjah Mada Univerisity Press;;1;2017;10357041724493919352;IwGqIHSOC8kC;7mbHrTgAAAAJ
58;Beliefs about the Use of Extemporaneous Compounding for Paediatric Outpatients  among Physicians in Yogyakarta, Indonesia;C Wiedyaningsih, S Suryawati, Y Soenarto, M Hakimi;Int. J. Pharm. Sci. Rev. Res.;41 (1), 22-26;1;2016;3219489930132785032;SFU-2amZ4xQC;7mbHrTgAAAAJ
59;The use of the Theory of Planned Behavior to predict factors influencing physicians' decision to prescribe extemporaneous compounding dosage form for pediatric outpatients;C Wiedyaningsih, M Hakimi, Y Soenarto, S Suryawati;Asian Journal of Pharmaceutical and Clinical Research;9 (4);1;2016;12477749227701483582;cAWJABFkdiUC;7mbHrTgAAAAJ
60;Gambaran Jumlah Sks Mata Kuliah Perguruan Tinggi Farmasi Indonesia yang Mendukung Penggunaan Obat yang Rasional. journal. uad. ac. id/index. php;H Ristiono, S Suryawati, SS Danu;PHARMACIANA/article/view/;/2674;1;2015;7113742811530890534;eq2jaN3J8jMC;7mbHrTgAAAAJ
61;Analisis Dasar Hukum, Kebijakan, dan Peraturan Penanganan Obat Overstock di UPT Farmasi dan Alat Kesehatan Kota Yogyakarta;M ABADI;Universitas Gadjah Mada;;1;2015;6141461549882004464;8AbLer7MMksC;7mbHrTgAAAAJ
62;Mengabdi Untuk Memperkuat Indonesia Menjadi Pelopor Perkembangan Dunia;S Suryawati;;;1;2014;12847243401837240694;E10ZYwHxBI8C;7mbHrTgAAAAJ
63;Upaya Penerapan Cara Pembuatan Obat Tradisional yang Baik (CPOTB) oleh Usaha Kecil Obat Tradisional Di Desa Nguter Kabupaten Sukoharjo;IR Hutami;Universitas Gadjah Mada;;1;2014;8122453992904408824;bEWYMUwI8FkC;7mbHrTgAAAAJ
64;ANALISIS ABC DAN VEN TERHADAP BELANJA OBAT DI RSUD DR. SOEDARSO PONTIANAK TAHUN 2010;E Nofriana, S Suryawati;Text;;1;2012;8318359205395506935;TFP_iSt0sucC;7mbHrTgAAAAJ
65;The Isolation and Identification of Antimalarial Agents of the n-Hexane Fraction of the Neem Leaves (Azadirachta indica A. Juss);S Suryawati, H Yusuf, S Sofia;;1st Syiah Kuala University Annual International Conference 2011;1;2011;12253581319221420901;ThYxFsVAhEkC;7mbHrTgAAAAJ
66;Improving Access to Narcotic Analgesics: the International Control System and Options for Quantification Method;S Suryawati;Jurnal Manajemen Pelayanan Kesehatan;14 (01);1;2011;2753986386315617709;uQyLbZAWguAC;7mbHrTgAAAAJ
67;CEMA-community to improve knowledge and skills in evaluating medicine advertisements;C Wiedyaningsih;Jurnal Manajemen Pelayanan Kesehatan;14 (01);1;2011;4379915299574063521;UxriW0iASnsC;7mbHrTgAAAAJ
68;Konsumsi minuman beralkohol dan proses negosiasi pemakaian kondom pada pekerja seks perempuan dan pelanggannya di Depnpasar;S Sawitri, Y Subronto, S Suryawati;Berita Kedokteran Masyarakat;26 (3), 115-124;1;2010;16377279981122320588;m8MyhXdlT-4C;7mbHrTgAAAAJ
69;Indonesian doctor sends her message via radio and TV;C Analen;World Health Organization. Bulletin of the World Health Organization;87 (8), 570;1;2009;2498116202463190578;nb7KW1ujOQ8C;7mbHrTgAAAAJ
70;Indonesian doctor sends her message via radio and TV;C Analen;World Health Organization. Bulletin of the World Health Organization;87 (8), 570;1;2009;2498116202463190578;P5F9QuxV20EC;7mbHrTgAAAAJ
71;Upaya pengembangan pedoman sistem floor stock di ICCU RSUD Dr. Zainoel Abidin Banda Aceh;E SURBAYATI;Universitas Gadjah Mada;;1;2009;15117578970390089317;KlAtU1dfN6UC;7mbHrTgAAAAJ
72;東ティモールの地方における医薬品使用と標準治療ガイドライン活用;樋口倫代， 奥村順子， 青山温子;国際保健医療;24 (4), 281-288;1;2009;1517011651734696456;MXK_kJrjxJIC;7mbHrTgAAAAJ
73;Evaluasi Ketersediaan Produk Obat Esensial Di Indonesia;M TRISNA;Universitas Gadjah Mada;;1;2008;1484814488449866559;8k81kl-MbHgC;7mbHrTgAAAAJ
74;Evaluasi faktor penentu kepatuhan penderita TB Paru minum obat anti tuberkulosis di Puskesmas Kabupaten Maluku Tenggara;B INTANG;Universitas Gadjah Mada;;1;2004;6638635438848224615;TQgYirikUcIC;7mbHrTgAAAAJ
75;Evaluasi penerapan peraturan daerah Kabupaten Gunungkidul Nomor 14 Tahun 2000 terhadap ketersediaan obat di puskesmas;S PURWANINGSIH;Universitas Gadjah Mada;;1;2002;6183486711684866495;ey9_mCyZ-VYC;7mbHrTgAAAAJ
76;Meningkatkan pengetahuan dan keterampilan dalam pelayanan informasi obat dan pengobatan di apotek di kota Bengkulu melalui metode cara belajar aktif (CBA);Z AMRI, S Suryawati;Text;;1;2002;11306582017278603766;rKYHOwt5kWwC;7mbHrTgAAAAJ
77;Pengembangan indicator panitia farmasi dan terapi rumah sakit= The developing of drugs and therapeutics committee performance indicator;JNW Utami, S Suryawati;Jurnal Manajemen Pelayanan Kesehatan;4 (2001);1;2001;1267061473575662037;5nxA0vEk-isC;7mbHrTgAAAAJ
78;Efisiensi Pengelolaan Obat di Rumah Sakit;S Sri;Yogyakarta: Magister Manajemen Rumah Sakit Univ. Gadjah Mada;;1;1997;5604236352933918064;Fx13dKtzC7kC;7mbHrTgAAAAJ
79;Meningkatkan Pengetahuan dan Ketrampilan Memilih Obat dengan Metode CBIA;S Suryawati;Pusat Studi Farmakologi Klinik dan Kebijakan Obat;;1;1995;709735792321716475;vrnMIr82eJkC;7mbHrTgAAAAJ
80;Bioinequivalence of commercial nifedipine formulations;M Mustofa, S Suryawati, B SANTOSO;Medical science research;19 (9), 277-278;1;1991;16336073896918848767;3s1wT3WcHBgC;7mbHrTgAAAAJ
81;Determination of isoniazid half-life from salivary samples.;S Suryawati, B Santoso;International journal of clinical pharmacology, therapy, and toxicology;24 …;1;1986;10383269520237143010;NMxIlDl6LWMC;7mbHrTgAAAAJ
82;Beliefs about the Use of Extemporaneous Compounding for Paediatric Outpatients  among Physicians in Yogyakarta, Indonesia;MH Chairun Wiedyaningsih, Sri Suryawati, Yati Soenarto;Int. J. Pharm. Sci. Rev. Res.;41 (1), 22-2;1;#N/A;3219489930132785032;dyiPZ63SVtYC;7mbHrTgAAAAJ
83;Peran Farmasis dalam Peningkatan kualitas pelayanan kesehatan di Rumah sakit;S Suryawati;Medika;;1;#N/A;11468172779998133019;uWQEDVKXjbEC;7mbHrTgAAAAJ
84;Rationing for medicines by health care providers in Indonesia National Health Insurance System at hospital setting: a qualitative study;E Yuniarti, YS Prabandari, E Kristin, S Suryawati;Journal of pharmaceutical policy and practice;12 (1), 7;0;2019;#N/A;jvrRlaHg2sAC;7mbHrTgAAAAJ
85;Traumatic Pneumorrhachis;S Suryawati;Jurnal Ilmiah Kedokteran Wijaya Kusuma;8 (1), 111-116;0;2019;#N/A;SNyOjmPOlygC;7mbHrTgAAAAJ
86;"SKKD No. 459/UN25. 5.1/TU. 3/2019"" Efektivitas CBIA-Narkoba dalam Peningkatan Pengetahuan Remaja untuk Menolak Narkoba (Effectiveness of CBIA-Drug in Improving Youth Knowledge …";S Rachmawati, S Suryawati;;;0;2019;#N/A;8moDcb_GFzgC;7mbHrTgAAAAJ
87;Analysis of problem solving ability in social arithmetics;F Fajriah, R Salasi, S Suryawati, S Fatimah;Journal of Physics: Conference Series;1157 (4), 042102;0;2019;#N/A;tswL-GKFg8UC;7mbHrTgAAAAJ
88;Efektivitas CBIA-Narkoba dalam Peningkatan Pengetahuan Remaja untuk Menolak Narkoba;S Rachmawati, S Suryawati, R Rustamaji;Media Kesehatan Masyarakat Indonesia Universitas Hasanuddin;14 (4), 339-344;0;2018;#N/A;vPKCt-r_nWsC;7mbHrTgAAAAJ
89;Analisis Kesalahan Siswa Kelas X MAN 1 Aceh Besar dalam Memahami Materi Dasar Geometri SMP;N Nuzulidar, S Suryawati, Y Yuhasriati;Jurnal Ilmiah Mahasiswa Pendidikan Matematika;3 (2);0;2018;#N/A;KVXOKlNwS8oC;7mbHrTgAAAAJ
90;Kemampuan Numerik dan Hubungannya dengan Hasil Belajar Matematika Siswa Kelas VII SMP Negeri 1 Manggeng, ABDYA, Tahun 2016/2017;R Rezawatimar, E Maidiyah, S Suryawati;Jurnal Ilmiah Mahasiswa Pendidikan Matematika;3 (2);0;2018;#N/A;DGpvO1n63MYC;7mbHrTgAAAAJ
91;KEY FACTORS FOR SUSTAINABLE RATIONAL USE OF MEDICINE PROGRAM IN GUNUNGKIDUL AND SLEMAN DISTRICTS, INDONESIA;S SUNARTONO, YS PRABANDARI, H KUSNANTO, S SURYAWATI;Asian Journal of Pharmaceutical and Clinical Research;11 (2), 132-137;0;2018;#N/A;ZbXHRDTBJTgC;7mbHrTgAAAAJ
92;Analisis Dasar Hukum, Kebijakan dan Peraturan Penghapusan Obat Rusak dan Kadaluwarsa di Dinas Kesehatan Kota Yogyakarta;ES Widiasih, A Zahrulfa, R Rustamaji, S Suryawati;Jurnal Kebijakan Kesehatan Indonesia: JKKI;7 (1), 34-41;0;2018;#N/A;N5XbD978G_MC;7mbHrTgAAAAJ
93;Ten-Year Retrospective Study of Diazepam Consumption in Indonesia;N Priyatni, M Hasanbasri, M Mustofa, S Suryawati;Asian Journal of Pharmaceutical and Clinical Research;10 (8), 67-71;0;2017;#N/A;m03se8k-GH0C;7mbHrTgAAAAJ
94;Dukungan sosial dan ketaatan pengobatan dengan kekambuhan pasien skizofrenia di Purworejo;E Setiati, DW Sumarni, S Suryawati;Berita Kedokteran Masyarakat (Journal of Community Medicines and Public …;;0;2017;#N/A;5-bGDoUgDrYC;7mbHrTgAAAAJ
95;Evaluasi keberhasilan penjaminan ketersediaan obat: di Dinas Kesehatan Kota Semarang;HN Andini, R Prabandari, S Suryawati;Berita Kedokteran Masyarakat;33 (2);0;2017;#N/A;b8wqy9DyMDUC;7mbHrTgAAAAJ
96;Dukungan sosial dan ketaatan pengobatan dengan kekambuhan pasien skizofrenia di Purworejo;E Setiati, DW Sumarni, S Suryawati;Berita Kesehatan Masyarakat;33 (No. 6), 305-310;0;2017;#N/A;cocyvO7vrcwC;7mbHrTgAAAAJ
97;ANALISIS KETAATAN PELAKSANAAN STANDAR PROSEDUR OPERASIONAL PELAYANAN KEFARMASIAN: STUDI PADA PUSKESMAS TERAKREDITASI DI KABUPATEN SLEMAN;FXARI HARTANTO;Universitas Gadjah Mada;;0;2017;#N/A;HkunuPqSaCsC;7mbHrTgAAAAJ
98;HUBUNGAN DUKUNGAN SOSIAL DAN KETAATAN PENGOBATAN DENGAN KEKAMBUHAN PASIEN SKIZOFRENIA PASCA RAWAT INAP;ETI SETIATI;Universitas Gadjah Mada;;0;2017;#N/A;GUJN1xMjMHAC;7mbHrTgAAAAJ
99;EFISIENSI DAN EFEKTIVITAS PENERAPAN SISTEM DISTRIBUSI OBAT SATU PINTU DI UPT PENGELOLAAN OBAT VAKSIN DAN PERBEKALAN KESEHATAN PROVINSI NUSA TENGGARA TIMUR;ME ANGGREINI, S Suryawati;Universitas Gadjah Mada;;0;2017;#N/A;oMtqKo3K3HAC;7mbHrTgAAAAJ
100;IMPLEMENTASI PERATURAN MENTERI KESEHATAN NO 30 TAHUN 2014 TENTANG STANDAR PELAYANAN KEFARMASIAN DI PUSKESMAS DI KABUPATEN BENGKULU UTARA;R YUNIARTI;Universitas Gadjah Mada;;0;2017;#N/A;-0tLmPFCw2kC;7mbHrTgAAAAJ
101;UPAYA MENURUNKAN PERESEPAN ANTIBIOTIK PADA PENGOBATAN ISPA NON PNEUMONIA DI PUSKESMAS WILAYAH KABUPATEN MUSI RAWAS DENGAN METODE DISKUSI KELOMPOK KECIL;C AGUSTINA;Universitas Gadjah Mada;;0;2017;#N/A;C2yK8tfAHAgC;7mbHrTgAAAAJ
102;FAKTOR-FAKTOR YANG MEMPENGARUHI PASIEN DALAM MENGAMBIL BENZODIAZEPIN YANG DIRESEPKAN;DWIW AMBARSARI;Universitas Gadjah Mada;;0;2017;#N/A;xyzrkeHX5M4C;7mbHrTgAAAAJ
103;ANALISIS PENGGUNAAN ANTIBIOTIK PADA ISPA ANAK DAN RESPON MANAJEMEN TERHADAP HASIL ANALISIS DI RSUD BAHTERAMAS KOTA KENDARI TAHUN 2015;SDWI AM;Universitas Gadjah Mada;;0;2017;#N/A;kk7MRXTjMocC;7mbHrTgAAAAJ
104;EVALUASI PEMANFAATAN PENGADAAN OBAT BERDASARKAN KATALOG ELEKTRONIK (E-CATALOGUE) TERHADAP KETERSEDIAAN OBAT DI DINAS KESEHATAN KABUPATEN ASMAT TAHUN 2013-2016;F SYAM;Universitas Gadjah Mada;;0;2017;#N/A;Ef4XXjhdXvQC;7mbHrTgAAAAJ
105;Menuju Indonesia Sehat: Harapan, Tantangan, dan Pemikiran untuk Mencapainya;S Sutaryo;;;0;2016;#N/A;pk6FPx6l9xIC;7mbHrTgAAAAJ
106;Untersuchung zur weltweiten Nutzung von Opioidanalgetika;S Berterame, J Erthal, J Thomas, S Fellner, B Vosse, P Clare, W Hao, ...;Journal Club Schmerzmedizin;5 (02), 94-94;0;2016;#N/A;pfJNqKtVkuoC;7mbHrTgAAAAJ
107;PENERAPAN FORMULARIUM NASIONAL DALAM PERESEPAN PASIEN JAMINAN KESEHATAN NASIONAL DI RSUD KABUPATEN BANGKA TENGAH TAHUN 2015;Z Zaitun, N Priyatni, S Suryawati;Universitas Gadjah Mada;;0;2016;#N/A;pxLfhFzThFYC;7mbHrTgAAAAJ
108;ANALISIS PERENCANAAN ANGGARAN OBAT DAN REALISASI PENGADAAN OBAT DI KABUPATEN MALUKU TENGGARA TAHUN 2013-2015;IO RAHANRA, S Suryawati, B Santoso, S FK;Universitas Gadjah Mada;;0;2016;#N/A;LLUdpdcEW3AC;7mbHrTgAAAAJ
