no;title;author;journal;number;cites;year;cid;pubid;id
28;Sikap dan Perilaku;S Azwar;Dalam: Sikap Manusia Teori dan Pengukurannya;2, 3-22;45;2011;12018901654215786500;g5m5HwL7SMYC;_MWswTMAAAAJ
29;Signifikan atau sangat signifikan;S Azwar;Buletin Psikologi;13 (1), 38-44;25;2005;13918597585205662689;eQOLeE2rZwMC;_MWswTMAAAAJ
30;Pengantar Psikologi Inteligensi;A Saifuddin;Cet. I;;24;1966;8034504698946568981;yD5IFk8b50cC;_MWswTMAAAAJ
31;Efikasi-diri dan prestasi belajar statistika pada mahasiswa;S Azwar;Jurnal Psikologi;23 (1996);23;1996;2067867513562286469;ldfaerwXgEUC;_MWswTMAAAAJ
32;Asumsi-asumsi dalam inferensi statistika;S Azwar;Buletin Psikologi;9 (1);18;2000;2289268060074760005;kNdYIx-mwKoC;_MWswTMAAAAJ
33;Tes prestasi;A Saifuddin;Yogyakarta, Pustaka Pelajar;;17;2002;11995140163728771115;UebtZRa9Y70C;_MWswTMAAAAJ
34;Penyusunan Skala Psikologi, Edisi 2;A Saifuddin;Yogyakarta: Pustaka Pelajar;;11;2014;1385625955637335878;3s1wT3WcHBgC;_MWswTMAAAAJ
35;Motivasi dalam belajar;S Azwar;Laman web: http://azwar. staff. ugm. ac. id/files/;/2010/05 [diakses 16 April …;11;2010;4132887360502531695;Wp0gIr-vW9MC;_MWswTMAAAAJ
36;Reabilitas dan validitas;A Saifuddin;Pustaka Pelajar Offset, Cetakan Kelima, Yogyakarta;;9;2004;11245481494726315197;abG-DnoFyZgC;_MWswTMAAAAJ
37;Dasar-dasar Psikometri;A Saifuddin, MA Drs;Pustaka Pelajar, Yogyakarta;;9;1999;14142012299277289797;4DMP91E08xMC;_MWswTMAAAAJ
38;Seleksi aitem dalam penyusunan skala psikologi;S Azwar;Buletin Psikologi;2 (2), 26-33;8;1994;12774563110464198451;KlAtU1dfN6UC;_MWswTMAAAAJ
39;"KELOMPOK SUBJEK INI MEMILIKI HARGA DIRI YANG RENDAH""; KOK, TAHU...?";S Azwar;Buletin Psikologi;1 (2), 13-17;8;1993;2802100837966028645;M3ejUd6NZC8C;_MWswTMAAAAJ
40;Kualitas Tes Potensi Akademik Versi 07A;S Azwar;Jurnal Penelitian dan Evaluasi Pendidikan;12 (2);7;2008;6581512639257106974;9ZlFYXVOiuMC;_MWswTMAAAAJ
41;Psikologi Intelligensi;A Saifuddin;Yogyakarta: Pustaka Pelajar;;7;1997;14760967452131038215;bFI3QPDXJZMC;_MWswTMAAAAJ
42;Efek seleksi aitem berdasar daya diskriminasi terhadap reliabilitas skor tes;S Azwar;Buletin Psikologi;17 (1);6;2009;1519992362445334743;_Qo2XoVZTnwC;_MWswTMAAAAJ
43;Penelitian Kualitatif;S Azwar;Yogyakarta: Pustaka Pelajar;;6;2005;10916272044405123999;SeFeTyx0c_EC;_MWswTMAAAAJ
44;Sikap manusia dan Perubahannya;S Azwar;Pustaka Pelajar, Yogyakarta;;6;2003;5265697727728491364;HoB7MX3m0LUC;_MWswTMAAAAJ
45;Teori dan Pengukurannya;A Saifuddin;Yogyakarta: Pustaka Pelajar Offset;;5;2005;6370442093382728871;bEWYMUwI8FkC;_MWswTMAAAAJ
46;Penskalaan teori klasik instrumen multiple intelligences tipe thurstone dan likert;FA Setiawati, D Mardapi, S Azwar;Jurnal Penelitian dan Evaluasi Pendidikan;17 (2), 259-274;4;2013;10975187047771884482;UeHWp8X0CEIC;_MWswTMAAAAJ
47;Sikap Manusia dan Teori Pengukuranya;A Saifuddin;Pustaka Pelajar. Yogyakarta;;4;2005;13961266066173444161;mVmsd5A6BfQC;_MWswTMAAAAJ
48;Constructtion of Student Well-being Scale for 4-6th Graders;I Kurniastuti, S Azwar;Jurnal Psikologi;41 (1), 1-16;3;2014;3528361647708391125;dhFuZR0502QC;_MWswTMAAAAJ
49;Asupan Yodium, Ekskresi Yodium Urine, dan Goiter pada Wanita Usia Subur di Daerah Endemis Defisiensi Yodium;M Mutalazimah, B Mulyono, B Murti, S Azwar;Kesmas: National Public Health Journal;8 (3), 139-144;3;2013;17919304257743786504;0EnyYjriUFMC;_MWswTMAAAAJ
50;Abilitas komposit dalam tes potensi;S Azwar, A Ridho;Jurnal Psikologi;40 (2), 127-142;3;2013;11067711504804564009;7PzlFSSx8tAC;_MWswTMAAAAJ
51;Karakteristik demografi pada wanita usia subur dengan gangguan fungsi tiroid;M Mutalazimah, B Mulyono, B Murti, S Azwar;Universitas Muhammadiyah Surakarta;;3;2013;6525676436302166855;2osOgNQ5qMEC;_MWswTMAAAAJ
52;Subjective and Projective Measures of Thesis Writing Procrastination: Real World and The Sims World.;IB Siaputra, JE Prawitasari, TD Hastjarjo, S Azwar;Anima Indonesian Psychological Journal;26 (2), 128-149;3;2011;15204758256547922274;L8Ckcad2t8MC;_MWswTMAAAAJ
53;Peran konseling karir untuk meningkatkan efikasi diri dalam pengambilan keputusan karir siswa perempuan SMP;OR SETIAWATI;Universitas Gadjah Mada;;3;2009;9378918016078943819;9yKSN-GCB0IC;_MWswTMAAAAJ
54;KONSTRUKSI OPTIMA PERSONALITY SCALE DARI TIPOLOGI KEPRIBADIAN JUNG DAN MYERS-BRIGGS;J PERIANTALO;Universitas Gadjah Mada;;2;2012;11586926141110625671;Se3iqnhoufwC;_MWswTMAAAAJ
55;Pengembangan Skala Minat Untuk Penjurusan Akademis Di Perguruan Tinggi;FA NURCAHYO;Universitas Gadjah Mada;;2;2008;7953976848000110011;hqOjcs7Dif8C;_MWswTMAAAAJ
56;Self-esteem dan Motivasi untuk Berprestasi pada Mahasiswa;S Azwar;Jurnal Psikologi;17 (1989);2;1989;10741469828281147532;Zph67rFs4hoC;_MWswTMAAAAJ
57;Kajian Patofisiologis Gejala Klinis dan Psikososial Sebagai Dampak Gangguan Fungsi Tiroid pada Wanita Usia Produktif;M Mutalazimah, B Mulyono, B Murti, S Azwar;Jurnal Kesehatan;6 (1), 1-14;1;2017;18443990345072896214;isC4tDSrTZIC;_MWswTMAAAAJ
58;Pengembangan skala kepribadian siswa SMA dari tipologi kepribadian Jung dan Myers-Briggs;J Periantalo, S Azwar;Jurnal Sains Sosio Humaniora;1 (2), 191-207;1;2017;13979743430307260421;TFP_iSt0sucC;_MWswTMAAAAJ
59;Communication Skill in Selling and Salespersons’ Self-efficacy in Insurance Business;DNAR Dewi, S Wimbarti;Anima, Indonesian Psychologist Journal;26 (2), 81-90;1;2011;10345248594896665143;70eg2SAEIzsC;_MWswTMAAAAJ
60;Efektivitas pelatihan lebih dekat dengan masa depanku untuk mencapai kematangan vokasional siswa SMP;ER KUSTANTI;Universitas Gadjah Mada;;1;2010;1923201670565775933;ZeXyd9-uunAC;_MWswTMAAAAJ
61;"Peran konseling karir"" Bersama mengapai Cita"" dalam meningkatkan keterampilan penetapan keputusan karir siswa perempuan SMA";RT LESTARI, S Azwar;Text;;1;2010;6559302571550855069;qjMakFHDy7sC;_MWswTMAAAAJ
62;Adaptasi tes employee aptitude survey (EAS);HS WIDIANA;Universitas Gadjah Mada;;1;2008;11874398753071925014;WF5omc3nYNoC;_MWswTMAAAAJ
63;RELIABILITAS DAN VALIDITAS AITEM;S Azwar;Buletin Psikologi;3 (1), 19-2;1;#N/A;7409576155681335725;8k81kl-MbHgC;_MWswTMAAAAJ
64;Development of Pictorial Vocational Interest Inventory for Adolescents;FA Nurcahyo, S Azwar, W Martani, B Kartowagiran;Electronic Journal of Research in Education Psychology;17 (47), 213-236;0;2019;#N/A;NhqRSupF_l8C;_MWswTMAAAAJ
65;Perbedaan Prestasi Belajar Matematika antara Pembelajaran Multimedia iPad for Learning dan Media Pembelajaran Konvensional;TS ZAIN;Universitas Gadjah Mada;;0;2018;#N/A;lSLTfruPkqcC;_MWswTMAAAAJ
66;Comparison of Thyroid Dysfunction Questionnaire (TDQ) and Previous Thyroid Dysfunction Instruments;M Mutalazimah, B Mulyono, B Murti, S Azwar, P Kurnia;Advanced Science Letters;24 (1), 116-120;0;2018;#N/A;RGFaLdJalmkC;_MWswTMAAAAJ
67;Konstruksi Skala Kepedulian terhadap Penggunaan Energi;R Kurniawan, S Azwar;Jurnal Ilmu Perilaku;1 (1), 22-32;0;2017;#N/A;j3f4tGmQtD8C;_MWswTMAAAAJ
68;MODIFIKASI PATIENT SATISFACTION QUESTIONNAIRE SHORT FORM (PSQ-18);V IMANINDA;Universitas Gadjah Mada;;0;2017;#N/A;GnPB-g6toBAC;_MWswTMAAAAJ
69;Hubungan Antara Persepsi Guru tentang Dukungan Sekolah dan Penguasaan Teknologi Informasi dengan Efikasi Diri Guru dalam Mengajar Menggunakan Kurikulum 2013;M Serriawati;Universitas Gadjah Mada;;0;2017;#N/A;NMxIlDl6LWMC;_MWswTMAAAAJ
70;Kesejahteraan Subjektif Guru yang Telah Menikah Ditinjau dari Status Sertifikasi dan Jenis Kelamin;M SULISTYANTO;Universitas Gadjah Mada;;0;2017;#N/A;blknAaTinKkC;_MWswTMAAAAJ
71;Rekonstruksi Alat Skrining Diskalkulia untuk Siswa Sekolah Dasar;NS Afiati, S Azwar, AH Firdausi, MG Adiyanti, QA Fitriana, MNR Hadjam;Gadjah Mada Journal of Professional Psychology (GamaJPP);2 (1), 1-14;0;2017;#N/A;maZDTaKrznsC;_MWswTMAAAAJ
72;Determining standard of academic potential based on the Indonesian Scholastic Aptitude Test (TBS) benchmark;II Krisna, D Mardapi, S Azwar;REiD (Research and Evaluation in Education);2 (2), 165-180;0;2016;#N/A;HDshCWvjkbEC;_MWswTMAAAAJ
73;VALIDITAS PREDIKTIF UJIAN NASIONAL TINGKAT SEKOLAH MENENGAH PERTAMA TAHUN AJARAN 2011/2012 TERHADAP PRESTASI BELAJAR SISWA SEKOLAH MENENGAH ATAS NEGERI DI KOTA MAGELANG;DIY PRAMUMARDANI;Universitas Gadjah Mada;;0;2016;#N/A;O3NaXMp0MMsC;_MWswTMAAAAJ
74;PERAN DUKUNGAN OTONOMI ORANG TUA, DUKUNGAN OTONOMI GURU, DAN SUBJECTIVE WELL-BEING TERHADAP PRESTASI BELAJAR MATEMATIKA SISWA SMP DI YOGYAKARTA;M PRATAMA;Universitas Gadjah Mada;;0;2016;#N/A;hMod-77fHWUC;_MWswTMAAAAJ
75;PENGEMBANGAN SKALA EMPATI REMAJA;L BADRIYAH;Universitas Gadjah Mada;;0;2016;#N/A;ufrVoPGSRksC;_MWswTMAAAAJ
76;MOTIVASI BERPRESTASI GURU DITINJAU DARI EFIKASI-DIRI GURU, KOMITMEN TERHADAP PROFESI, DAN STATUS SERTIFIKASI;I MAUFURIYAH;Universitas Gadjah Mada;;0;2015;#N/A;qUcmZB5y_30C;_MWswTMAAAAJ
77;SIKAP REMAJA TERHADAP SEKS PRANIKAH;D IFKE;Universitas Gadjah Mada;;0;2014;#N/A;4JMBOYKVnBMC;_MWswTMAAAAJ
78;DIFFERENTIAL ITEM FUNCTIONING PADA TES MULTIDIMENSI;ALI RIDHO;Universitas Gadjah Mada;;0;2014;#N/A;LkGwnXOMwfcC;_MWswTMAAAAJ
79;Penskalaan Thurstone pada Aitem Thyroid Dysfunction Questionnaire (TDQ) Berbasis Gejala Biopsikososial;S Azwar, B Murti;Jurnal Psikologi;41 (2), 135-148;0;2014;#N/A;IjCSPb-OGe4C;_MWswTMAAAAJ
80;PENYUSUNAN ALAT UKUR STUDENT WELL-BEING UNTUK ANAK SEKOLAH DASAR KELAS 4-6;I Kurniastuti;Universitas Gadjah Mada;;0;2013;#N/A;mB3voiENLucC;_MWswTMAAAAJ
81;FAKTOR PERSONAL YANG MEMPENGARUHI KINERJA DOSEN;S Azwar;Universitas Gadjah Mada;;0;2013;#N/A;Tyk-4Ss8FVUC;_MWswTMAAAAJ
82;VALIDITAS PREDIKTIF DIFERENSIAL PADA UJIAN TULIS UM UGM;S Azwar;Universitas Gadjah Mada;;0;2013;#N/A;zYLM7Y9cAGgC;_MWswTMAAAAJ
83;Faktor Sosial Ekonomi dan Risiko Gangguan Tiroid Pada Wanita Usia Subur di Kecamatan Prambanan Kabupaten Sleman;M Mutalazimah, B Mulyono, B Murti, S Azwar;Prosiding Kongres Nasional dan Seminar Internasional Epidemiologi Sosial …;;0;2012;#N/A;NaGl4SEjCO4C;_MWswTMAAAAJ
84;SELF-REGULATED LEARNING DITINJAU DARI SISTEM PENDIDIKAN SEKOLAH DAN SISTEM PENDIDIKAN HOMESCHOOLING;BS Ilhami, S Azwar;Text;;0;2011;#N/A;YOwf2qJgpHMC;_MWswTMAAAAJ
85;HUBUNGAN ANTARA EFIKASI DIRI, NEED FOR ACHIEVEMENT, DAN TINGKAT POLA ASUH OTORITATIF TERHADAP KEPEMIMPINAN DIRI REMAJA;S Azwar;Text;;0;2011;#N/A;_FxGoFyzp5QC;_MWswTMAAAAJ
86;Perbedaan efektivitas antara bedah flep posisi koronal dengan dan tanpa acellular dermal matrix allograft pada perawatan resesi gingiva;C LESTARI;Universitas Gadjah Mada;;0;2010;#N/A;J_g5lzvAfSwC;_MWswTMAAAAJ
87;Peranan program career hope dalam peningkatan kemampuan bahasa ekspresif (Khususnya bertanya) pada remaja autis;A FIDIANTI;Universitas Gadjah Mada;;0;2010;#N/A;MXK_kJrjxJIC;_MWswTMAAAAJ
88;Analisis Differential Item Functioning tes UAN Matematika SMP tahun pelajaran 2003/2004;IE PURWANINGSIH;Universitas Gadjah Mada;;0;2005;#N/A;ns9cj8rnVeAC;_MWswTMAAAAJ
89;Deteksi Differential Item Functioning pada perangkat tes seleksi penerimaan siswa baru Sekolah Menengah Pertama Tahun 2004/2005 di Kota Karanganyar;AD YANTO;Universitas Gadjah Mada;;0;2005;#N/A;RHpTSmoSYBkC;_MWswTMAAAAJ
90;Differential Item Functioning Analysis, An Issue On UMPTN Item Banking With IRT Procedures;S Azwar;Buletin Psikologi;2 (1), 14-20;0;1994;#N/A;roLk4NBRz8UC;_MWswTMAAAAJ
91;Berkenalan dengan teori respons aitem;S Azwar;Buletin Psikologi;1 (1), 9-16;0;1993;#N/A;5nxA0vEk-isC;_MWswTMAAAAJ
92;Evaluasi Kualitas Soal Dan Skala A5-Berhitung;S Azwar;Jurnal Psikologi;19 (1992);0;1992;#N/A;u5HHmVD_uO8C;_MWswTMAAAAJ
93;Validitas prediktif ujian masuk perguruan tinggi negeri tahun 1980 di Fakultas Psikologi Universitas Gadjah Mada;S Azwar;text;;0;1985;#N/A;IWHjjKOFINEC;_MWswTMAAAAJ
94;IPIP-BFM-50;H Akhtar, S Azwar;;;0;#N/A;#N/A;1sJd4Hv_s6UC;_MWswTMAAAAJ
95;DEVELOPMENT AND VALIDATION OF A SHORT SCALE FOR MEASURING BIG FIVE PERSONALITY TRAITS: THE IPIP-BFM-25 INDONESIA;H AKHTAR, S AZWAR;;;0;#N/A;#N/A;CHSYGLWDkRkC;_MWswTMAAAAJ
96;Indonesian Adaptation and Psychometric Properties Evaluation of the Big Five Personality Inventory: IPIP-BFM-50;H Akhtar, S Azwar;Jurnal Psikologi;46 (1), 32–4;0;#N/A;#N/A;xtRiw3GOFMkC;_MWswTMAAAAJ
97;Stimulus Gambar: Sebuah Kajian pada Instrumen Minat Vokasional;FA Nurcahyo, S Azwar, W Martani;Buletin Psikologi;26 (2), 111-12;0;#N/A;#N/A;pqnbT2bcN3wC;_MWswTMAAAAJ
98;Precision and Accuracy of Thyroid Dysfunction Questionnaire (TDQ) for Hyperthyroidism Screening in Childbearing Age Women;M Mutalazimah, B Mulyono, B Murti, S Azwar;Indonesian Journal of Medicine;1 (1), 34-4;0;#N/A;#N/A;RYcK_YlVTxYC;_MWswTMAAAAJ
99;Modifikasi Patient Satisfaction Questionnaire Short Form (PSQ-18) ke dalam Bahasa Indonesia;V Imaninda, S Azwar;Gadjah Mada Journal of Psychology (GamaJoP);2 (1), 8-2;0;#N/A;#N/A;k_IJM867U9cC;_MWswTMAAAAJ
100;CONSTRUCTION OF STUDENT WELL-BEING SCALE;I Kurniastuti, S Azwar;;;0;#N/A;#N/A;r0BpntZqJG4C;_MWswTMAAAAJ
