no;title;author;journal;number;cites;year;cid;pubid;id
38;Pelayanan antenatal care dalam pengelolaan anemia berhubungan dengan kepatuhan ibu hamil minum tablet besi;S Subarda, M Hakimi, S Helmyati;Jurnal Gizi Klinik Indonesia;8 (1), 7-13;14;2011;11965704074486674394;ubry08Y2EpUC;k4wqzHUAAAAJ
39;Hubungan pengetahuan, sikap dan perilaku ibu dalam pemberian imunisasi hepatitis B 0-7 hari di Kota Banjarmasin;A Rizani, M Hakimi, D Ismail;Berita Kedokteran Masyarakat;25 (1), 12;14;2009;6102205687762418793;48xauSegjOkC;k4wqzHUAAAAJ
40;The impact of prenatal vitamin A and zinc supplementation on birth size and neonatal survival – a double-blind, randomized controlled trial in a rural area of Indonesia;LT Prawirohartono EP, Nyström L, Nurdiati DS, Hakimi M;Int J Vitam Nutr Res;83 (1), 14-25;13;2013;14503211099079302459,1374647000961847577;Ug5p-4gJ2f0C;k4wqzHUAAAAJ
41;Cross-sectional survey of sexual dysfunction and quality of life among older people in Indonesia;A Santosa, A Őhman, U Högberg, H Stenlund, M Hakimi, N Ng;The journal of sexual medicine;8 (6), 1594-1602;13;2011;3464147603728479832;4TOpqqG69KYC;k4wqzHUAAAAJ
42;Membisu Demi Harmoni: Kekerasan Terhadap Isteri dan Kesehatan Perempuan di Jawa Tengah, Indonesia;M Hakimi;LPKGM-FK-UGM;;13;2011;13157192336790716630;MXK_kJrjxJIC;k4wqzHUAAAAJ
43;Students’ understanding of “Women-Centred Care Philosophy” in midwifery care through Continuity of Care (CoC) learning model: a quasi-experimental study;Y Yanti, M Claramita, O Emilia, M Hakimi;BMC nursing;14 (1), 22;12;2015;16448774023223875811;_Qo2XoVZTnwC;k4wqzHUAAAAJ
44;Hubungan antara kecemasan dengan aktivitas dan fungsi seksual pada wanita usia lanjut di kabupaten Purworejo;L Hastuti, M Hakimi, D Dasuki;Berita Kedokteran Masyarakat;24 (4), 176;12;2008;1658243065117773887;DBa1UEJaJKAC;k4wqzHUAAAAJ
45;Development, validation and reliability of the simple nutrition screening tool (SNST) for adult hospital patient in Indonesia;HH Susetyowati, M Hakimi, AH Asdie;Pakistan Journal of Nutrition;13 (3), 157-63;11;2014;15457461600988343961;L7CI7m0gUJcC;k4wqzHUAAAAJ
46;Kekerasan dalam pacaran dan kecemasan remaja putri di kabupaten purworejo;SM Ayu, M Hakimi, EN Hayati;Kes Mas: Jurnal Fakultas Kesehatan Masyarakat Universitas Ahmad Daulan;6 (1);11;2012;2438237411116678702;raTqNPD5sRQC;k4wqzHUAAAAJ
47;Efforts to minimize delays in maternal referral in Majene District-Indonesia (Pencegahan Keterlambatan Rujukan Maternal di Majene Indonesia);G Irasanty, M Hasanbasri, M Hakimi;Indonesian Journal of Health Service Management (Jurnal Manajemen Pelayanan …;;11;2008;158856583221251981;AvfA0Oy_GE0C;k4wqzHUAAAAJ
48;Mobilising a disadvantaged community for a cardiovascular intervention: designing PRORIVA in Yogyakarta, Indonesia;FST Dewi, H Stenlund, A Öhman, M Hakimi, L Weinehall;Global health action;3 (1), 4661;10;2010;14009349669042297363;Zph67rFs4hoC;k4wqzHUAAAAJ
49;Dilute versus full strength formula in exclusively formula‐fed preterm or low birth weight infants;F Basuki, DR Hadiati, T Turner, S McDonald, M Hakimi;Cochrane Database of Systematic Reviews;;9;2013;6648083165822948976;M3ejUd6NZC8C;k4wqzHUAAAAJ
50;Hubungan antara kecemasan dengan kejadian preeklampsia di kabupaten banyumas jawa tengah;A Isworo, M Hakimi, TA Wibowo;Berita Kedokteran Masyarakat;28 (1), 9;9;2012;13103728526858296620;evX43VCCuoAC;k4wqzHUAAAAJ
51;How is Indonesia coping with its epidemic of chronic noncommunicable diseases? A systematic review with meta-analysis;J Schröders, S Wall, M Hakimi, FST Dewi, L Weinehall, M Nichter, ...;PloS one;12 (6), e0179186;8;2017;8487775621673633780;pAkWuXOU-OoC;k4wqzHUAAAAJ
52;Association of 308G/A TNF-α gene polymorphism and spontaneous preterm birth in Acehnese Ethnic Group, Indonesia: This polymorphism is not associated with preterm birth;M Andalas, M Hakimi, DS Nurdiati, I Astuti, I Imran, H Harapan;Egyptian Journal of Medical Human Genetics;17 (1), 33-40;8;2016;12957904622891710399;JV2RwH3_ST0C;k4wqzHUAAAAJ
53;Ibu hamil perokok pasif sebagai faktor risiko bayi berat lahir rendah;I Irnawati, M Hakimi, T Wibowo;Jurnal Gizi Klinik Indonesia;8 (2), 54-59;8;2011;1779846703164538908;Dem6FJhTUoYC;k4wqzHUAAAAJ
54;Nutritional status and nutrient intake from complementary foods among breastfed children in Purworejo District, Central Java, Indonesia;ED Lestari, TNS Hartini, M Hakimi, A Surjono;Paediatrica Indonesiana;45 (1), 31-9;8;2005;12685056985723273204;PaBasH6fAo0C;k4wqzHUAAAAJ
55;Energy intake during economic crisis depends on initial wealth and access to rice fields: the case of pregnant Indonesian women;TNS Hartini, A Winkvist, L Lindholm, H Stenlund, A Surjono, M Hakimi;Health policy;61 (1), 57-71;8;2002;10849877356998304939;5nxA0vEk-isC;k4wqzHUAAAAJ
56;Iron deficiency anemia: Reexamining the nature and magnitude of the public health problem;LH Allen, J Beard, G Beaton, ON Willowdale, B Brabin, M Cogswell, ...;Biological mechanisms that might underlie iron's effects on fetal growth and …;;8;2001;13013643893179500877;tzM49s52ZIMC;k4wqzHUAAAAJ
57;Educación prenatal en lactancia materna para aumentar su duración;P Lumbiganon, R Martis, M Laopaiboon, M Festin, J Ho, M Hakimi;Cochrane Database of Systematic Reviews;11;7;2011;8592511658598052760;QIV2ME_5wuYC;k4wqzHUAAAAJ
58;Role of breastfeeding in protecting children from malnutrition: a comparative study of nutritional status in children under two years of age in two districts in Indonesia;M Julia, A Surjono, M Hakimi;Paediatr Indones;42, 106-12;7;2002;3834874998364830922;_AeoHAGD03cC;k4wqzHUAAAAJ
59;Maternal care quality in near miss and maternal mortality in an academic public tertiary hospital in Yogyakarta, Indonesia: a retrospective cohort study;Y Mawarti, A Utarini, M Hakimi;BMC pregnancy and childbirth;17 (1), 149;6;2017;10437614882127741573;MAUkC_7iAq8C;k4wqzHUAAAAJ
60;The role of vascular endothelial growth factor− 634 G/C and its soluble receptor on chronic liver disease and hepatocellular carcinoma;N Ratnasari, S Nurdjanah, AH Sadewa, M Hakimi;Arab Journal of Gastroenterology;17 (2), 61-66;6;2016;13210084898490914061;6ZxmRoH8BuwC;k4wqzHUAAAAJ
61;Pengaruh Self Help Group Terhadap Kualitas Hidup Pasien Hemodialisa Di Rumah Sakit Pusat Kesehatan Umum Muhammadiyah Yogyakarta;A Relawati, M Hakimi;Jurnal Ilmiah Kesehatan Keperawatan;11 (3);6;2015;2568332559733067976;NaGl4SEjCO4C;k4wqzHUAAAAJ
62;Pengaruh pemberian makanan tambahan (PMT) pada ibu hamil terhadap berat lahir bayi;HS Zulaidah, I Kandarina, M Hakimi;Jurnal Gizi Klinik Indonesia;11 (2), 61-70;6;2014;6705998418742074905;1yWc8FF-_SYC;k4wqzHUAAAAJ
63;“It is not possible for me to have diabetes”–Community Perceptions on Diabetes and Its Risk Factors in Rural Purworejo District, Central Java, Indonesia;CU Pujilestari, N Ng, M Hakimi, M Eriksson;Global journal of health science;6 (5), 204;6;2014;16714582609619138461;lmc2jWPfTJgC;k4wqzHUAAAAJ
64;Peran bidan di desa dan cakupan pemberian kapsul vitamin A pada ibu nifas;VK Dewi, M Hakimi, A Suhadi;Berita Kedokteran Masyarakat;26 (2), 63;6;2010;8471064080901311263;BzfGm06jWhQC;k4wqzHUAAAAJ
65;Preventable risk factors for noncommunicable diseases in rural Indonesia: prevalence study using WHOSTEPS approach (vol 84, pg 307, 2006);N Ng, H Stenlund, R Bonita, M Hakimi, S Wall, L Weinehall;BULLETIN OF THE WORLD HEALTH ORGANIZATION;84 (6), 504-504;6;2006;5584098224709455602;YOwf2qJgpHMC;k4wqzHUAAAAJ
66;Implementation of health education, based on ethnographic study, to increase the colostrum and decrease early solid food feeding;H Wiryo, M Hakimi;Health education & behavior;32 (1), 102-112;6;2005;3457442605211184852;KlAtU1dfN6UC;k4wqzHUAAAAJ
67;Analisis kebutuhan remaja akan pelayanan kesehatan reproduksi;S PURWATININGSIH;Universitas Gadjah Mada;;6;2001;3050717415009573525;ZeXyd9-uunAC;k4wqzHUAAAAJ
68;Pengembangan metode skrining gizi untuk pasien dewasa rawat inap;HH Susetyowati, M Hakimi, AH Asdie;Jurnal Gizi Klinik Indonesia;8 (4), 188-94;5;2012;6783195833895397470;7H_MAutzIkAC;k4wqzHUAAAAJ
69;Pengaruh Konseling Proses Menyusui Kepada Suami Terhadap Pemberian ASI Eksklusif di Kabupaten Gunungkidul;D EStiwidani;Universitas Gadjah Mada;;5;2011;9437088517192860298;qxL8FJ1GzNcC;k4wqzHUAAAAJ
70;Causal effect of health on labor market outcomes: Experimental evidence;SW Duncan Thomas, Elizabeth Frankenberg, Jed Friedman, Jean-Pierre Habicht ...;California Center for Population Research;;5;2006;5974933053894037421;HbR8gkJAVGIC;k4wqzHUAAAAJ
71;Causal Effect of Health on Labor Market Outcomes: Experimental Evidence, On-Line Working Paper Series 070;D Thomas, E Frankenberg, J Friedman, JP Habicht, M Hakimi, ...;California Center for Population Research;;5;2006;5229740904801057651;Ic1VZgkJnDsC;k4wqzHUAAAAJ
72;Prognostic factors at birth for stunting at 24 months of age in rural Indonesia;E Prawirohartono, D Nurdiati, M Hakimi;Paediatrica Indonesiana;56 (1), 48-56;4;2016;16117463703341814119;4fGpz3EwCPoC;k4wqzHUAAAAJ
73;Evaluasi Pelayanan Kegawatdaruratan Maternal Neonatal Pada Puskesmas Mampu Pelayanan Obstetri dan Neonatal Emergensi Dasar (PONED) Di Kabupaten Bantul;CP Kismoyo, S STT;Universitas Gadjah Mada;;4;2012;6481813392777092729;9ZlFYXVOiuMC;k4wqzHUAAAAJ
74;Status gizi, asupan zat gizi mikro (kalsium, magnesium) hubungannya dengan sindroma premenstruasi pada remaja putri SMU Sejahtera di Surabaya;I Christiany, M Hakimi, T Sudargo;Jurnal Gizi Klinik Indonesia;6 (2009);4;2009;13872343318503826207;9Nmd_mFXekcC;k4wqzHUAAAAJ
75;Jaswadi;D Thomas, E Frankenberg, J Friedman, JP Habicht, M Hakimi, ...;Jones, Nathan;;4;2006;16338617701002197200;RuPIJ_LgqDgC;k4wqzHUAAAAJ
76;Kajian faktor threat dan coping terhadap partisipasi wanita dalam program skrining kanker leher rahim;N Ahdani, M Hakimi, S Supardi;Sains Kesehatan;18 (2005);4;2005;18415284761448621599;xtoqd-5pKcoC;k4wqzHUAAAAJ
77;HIGH-DOSE VITAMIN-A SUPPLEMENTATION OF LACTATING WOMEN IN RURAL CENTRAL JAVA, INDONESIA IMPROVES MOTHERS AND INFANTS VITAMIN-A STATUS;RJ Stoltzfus, M Hakimi, KW Miller, KM Rasmussen;FASEB JOURNAL;6 (4), A1497-A1497;4;1992;15254656792447704831;_kc_bZDykSQC;k4wqzHUAAAAJ
78;Skin preparation for preventing infection following caesarean section;DR Hadiati, M Hakimi, DS Nurdiati, K da Silva Lopes, E Ota;Cochrane Database of Systematic Reviews;;3;2018;13156224122922984014;YTuZlYwrTOUC;k4wqzHUAAAAJ
79;Socioeconomic inequality in abdominal obesity among older people in Purworejo District, central java, Indonesia–a decomposition analysis approach;CU Pujilestari, L Nyström, M Norberg, L Weinehall, M Hakimi, N Ng;International journal for equity in health;16 (1), 214;3;2017;16631309530459788266;TlpoogIpr_IC;k4wqzHUAAAAJ
80;Asymptomatic vivax and falciparum parasitaemia with helminth co-infection: major risk factors for anaemia in early life;FH Burdam, M Hakimi, F Thio, E Kenangalem, R Indrawanti, R Noviyanti, ...;PloS one;11 (8), e0160917;3;2016;484026885903388154;XvxMoLDsR5gC;k4wqzHUAAAAJ
81;Asupan Vitamin D Rendah dan Keparahan Demam Berdarah Dengue pada Anak Usia 1-14 Tahun;N Siyam, SA Wilopo, M Hakimi;Kesmas: National Public Health Journal;9 (1), 87-93;3;2014;7222205358232417782;l7t_Zn2s7bgC;k4wqzHUAAAAJ
82;Relationship of the seasonal variations with the incidence of preeclampsia Dr. Sardjito, General Hospital Yogyakarta, 1999-2003;TR Alkaff, TN S Hartini, M Hakimi;Indonesian Journal of Obstetrics and Gynecology;32 (3), 139-142;3;2011;1265550853456111600;6bLC7aUMtPcC;k4wqzHUAAAAJ
83;Evaluasi kepatuhan petugas dalam tatalaksana pneumonia di Kabupaten Tolitoli;A Rahman, M Hakimi, R Triasih;Jurnal Kesehatan Reproduksi;2 (3);3;2009;8007964572138650114;_5tno0g5mFcC;k4wqzHUAAAAJ
84;Hubungan pemberian ASI eksklusif dengan status gizi berdasarkan tinggi badan menurut umur pada anak umur 2 tahun di kabupaten Purworejo propinsi Jawa Tengah;I AVIANTI, M Hakimi;Universitas Gadjah Mada;;3;2006;2074840298078997550;L8Ckcad2t8MC;k4wqzHUAAAAJ
85;Pengaruh suplementasi tablet Fe mingguan dan harian terhadap kepatuhan minum tablet Fe dan perubahan kadar hemoglobin pada ibu hamil di Kabupaten Bantul Yogyakarta;D Susetyo, M Hakimi, H Hadi;Jurnal Gizi Klinik Indonesia;2 (2), 45-52;3;2005;2128369243523514670;P7Ujq4OLJYoC;k4wqzHUAAAAJ
86;Prescribing Pattern of Village Midwives for Non-Obstetric Cases in Purworejo, Central Java, Indonesia;A Mukti, A Radyowiyati, M Hakimi, R Lamsudin;Reprint;;3;1997;4138025909322103831;mVmsd5A6BfQC;k4wqzHUAAAAJ
87;Perawatan kehamilan dalam perspektif budaya Madura di Desa Tambak dan Desa Rapalaok Kecamatan Omben Kabupaten Sampang;SR Devy, S Haryanto, M Hakimi, YS Prabandari, T Mardikanto, ...;Jurnal Promosi Kesehatan Vol;1, 50-6;3;#N/A;14413078500748065890;1taIhTC69MYC;k4wqzHUAAAAJ
88;Lack of association between the− 1082 (A/G) IL-10 polymorphism (rs1800896) and spontaneous preterm birth in the Indonesian Acehnese population;M Andalas, M Hakimi, DS Nurdiati, I Astuti, I Ichsan, N Wahyuniati, I Imran, ...;Polish Annals of Medicine;24 (2), 209-213;2;2017;17085919817413529252;cWzG1nlazyYC;k4wqzHUAAAAJ
89;Perilaku mencuci tangan dan kejadian kecacingan pada siswa sekolah dasar di Kecamatan Petanahan Kabupaten Kebumen;S Muthoharoh, D Ismail, MH Hakimi;Jurnal Ilmiah Kesehatan Keperawatan;11 (2);2;2015;5637903337963991149;prdVHNxh-e8C;k4wqzHUAAAAJ
90;Quality of postpartum family planning services in Jampersal patients in sub-district of Panjatan, Kulon Progo;R Nuryati, M Hasanbasri, M Hakimi;BMC public health;14 (1), P21;2;2014;17705842102974323047;EPG8bYD4jVwC;k4wqzHUAAAAJ
91;INTENSITAS KOMUNIKASI TENTANG SEKS DENGAN TEMAN SEBAYA SEBAGAI FAKTOR RISIKO PERILAKU INISIASI SEKS PRANIKAH REMAJA DI BALI HALAMAN JUDUL;NKY Rahyani;Universitas Gadjah Mada;;2;2014;17749204873296914324;j3f4tGmQtD8C;k4wqzHUAAAAJ
92;Partisipasi Semu Ibu Hamil di Posyandu;SR Devy, M Hakimi, YS Prabandari, T Mardikanto, D Rafsandjani, ...;Kesmas: National Public Health Journal;7 (10), 460-465;2;2013;5742079217914266489;jU7OWUQzBzMC;k4wqzHUAAAAJ
93;Benarkah puskesmas poned efektif?;CP Kismoyo, M Hasanbasri, M Hakimi;Jurnal Kebijakan Kesehatan Indonesia: JKKI;1 (2), 93-102;2;2012;17271953459850529741;w0F2JDEymm0C;k4wqzHUAAAAJ
94;Peran Kangaroo Mother Care terhadap Skor Depresi Post Partum;YS RISMINTARI;Universitas Gadjah Mada;;2;2012;14989297686491318290;R3hNpaxXUhUC;k4wqzHUAAAAJ
95;EFEKTIVITAS PENDIDIKAN KESEHATAN OLEH LAY HEALTH WORKERS (LHWs) DALAM MENINGKATKAN KESERTAAN SKRINING KANKER LEHER RAHIM DENGAN METODE INSPEKSI VISUAL DENGAN ASAM ASETAT (IVA …;YE Purnamaningrum, M Hakimi;Universitas Gadjah Mada;;2;2011;14998403100657086059;4MWp96NkSFoC;k4wqzHUAAAAJ
96;Peran suami dalam pengambilan keputusan terhadap pemilihan alat kontrasepsi IUD di Kabupaten Dompu Nusa Tenggara Barat;D Warda, M Hakimi;Text;;2;2011;3710614656728294537;IWHjjKOFINEC;k4wqzHUAAAAJ
97;Prevalensi dan faktor yang berhubungan dengan gestational diabetes melitus di Kabupaten Sukoharjo;RS DEWI;Universitas Gadjah Mada;;2;2010;10450482363458123236;JoZmwDi-zQgC;k4wqzHUAAAAJ
98;Ketahanan pangan tingkat rumah tangga dengan status gizi anak batita usia 6-36 bulan di Kabupaten Purworejo;LA FALUPI, M Hakimi;Universitas Gadjah Mada;;2;2009;11247128668816654130;L1USKYWJimsC;k4wqzHUAAAAJ
99;Hubungan antara komunikasi orangtua-remaja dengan sikap remaja terhadap hubungan seksual pranikah di SMA Kabupaten Purworejo;A Nuranti;Universitas Gadjah Mada;;2;2009;11644689103264875309;owLR8QvbtFgC;k4wqzHUAAAAJ
100;Perilaku pencarian pengobatan gangguan menstruasi pada remaja putri di Kabupaten Tanjung Jabung Barat Provinsi Jambi;F Rohmah;Universitas Gadjah Mada;;2;2009;9973322265839352787;WA5NYHcadZ8C;k4wqzHUAAAAJ
101;Implementasi making pregnancy safer di Puskesmas PONED:: Studi kasus di Kabupaten Banyuwangi;NL HAYATI;Universitas Gadjah Mada;;2;2009;7909894454597690884;5Ul4iDaHHb8C;k4wqzHUAAAAJ
