no;title;author;journal;number;cites;year;cid;pubid;id
35;Do we need a regulation on dividends for Indonesia stock exchange?;LI Wardhana, E Tandelilin;Gadjah Mada International Journal of Business;20 (1), 33;1;2018;8793590222779554666;NJ774b8OgUMC;F40fW3gAAAAJ
36;Earnings Announcements and Competing Information: the Indonesian Evidence;D Sulistiawan, J Hartono, E Tandelilin, S Supriyadi;Journal of Indonesian Economy and Business;29 (1), 44-55;1;2014;14653121006843558889;l7t_Zn2s7bgC;F40fW3gAAAAJ
37;STUDI KELAYAKAN INVESTASI PEMBANGUNAN RS SEHAT BAHAGIA PEKANBARU;Y Hendra;Universitas Gadjah Mada;;1;2013;7561169463217541653;TFP_iSt0sucC;F40fW3gAAAAJ
38;Time Varying Beta (Dual Beta): Conditional Market Timing CAPM;R Sudarsono, S Husnan, E Tandelilin, E Ekawati;Manajemen & Bisnis;11 (2), 269;1;2012;1839208586462102132;WF5omc3nYNoC;F40fW3gAAAAJ
39;Estimasi Harga Premi Penjaminan Simpanan Wajar Bagi IDIC dengan Model Risiko Kredit;F Pribadi, S Husnan, MM Hanafi, E Tandelilin;JURNAL AKUNTANSI & MANAJEMEN (JAM);129;1;2012;10717996033777424679;tOudhMTPpwUC;F40fW3gAAAAJ
40;Institutional Ownership and Agency Conflict Controlling Mechanism;LI Wardhana, E Tandelilin;Journal of Indonesian Economy and Business;26 (3), 389-406;1;2011;9452634295335586343;ns9cj8rnVeAC;F40fW3gAAAAJ
41;Reaksi Pasar Terhadap Peristiwa Politik di Indonesia;YD Nugroho;Universitas Gadjah Mada;;1;2011;950898787501080512;IjCSPb-OGe4C;F40fW3gAAAAJ
42;Pengujian pecking order theory pada perusahaan manufaktur yang terdaftar di Bursa Efek Indonesia;N Fauziah;Universitas Gadjah Mada;;1;2010;1990417556884825377;ufrVoPGSRksC;F40fW3gAAAAJ
43;Pengaruh holding period dan jenis portofolio pada return, risiko dan kinerja portofolio;W WIDAYADI;Universitas Gadjah Mada;;1;2009;17691415935688401667;AXPGKjj_ei8C;F40fW3gAAAAJ
44;Pengaruh corporate governance terhadap kinerja keuangan perusahaan;A Tristianto;Universitas Gadjah Mada;;1;2009;11018349307577455614;ldfaerwXgEUC;F40fW3gAAAAJ
45;Pengaruh pengumuman harga BBM industri (non subsidi) terhadap indeks harga saham di Bursa Efek Indonesia;A BANGUN;Universitas Gadjah Mada;;1;2008;10390462192233687109;W5xh706n7nkC;F40fW3gAAAAJ
46;INVESTMENT HORIZON TO INVESTMENT DECISION AND MEAN REVERSION.;E Junarsin, E Tandelilin;Gadjah Mada International Journal of Business;10 (1);1;2008;17560541658410647871;Mojj43d5GZwC;F40fW3gAAAAJ
47;Resiko sistematis (BETA) saham pada kondisi pasar bullish atau bearish di Bursa Efek Indonesia;FS Raharja;Universitas Gadjah Mada;;1;2008;7131808995764118717;_Qo2XoVZTnwC;F40fW3gAAAAJ
48;Analisis stabilitas risiko sistematis saham di Bursa Efek Jakarta;BM HUTAJULU;Universitas Gadjah Mada;;1;2005;1974112959481446304;N5tVd3kTz84C;F40fW3gAAAAJ
49;Speed of Adjustment and Target Dividend Payout Ratio in Indonesia;E Tandelilin;Journal of Indonesian Economy and Business;17 (1);1;2002;11997039127654347010;4OULZ7Gr8RgC;F40fW3gAAAAJ
50;SUBSTITUTABILITY OF AGENCY CONFLICTCON TROL MECHANISM: A SIMULTANEOUS EQUATION ANALYSIS OF INSIDER OWNERSHIP, DEBT, AND DIVIDEND POLICIES= Substitutabilitas Mekanisme …;T Wilberforce, E Tandelilin;Sosiohumanika;14 (2001);1;2001;2576068238296980039;0EnyYjriUFMC;F40fW3gAAAAJ
51;Do We Need a Mandatory Dividend Regulation? The Case of the Indonesian Capital Market.;LI Wardhana, E Tandelilin;Gadjah Mada International Journal of Business;20 (1);0;2018;#N/A;tKAzc9rXhukC;F40fW3gAAAAJ
52;Evaluasi Kinerja Akuntansi, Kinerja Pasar, dan Kinerja Ekonomis PT United Tractor Tbk. Tahun 2005-2009;P SULISTIANINGSIH, E Tandelilin;Universitas Gadjah Mada;;0;2017;#N/A;7T2F9Uy0os0C;F40fW3gAAAAJ
53;APLIKASI MEKANIKA KUANTUM DALAM WAKILAN INTEGRAL LINTASAN UNTUK MENCARI RAPAT PELUANG RETURN HARGA SAHAM DAN KERNEL HARGA OPSI;DS Palupi;Universitas Gadjah Mada;;0;2017;#N/A;ye4kPcJQO24C;F40fW3gAAAAJ
54;Analisis Manajemen Laba Melalui Mekanisme Tunneling Saat Penawaran Saham Perdana;E Tandelilin;Universitas Gadjah Mada;;0;2017;#N/A;eq2jaN3J8jMC;F40fW3gAAAAJ
55;EVALUASI KINERJA REKSA DANA SAHAM DAN PENGUJIAN KEMAMPUAN MARKET TIMING DAN STOCK SELECTION DI INDONESIA;PP Sari, E Tandelilin;Universitas Gadjah Mada;;0;2017;#N/A;SdhP9T11ey4C;F40fW3gAAAAJ
56;PENGUJIAN AGENCY THEORY: KEPEMILIKAN INSTITUSIONAL, KEBIJAKAN UTANG, DAN KEBIJAKAN DIVIDEN;DMY RAHAYU;Universitas Gadjah Mada;;0;2017;#N/A;JoZmwDi-zQgC;F40fW3gAAAAJ
57;Analisis Kinerja Investasi Reksa Dana Saham Melalui Dua Cara Investasi: Lump Sum (LS) dan Dollar Cost Averaging (DCA);NA TAUFIK;Universitas Gadjah Mada;;0;2017;#N/A;PELIpwtuRlgC;F40fW3gAAAAJ
58;INTELLECTUAL CAPITAL AND AGENCY CONFLICT;H Wijaya, M Rahayu, E Tandelilin, H Hermeindito;Associated Management Consultants Private Limited;;0;2016;#N/A;QIV2ME_5wuYC;F40fW3gAAAAJ
59;The calculation of probability distribution of return in IDX using path integral method;DS Palupi, E Tandelilin, A Hermanto, MF Rosyid;AIP Conference Proceedings;1755 (1), 020005;0;2016;#N/A;8k81kl-MbHgC;F40fW3gAAAAJ
60;Majority Ownership and Entreprise Value: Free Cash Flow Hypothesis Testing;V Soeindra, E Tandelilin, H Hermeindito;International Knowledge Sharing Platform;;0;2016;#N/A;blknAaTinKkC;F40fW3gAAAAJ
61;Control Mechanism and Value of Firm: Empirical Evidence from Indonesia Capital Market;C Herdinata, E Tandelilin, H Hermeindito;INTERNATIONAL RESEARCH JOURNAL OF BUSINESS STUDIES;6 (1);0;2015;#N/A;RGFaLdJalmkC;F40fW3gAAAAJ
62;Mispricing Ekuitas Dan Kecepatan Penyesuian Utang pada Perusahaan Di Bursa Efek Indonesia;DH PRASETYA;Universitas Gadjah Mada;;0;2015;#N/A;4fKUyHm3Qg0C;F40fW3gAAAAJ
63;Pengujian Equity Market Timing: Studi Empiris Pada Bursa Efek Indonesia;AD PUTRI;Universitas Gadjah Mada;;0;2015;#N/A;NaGl4SEjCO4C;F40fW3gAAAAJ
64;DEPOSITORS BEHAVIOR UNDER DIFFERENT DEPOSIT INSURANCE COVERAGE: EVIDENCE FROM INDONESIA;E Tandelilin, M Hanafi, I Trinugroho;EDITORIAL BOARD MEMBERS;16 (2), 183;0;2015;#N/A;BqipwSGYUEgC;F40fW3gAAAAJ
65;Moral Hazard Testing (Risk Transfer Behavior) in the Deposit Insurance System Based on Fair Premium for Determining Coverage Limit;F Pribadi, E Tandelilin, S Husnan, MM Hanafi;;;0;2015;#N/A;hqOjcs7Dif8C;F40fW3gAAAAJ
66;OPAQUE FINANCIAL REPORTS AND STOCK PRICE CRASH RISK IN INDONESIA;L Purwoto, E Tandelilin;Journal of Management and Business;13 (1);0;2014;#N/A;eQOLeE2rZwMC;F40fW3gAAAAJ
67;PENGUJIAN KEMBALI FENOMENA MONDAY EFFECT DI BURSA EFEK INDONESIA;F Laitupa;Universitas Gadjah Mada;;0;2014;#N/A;xtRiw3GOFMkC;F40fW3gAAAAJ
68;ANALISIS PENGARUH PERUBAHAN KOMPOSISI LQ 45 TERHADAP RETURN SAHAM;ABW MAHAR, E Tandelilin;Text;;0;2014;#N/A;D03iK_w7-QYC;F40fW3gAAAAJ
69;EVALUASI KINERJA REKSADANA SAHAM PERIODE PENELITIAN TAHUN 2009-2012 DENGAN MENGGUNAKAN METODE SHARPE, TREYNOR DAN JANSEN ALPHA;L Wahyuningrum;Universitas Gadjah Mada;;0;2013;#N/A;XiVPGOgt02cC;F40fW3gAAAAJ
70;ESTIMASI NILAI INTRINSIK SAHAM PT INTI BANGUN SEJAHTERA TBK. TERKAIT UNUSUAL MARKET ACTIVITY TAHUN 2012;J Widiantoro;Universitas Gadjah Mada;;0;2013;#N/A;KxtntwgDAa4C;F40fW3gAAAAJ
71;PENGARUH HARI PERDAGANGAN TERHADAP RETURN SAHAM DI BURSA EFEK INDONESIA;FD Damayanti, E Tandelilin;Text;;0;2013;#N/A;CHSYGLWDkRkC;F40fW3gAAAAJ
72;EVALUASI TINGKAT EFISIENSI PEMANFAATAN RUANG DI GEDUNG PUSAT UNIVERSITAS GADJAH MADA;N Lutfi;Universitas Gadjah Mada;;0;2013;#N/A;_xSYboBqXhAC;F40fW3gAAAAJ
73;DETERMINAN KECEPATAN PERUBAHAN STRUKTUR MODAL PADA PERUSAHAAN MANUFAKTUR DI BURSA EFEK INDONESIA;SE Freddy Nemesius Wetty, E Tandelilin;Universitas Gadjah Mada;;0;2013;#N/A;zA6iFVUQeVQC;F40fW3gAAAAJ
74;MANAJEMEN RISIKO (PROTEKSI) ASET KLIEN BAPAK RUSDIANSYAH STUDI KASUS WEALTH MANAGEMENT;W Nurshanty, E Tandelilin;Universitas Gadjah Mada;;0;2013;#N/A;rO6llkc54NcC;F40fW3gAAAAJ
75;PENGUJIAN KEMBALI TEORI PECKING ORDER PADA PERUSAHAAN NON KEUANGAN YANG BERTUMBUH DAN MAPAN DI BURWSA EFEK INDONESIA;DP Sabatini, E Tandelilin;Text;;0;2013;#N/A;M05iB0D1s5AC;F40fW3gAAAAJ
76;ANALISIS PENGGUNAAN YIELD SPREAD OBLIGASI UNTUK MENENTUKAN TIMING INVESTASI DI PASAR SAHAM INDONESIA DENGAN MENGGUNAKAN MODEL PROBIT;D Tambunan;Universitas Gadjah Mada;;0;2013;#N/A;lSLTfruPkqcC;F40fW3gAAAAJ
77;ANALISIS STRATEGI INVESTASI BERBASIS DIVIDEND YIELD-THE FOOLISH FOUR PADA BURSA EFEK INDONESIA;GP Bahar;Universitas Gadjah Mada;;0;2013;#N/A;r0BpntZqJG4C;F40fW3gAAAAJ
78;FAKTOR FUNDAMENTAL PERUSAHAAN DAN RETURN SAHAM: Studi Empiris pada Perusahaan Perbankan di BEI;RGD Wijaya;Universitas Gadjah Mada;;0;2013;#N/A;e5wmG9Sq2KIC;F40fW3gAAAAJ
79;FAKTOR-FAKTOR YANG MEMPENGARUHI INVESTASI PADA DANA PENSIUN LEMBAGA KEUANGAN UNTUK HARI TUA STUDI PADA PT BRI TBK CABANG CIK DITIRO YOGYAKARTA;HAS Lestari, E Tandelilin;Text;;0;2013;#N/A;IWHjjKOFINEC;F40fW3gAAAAJ
80;POLITICAL AND COMMERCIAL RISK MANAGEMENT PRACTICE ANALISYS: STUDY IN PT INDOEXPORT;NAB Laksono;Universitas Gadjah Mada;;0;2013;#N/A;7PzlFSSx8tAC;F40fW3gAAAAJ
81;PENGARUH FAKTOR FUNDAMENTAL PERUSAHAAN DAN EKONOMI TERIIADAP RETARNSAHAM;A Apriani;Universitas Gadjah Mada;;0;2013;#N/A;LkGwnXOMwfcC;F40fW3gAAAAJ
82;Latest Updates on the Indonesia Financial Market: Fiinancial Outlook;E Tandelilin;;;0;2012;#N/A;fQNAKQ3IYiAC;F40fW3gAAAAJ
83;BANK RISK AND MARKET DISCIPLINE;E Tandelilin, S Husnan, MM Hanafi;Journal of Indonesian Economy and Business: JIEB.;27 (3), 303;0;2012;#N/A;P5F9QuxV20EC;F40fW3gAAAAJ
84;BANKING MARKET DISCIPLINE IN INDONESIA AN EMPIRICAL TEST ON CONVENTIONAL AND ISLAMIC BANK.;E Tandelilin;Journal of Indonesian Economy & Business;27 (2);0;2012;#N/A;u5HHmVD_uO8C;F40fW3gAAAAJ
85;TEH EFFECT OF MERGERS AND ACQUISITIONS TO STOCK RETURN A Comparison between Related and Unrelated Mergers and Acquisitions;VE Paramitha;Universitas Gadjah Mada;;0;2012;#N/A;_B80troHkn4C;F40fW3gAAAAJ
86;Analysis of Maximazing Wealth Growth to Solve Client';AM Dewi, E Tandelilin;Text;;0;2012;#N/A;5ugPr518TE4C;F40fW3gAAAAJ
87;EVALUATION OF VALUE STOCKS VS GROWTH STOCKS AND SMALL SIZE STOCKS VS BIG SIZE STOCKS;N Arumta;Universitas Gadjah Mada;;0;2012;#N/A;wbdj-CoPYUoC;F40fW3gAAAAJ
88;PENILAIAN EKUITAS PERUSAHAAN YANG MEMPUNYAI EMPLOYEE STOCK OPTION PLAN (ESOP): STUDI PADA PT WIJAYA KARYA (PERSERO) TBK. TAHUN 2011;R Lasmana;Universitas Gadjah Mada;;0;2012;#N/A;J-pR_7NvFogC;F40fW3gAAAAJ
89;PENGARUH CAR, BOPO, NPL, DAN LDR TERHADAP NET INTEREST MARGIN BANK DI INDONESIA (Studi Kasus Periode 2006-2009);B Prabowo;Universitas Gadjah Mada;;0;2012;#N/A;8AbLer7MMksC;F40fW3gAAAAJ
90;ESTIMASI NILAI PASAR WAJAR SAHAM PT PERKEBUNAN NUSANTARA (PTPN IV) DALAM RANGKA INITIAL PUBLIC OFFERING (IPO) TAHUN 2012;A Ramon;Universitas Gadjah Mada;;0;2012;#N/A;B3FOqHPlNUQC;F40fW3gAAAAJ
91;ANALISIS DINAMIS FUNDAMENTAL EKONOMI MAKRO TERHADAP KINERJA PASAR MODAL INDONESIA PERIODE JAN. 2003-DES. 2011 (ANALISIS DENGAN PENDEKATAN ERROR CORRECTION MODEL (ECM));V Christiyanto;Universitas Gadjah Mada;;0;2012;#N/A;K3LRdlH-MEoC;F40fW3gAAAAJ
92;ESTIMASI NILAI INTRINSIK SAHAM PT BANK SULAWESI UTARA UNTUK TUJUAN IPO TAHUN 2011;SS Hendro Utomo, E Tandelilin;Text;;0;2012;#N/A;J_g5lzvAfSwC;F40fW3gAAAAJ
93;Bank Risk and Market Discipline;T Taswan, E Tandelilin, S Husnan, MM Hanafi;Journal of Indonesian Economy and Business;27 (3), 303-314;0;2012;#N/A;YFjsv_pBGBYC;F40fW3gAAAAJ
94;ESTIMASI NILAI PASAR WAJAR SAHAM PT BANK PEMBANGUNAN DAERAH JABAR BANTEN TBK.;NF Rochman;Universitas Gadjah Mada;;0;2012;#N/A;maZDTaKrznsC;F40fW3gAAAAJ
95;Pengelolaan Kekayaan pada High Net Wort Individual (HNWI) Studi pada Keluarga Huang;E Tandelilin;Text;;0;2012;#N/A;iH-uZ7U-co4C;F40fW3gAAAAJ
96;Banking Market Discipline in Indonesia an Empirical Test on Conventional and Islamic Bank;H Hasan, E Tandelilin;Journal of Indonesian Economy and Business;27 (2), 159-173;0;2012;#N/A;4JMBOYKVnBMC;F40fW3gAAAAJ
97;Managing Pension, Children Marriage Needs, and Asset Allocation: Case Study of Tan Family;R Haryanto;Universitas Gadjah Mada;;0;2012;#N/A;TQgYirikUcIC;F40fW3gAAAAJ
98;ANALISIS PERBANDINGAN PERFORMA ANTARA VALUE STOCK DAN GROWTH STOCK DI BURSA EFEK INDONESIA;P Puspitasari;Universitas Gadjah Mada;;0;2012;#N/A;HDshCWvjkbEC;F40fW3gAAAAJ
99;The Performance of Equity Funds Compared to Random Portfolios and Selective Portfolios (Study of Indonesia Capital Market 2006-2010);REA Warastri;Universitas Gadjah Mada;;0;2012;#N/A;mB3voiENLucC;F40fW3gAAAAJ
100;ASSET ALLOCATION STRATEGY, EDUCATION INVESTMENT PLAN, AND PENSION PREPARATION OF MR. HARDI;W Ariesusanti, E Tandelilin;Universitas Gadjah Mada;;0;2012;#N/A;4TOpqqG69KYC;F40fW3gAAAAJ
101;Pengujian Kembali Validitas CAPM dengan Pemodelan Pengestimasian Beta (Studi Empiris di Bursa Efek Indonesia);D Mayrawan, E Tandelilin;Text;;0;2012;#N/A;kNdYIx-mwKoC;F40fW3gAAAAJ
102;MEKANISME TATA KELOLA PERUSAHAAN DAN MANAJEMEN LABA DALAM MENJELASKAN PENGARUH ECONOMIC VALUE ADDED TERHADAP PENCIPTAAN NILAI BAGI PEMEGANG SAHAM;KS Lubis;Universitas Gadjah Mada;;0;2012;#N/A;YsMSGLbcyi4C;F40fW3gAAAAJ
103;Analysis of Maximazing Wealth Growth to Solve Client's Financial Problem for High Net Worth IndividualCase Study of Mrs. Hen;AM Dewi;Universitas Gadjah Mada;;0;2012;#N/A;Tyk-4Ss8FVUC;F40fW3gAAAAJ
104;EVALUASI HARGA WAJAR SAHAM PT KRAKATAU STEEL PADA SAAT PENAWARAN UMUM PERDANA TAHUN 2010;M Bukhari;Universitas Gadjah Mada;;0;2011;#N/A;HE397vMXCloC;F40fW3gAAAAJ
105;ESTIMASI NILAI WAJAR EKUITAS PT SEMEN BATURAJA (PERSERO) DALAM RANGKA PRIVATISASI TAHUN 2011;E Tandelilin;Universitas Gadjah Mada;;0;2011;#N/A;tS2w5q8j5-wC;F40fW3gAAAAJ
106;EVALUASI NILAI PERUSAHAAN DENGAN PENDEKATAN DFCFE STUDI PADA PERUSAHAAN DENGAN KEPEMILIKAN PUBLIK TERBESAR DAN KEPEMILIKAN PUBLIK TERKECIL;I Irawan, E Tandelilin;Text;;0;2011;#N/A;pyW8ca7W8N0C;F40fW3gAAAAJ
107;Moral Decision Making dan Corporate Social Responsibility Terkait Keputusan Investasi Pemodal;BA Parinsi;Universitas Gadjah Mada;;0;2011;#N/A;SeFeTyx0c_EC;F40fW3gAAAAJ
108;ESTIMASI NILAI PASAR WAJAR EKUITAS PTPN XIII DALAM RANGKA INITIAL PUBLIC OFFERING;UY Wahyudi, E Tandelilin;Universitas Gadjah Mada;;0;2011;#N/A;_kc_bZDykSQC;F40fW3gAAAAJ
109;PENGUJIAN VALIDITAS BETA: MODEL CAPM, MODEL TIGA FAKTOR FAMA DAN FRENCH, DAN MODEL EMPAT FAKTOR CARHART DI BURSA EFEK INDONESIA;SE Dwi Setiyani Utami;Universitas Gadjah Mada;;0;2011;#N/A;YOwf2qJgpHMC;F40fW3gAAAAJ
110;Estimasi Nilai Wajar Saham PT Kimia Farma Tbk. Dalam Rangka Penawaran Saham Baru Tahun 2011;HJS Purba;Universitas Gadjah Mada;;0;2011;#N/A;ULOm3_A8WrAC;F40fW3gAAAAJ
111;HUBUNGAN PERILAKU PERDAGANGAN INVESTOR DENGAN VOLUME PERDAGANGAN DI BURSA EFEK INDONESIA;EY Seipattiratu, E Tandelilin;Universitas Gadjah Mada;;0;2011;#N/A;Se3iqnhoufwC;F40fW3gAAAAJ
112;Pengaruh corporate governance terhadap kinerja perusahaan pada perusahaan manufaktur yang terdaftar di BEI tahun 2005 sampai dengan 2007;M ROMADHONA, E Tandelilin;Text;;0;2010;#N/A;Y5dfb0dijaUC;F40fW3gAAAAJ
113;Penilaian aset infrastruktur tanggul sungai Bengawan Solo tahun 2010:: Studi pada tanggul daerah Jurug-Mojo;SW PURWANINGTYAS;Universitas Gadjah Mada;;0;2010;#N/A;bnK-pcrLprsC;F40fW3gAAAAJ
114;Analisis pengaruh eva dan ukuran kinerja akuntansi pada market value added (MVA):: Studi pada sektor industri consumer goods segmen food and beverage;R AUFIANA, E Tandelilin;Text;;0;2010;#N/A;738O_yMBCRsC;F40fW3gAAAAJ
115;Analisis managemen laba aktivitas nyata dan pengaruhnya terhadap reaksi pasar;Z EFFENDI;Universitas Gadjah Mada;;0;2010;#N/A;NhqRSupF_l8C;F40fW3gAAAAJ
116;Analisis perolehan abnormal return pada investasi properti komersial;RTM SILITONGA, E Tandelilin;Universitas Gadjah Mada;;0;2010;#N/A;fPk4N6BV_jEC;F40fW3gAAAAJ
117;Analisis pengaruh faktor fundamental pada pembentukan tingkat kapitalisasi properti komersial di Jabodetabek (Periode tahun 2000: 1-2007: 3);E Tandelilin;Universitas Gadjah Mada;;0;2010;#N/A;g5m5HwL7SMYC;F40fW3gAAAAJ
