no;title;author;journal;number;cites;year;cid;pubid;id
39;Manajemen sumber daya manusia dan personalia;H Handoko;Yogyakarta: BPFE UGM;;24;2001;11688505907101888883;4vMrXwiscB8C;UWGSThwAAAAJ
40;T, 2011;H Handoko;Manajemen Personalia Dan Sumber Daya Manusia, Edisi Kedua, Cetakan XVIII …;;23;#N/A;14726121044883778693;HtEfBTGE9r8C;UWGSThwAAAAJ
41;Keterkaitan Perubahan Iklim dan Produksi Pangan Strategis: Telaah kebijakan independen dalam bidang perdagangan dan pembangunan;I Handoko;SEAMEO BIOTROP for Partnership for Governance Reform in Indonesia;;22;2008;10071946601899491313;P7Ujq4OLJYoC;UWGSThwAAAAJ
42;Manajemen Personalia dan Sumber Daya;TH Handoko;Yogyakarta: BPFE;;21;2001;12297408922136918204;hkOj_22Ku90C;UWGSThwAAAAJ
43;Dasar-Dasar Operations Research;TH Handoko, MBA Drs;Edisi;2, 243-260;21;1993;7032115094742831171;f2IySw72cVMC;UWGSThwAAAAJ
44;Manajemen;T Hani Handoko;Yogyakarta: BPFE-Yogyakarta;;20;2003;3235678988531239086;cFHS6HbyZ2cC;UWGSThwAAAAJ
45;Analisis Perilaku Konsumen;B Swastha, H Handoko;Jakarta: Erlangga;;19;1997;10899742362575978459;bFI3QPDXJZMC;UWGSThwAAAAJ
46;Manajemen Personalia dan Sumber Daya Manusia Yogyakarta;H Handoko;BPFE Yogyakarta;;16;2011;18164199837897295441;ZzlSgRqYykMC;UWGSThwAAAAJ
47;Manajemen edisi 2;T Hani Handoko;Yogyakarta: BPFE;;15;2003;6512726461087768372;tKAzc9rXhukC;UWGSThwAAAAJ
48;Perilaku Organisasi;H Handoko;Yogyakarta: BPFE UGM;;13;2002;16792980912899765906;GFxP56DSvIMC;UWGSThwAAAAJ
49;Manajemen personalia dan manajemen SDM;H Handoko;Yogyakarta, BPFE;;13;2002;13730435128299149948;bKqednn6t2AC;UWGSThwAAAAJ
50;Manajemen Personalia SDM;H Handoko;Edisi Ketiga, BPFE, Yogyakarta;;13;1997;9069725965485430440;9c2xU6iGI7YC;UWGSThwAAAAJ
51;Hani;T Handoko;Manajemen Edisi Kedua;;12;1989;4341536427606054479;Ug5p-4gJ2f0C;UWGSThwAAAAJ
52;Strategi Organisasi;H Handoko, AB Susanto, G Prama, A Hardjana, S Andreas Lako;Cetakan Pertama. Amara Books. Yogyakarta;;11;2004;18017082926532899391;Tyk-4Ss8FVUC;UWGSThwAAAAJ
53;Manajemen Analisis Perilaku Konsumen;B Swastha, H Handoko;Edisi Keenam. Yogyakarta. BPFE UGM;;11;1997;1922200355737253017;2VqYfGB8ITEC;UWGSThwAAAAJ
54;Penilaian kinerja;H Handoko;Jakarta: Ghalia Indonesia;;11;1993;1757787447656567850;NhqRSupF_l8C;UWGSThwAAAAJ
55;T.(1987);H Handoko;Manajemen Personalia dan Sumber Daya Manusia;;11;#N/A;6948388774041892310;LjlpjdlvIbIC;UWGSThwAAAAJ
56;Manajemen Pemasaran dan Analisa Perilaku Konsumen;DH Basu Swastha, H Handoko;Penerbit liberty, Yogyakarta;;10;1997;14779440995787072715;b0M2c_1WBrUC;UWGSThwAAAAJ
57;Edisi Pertama. 1997;BS Dharmmesta, H Handoko;Manajemen Pemasaran Analisa Perilaku Konsumen. Yogyakarta: BPFE;;10;#N/A;2530477009167886154;abG-DnoFyZgC;UWGSThwAAAAJ
58;Metode Kasus dalam Pengajaran (Manajemen);H Handoko;Makalah Lokakarya Peningkatan Kemampuan Penyusunan dan Penerapan Kasus untuk …;;9;2005;126111416707512197;EUQCXRtRnyEC;UWGSThwAAAAJ
59;Dasar-Dasar Manajemen Personalia dan Sumber Daya Manusia;H Handoko;LPFE-UI, Jakarta;;9;1985;16792063566139601353;4fGpz3EwCPoC;UWGSThwAAAAJ
60;Manajemen Pemasaran Analisis Prilaku Konsumen;SD Basu, H Handoko;Yogyakarta: BPFE;;9;1982;10168543207399996959;nZcligLrVowC;UWGSThwAAAAJ
61;2 (012);TH Handoko;Manajemen Edisi;;9;#N/A;1567952452590586169;_xSYboBqXhAC;UWGSThwAAAAJ
62;Manajemen Pemasaran: Analisa dan Perilaku Konsumen;S Basu, H Handoko;Yogyakarta: BPFE;;8;2010;2895662373677272090;mlAyqtXpCwEC;UWGSThwAAAAJ
63;Manajemen Personalia & Sumber Daya;H Handoko;Manusia, Yogyakarta: Liberty;;8;2001;10179219765739399778;rmuvC79q63oC;UWGSThwAAAAJ
64;Manajemen Produksi Operasi” edisi 3;H Handoko;BPFE, Yogyakarta;;8;1994;12294165440638762824;cWzG1nlazyYC;UWGSThwAAAAJ
65;Manajemen (Edisi Kedua Dan Ketiga);TH Handoko;BPFE (Anggota IKAPI) Gadjah Mada Press. Yogyakarta;;8;1994;17769536691426048803;NJ774b8OgUMC;UWGSThwAAAAJ
66;Manajemen Perusahaan Analisa Perilaku Konsumen;B Swastha, H Handoko;Yogyakarta: Liberty Edisi Pertama;;8;1988;9988194342785565983;OP4eGU-M3BUC;UWGSThwAAAAJ
67;Dasar—Dasar Manajemen Produksi dan Operasi;T Hani Handoko;Edisi Pertama, Cetakan Kedua, BPFE, Yogjakarta;;8;1987;12822216026075312998;HtS1dXgVpQUC;UWGSThwAAAAJ
68;Organisasi Perusahaan Teori Struktur dan Perilaku. Edisi 2;S Reksohadiprodjo, H Handoko;BPFE Fakultas Ekonomi UGM. Yogyakarta;;8;1986;14720847624433501168;yFnVuubrUp4C;UWGSThwAAAAJ
69;Manusia Manajemen Personalia dan Sumber Daya;H Handoko;Liberty, Yogyakarta;;7;2008;9156680194382893530;xtRiw3GOFMkC;UWGSThwAAAAJ
70;Quantitative modeling of system dynamics for natural resources management;I Handoko;SEAMEO BIOTROP;;7;2005;9671030143876556684;F9fV5C73w3QC;UWGSThwAAAAJ
71;Manajemen Sumber;TH Handoko;Edisi;;7;2003;7756766022922649489;LhH-TYMQEocC;UWGSThwAAAAJ
72;Meningkatkan Produktivitas Karyawan;H Handoko;Bandung: PT Kineka Cipta;;7;2000;10191419886410529549;a9-T7VOCCH8C;UWGSThwAAAAJ
73;Manajemen Personalia Dan Sumber Daya Edisi 2;HT Handoko;Yogyakarta: BPFE Bumi Asih;;7;2000;13896029715703249906;VL0QpB8kHFEC;UWGSThwAAAAJ
74;Manajemen Pemasaran, edisi 2;B Swastha, H Handoko;BPFE, Yogyakarta;;7;1997;6018421005114916443;N5tVd3kTz84C;UWGSThwAAAAJ
75;T. 2000;B Swasta, H Handoko;Manajemen Pemasaran Analisa dan Perilaku Konsumen;;7;#N/A;12140074903362931519;W5xh706n7nkC;UWGSThwAAAAJ
76;Keterkaitan perubahan iklim dan produksi pangan strategis;I Handoko, Y Sugiarto, Y Syaukat;Telaah kebijakan independen bidang perdagangan dan pembangunan oleh …;;6;2008;4991568890959528005;yqoGN6RLRZoC;UWGSThwAAAAJ
77;Gandum 2000: Penelitian pengembangan gandum di Indonesia;I Handoko;SEAMEO-BIOTROP, Bogor, ID;;6;2007;10594087347518192893;Ehil0879vHcC;UWGSThwAAAAJ
78;Keunggulan kompetitif melalui manajemen sumber daya manusia;HT Handoko;Jurnal Manajemen Daya Saing;1 (1), 19-25;6;2000;349991830204450603;6ZxmRoH8BuwC;UWGSThwAAAAJ
79;T. 2000. Manajemen Personalia dan Sumber Daya Manusia;H Handoko;Yogyakarta. Edisi Kedua. BPPE. Karyono, A. Hari;;6;1997;12356961545611041245;fbc8zXXH2BUC;UWGSThwAAAAJ
80;Manajemen Kepegawaian;HT Handoko;Yogyakarta: Kanisius;;6;1996;10401606984100683293;_Ybze24A_UAC;UWGSThwAAAAJ
81;Hany.(1986);T Handoko;Yogyakarta: Manajemen BPFE;;6;#N/A;17612673885518408932;5MTHONV0fEkC;UWGSThwAAAAJ
82;dkk.,(2004);HT Handoko;Strategi Organisasi;;6;#N/A;11147191179503117416;UHK10RUVsp4C;UWGSThwAAAAJ
83;Manajemen Persolina dan Sumber Daya Manusia;HT Handoko;Edisi;;5;2012;8853726343339761755;IUKN3-7HHlwC;UWGSThwAAAAJ
84;Manajemen Pemasaran: Perencanaan, Implementasi dan Pengendalian;B Swasta, H Handoko;Salemba Empat: Jakarta;;5;2001;17909793258128472570;_OXeSy2IsFwC;UWGSThwAAAAJ
85;Manajemen Edisi Revisi;H Handoko;Penerbit BPFE. Yogyakarta: Universitas Gajah Mada;;5;2001;7827796454071043911;86PQX7AUzd4C;UWGSThwAAAAJ
86;Implementasi TQM di perguruan Tinggi;H Handoko;Manajemen Pemasaran;;5;1998;11066810458824187346;7T2F9Uy0os0C;UWGSThwAAAAJ
87;Manajemen Personalia & Manajemen Sumber Daya Manusia;T Hani Handoko;BPFE-Yogyakarta: Yogyakarta;;5;1987;17164143330723366451;KbBQZpvPDL4C;UWGSThwAAAAJ
88;H. 1993;T Handoko;Manajemen Personalia dan Sumberdaya;;5;#N/A;3183140761822828723;yB1At4FlUx8C;UWGSThwAAAAJ
89;Perilaku Konsumen;B Swastha, H Handoko;Cetakan kedua, Ghalia Indonesia, Jakarta;;4;2004;10045491276328131297;dBIO0h50nwkC;UWGSThwAAAAJ
90;H., 2015;T Handoko;Dasar-Dasar Manajemen Produksi dan Operasi. BPFE, Yogyakarta;;4;#N/A;8998143913634811141;4hFrxpcac9AC;UWGSThwAAAAJ
91;PENGARUH EFIKASI DIRI DAN KEPEMIMPINAN PEMBERDAYA TERHADAPA PERILAKU INOVATIF GURU SMA NEGERI 1 BULUKUMBA;M Jafar;Universitas Gadjah Mada;;3;2013;16132753012761203301;YFjsv_pBGBYC;UWGSThwAAAAJ
92;Participation: A Challenge to Organizational Behavior Research;KAMH Handoko;Journal of Indonesian Economy and Business;13 (1), 53-63;3;1998;11135949055153990193;CHSYGLWDkRkC;UWGSThwAAAAJ
93;Manajemen Produksi;I Handoko, T Hani;Edisi II. Yogyakarta: BPFE;;3;1984;3149240219971763323;WF5omc3nYNoC;UWGSThwAAAAJ
94;Pengembangan dan Validasi Pengukuran Kepemilikan Psikologikal pada Konteks Budaya Jawa di Indonesia;R ROSARI;Universitas Gadjah Mada;;2;2016;17690313776002422940;35r97b3x0nAC;UWGSThwAAAAJ
95;Perilaku Konsumen;TH Handoko;Yogyakarta: BPFE;;2;2008;3217033877941860467;OTTXONDVkokC;UWGSThwAAAAJ
96;Liberty;B Swastha, A Marketing;Yogyakarta;;2;2000;11630904475204417027;kzcrU_BdoSEC;UWGSThwAAAAJ
97;Berbagai isu dalam penilaian efektivitas organisasional;TH Handoko;Journal of Indonesian Economy and Business;8 (1), 17-27;2;1993;6114039425155654417;R3hNpaxXUhUC;UWGSThwAAAAJ
98;Berbagai isu dalam penilaian efektivitas organisasional;TH Handoko;Journal of Indonesian Economy and Business;8 (1), 17-27;2;1993;6114039425155654417;eQOLeE2rZwMC;UWGSThwAAAAJ
99;PENGARUH KONFLIK PEKERJAAN KELUARGA TERHADAP KEPUASAN KERJA DENGAN STRES KERJA SEBAGAI PEMEDIASI (STUDI PT. PERKEBUNAN NUSANTARA 12);GR Gati;Universitas Gadjah Mada;;1;2016;7200128723136182003;L7CI7m0gUJcC;UWGSThwAAAAJ
100;Pengaruh Keterampilan Politik Pada Hubungan Perbedaan Demografis Dan Kualitas Hubungan Pemimpin-Bawahan Langsung (Di Dalam Organisasi Dengan Persepsi Politik Organisasional …;KW UTOMO;Universitas Gadjah Mada;;1;2016;5809713059390031430;_kc_bZDykSQC;UWGSThwAAAAJ
101;Abusive supervision scale development in Indonesia;F Wulani, BM Purwanto, H Handoko;Gadjah Mada International Jurnal of Business;16 (1), 55-68;1;2014;5122068056491761492;1sJd4Hv_s6UC;UWGSThwAAAAJ
102;PENGARUH KEPEMIMPINAN TRANSFORMASIONAL PADA PERILAKU KEWARGAAN ORGANISASIONAL DENGAN KOMITMEN AFEKTIF SEBAGAI PEMEDIASI STUDI PADA SMK NEGERI 1 TASIKMALAYA;E Permana;Universitas Gadjah Mada;;1;2013;9727253539821886693;IWHjjKOFINEC;UWGSThwAAAAJ
103;ANALISIS SRTATEGI KOMPETITIF PT PERUSAHAAN GAS NEGARA (PERSERO) TBK DALAM KEGIATAN USAHA HILIR MIGAS DI INDONESIA;D Restiyani, TH Handoko;Universitas Gadjah Mada;;1;2013;6693208626402165065;M3ejUd6NZC8C;UWGSThwAAAAJ
104;Pengaruh keseimbangan kerja hidup pada komitmen organisasional dengan persepsi terhadap kepemimpinan transformasional sebagai pemoderasi;E Azliyanti, TH Handoko, M BA;Text;;1;2012;15440776659614981710;JV2RwH3_ST0C;UWGSThwAAAAJ
105;Pengaruh Posisi Masukan dan Laju Alir Gas CO2 Pada Tahap Pembentukan Aluminium Hidroksida Dari Spent Catalyst;A Iryani, T Handoko;Prosiding Seminar Nasional Teknik Kimia “Kejuangan” Pengembangan Teknologi …;;1;2011;13251464408386348578;r0BpntZqJG4C;UWGSThwAAAAJ
106;Manajemen Pemasaran Analisa Perilaku;BS Dharmmesta, TH Handoko;;;1;2008;7703365326071436816;SeFeTyx0c_EC;UWGSThwAAAAJ
107;Dampak Perubahan Strategik terhadap Struktur dan Budaya Organisasional;H Handoko;Kelola;5 (1996);1;1996;10455291583281882186;1qzjygNMrQYC;UWGSThwAAAAJ
108;Does XBRL Adoption Reduce Information Asymmetry: Evidence from US Capital Market;M FADHLI, TH Handoko;Universitas Gadjah Mada;;0;2017;#N/A;YohjEiUPhakC;UWGSThwAAAAJ
109;PENGARUH KEPEMIMPINAN TRANSFORMASIONAL PADA PERILAKU KEWARGAAN ORGANISASIONAL DENGAN KEPUASAN KERJA SEBAGAI PEMEDIASI;DO SS, TH Handoko;Universitas Gadjah Mada;;0;2017;#N/A;PVjk1bu6vJQC;UWGSThwAAAAJ
110;ANALISIS STRATEGI BERSAING BIAYA RENDAH PT PERTAMINA EP UNTUK BERTAHAN DAN BERKEMBANG MENGHADAPI KONDISI PENURUNAN HARGA MINYAK MENTAH;I ZAENURI, TH Handoko;Universitas Gadjah Mada;;0;2017;#N/A;ClCfbGk0d_YC;UWGSThwAAAAJ
111;Pengaruh Kepemimpinan Transformasional Pada Perilaku Inovatif Dimediasi Oleh Work Engagement;S Hidayati, TH Handoko;Universitas Gadjah Mada;;0;2017;#N/A;FPJr55Dyh1AC;UWGSThwAAAAJ
112;THE RISE OF SHARING ECONOMY IN PROMOTING A SUSTAINABLE ECONOMIC ENVIRONMENT: AN ANALYSIS OF THE FRENCH CASE;WF Tedjini, TH Handoko;Universitas Gadjah Mada;;0;2017;#N/A;0N-VGjzr574C;UWGSThwAAAAJ
113;PENGARUH KUALITAS KEHIDUPAN KERJA TERHADAP SIKAP KERJA KARYAWAN DI PT MITRATANI DUA TUJUH;A MIRZANIA, TH Handoko;Universitas Gadjah Mada;;0;2017;#N/A;edDO8Oi4QzsC;UWGSThwAAAAJ
114;THE PARADIGM SHIFT AT VOLKSWAGEN: A CRITICAL ANALYSIS OF THE EFFECTS OF THE CHANGE-STRATEGY 2025 FOR THE COMMERCIAL VEHICLE BRAND;DR Zajonz;Universitas Gadjah Mada;;0;2017;#N/A;XoXfffV-tXoC;UWGSThwAAAAJ
115;Pengaruh Employee Engagement Terhadap Burnout;S YUARTO, TH Handoko;Universitas Gadjah Mada;;0;2017;#N/A;ruyezt5ZtCIC;UWGSThwAAAAJ
116;Testing the Static Trade-Off Theory Against the Pecking Order Theory: Empirical Evidence in ASEAN-5 Countries.;TH Handoko;Universitas Gadjah Mada;;0;2017;#N/A;xtoqd-5pKcoC;UWGSThwAAAAJ
117;PENGARUH STRUKTUR ORGANISASIONAL PERSEPSIAN TERHADAP ENGAGEMENT KARYAWAN DENGAN DUKUNGAN ORGANISASIONAL PERSEPSIAN SEBAGAI PEMODERASI;D RATNASARI;Universitas Gadjah Mada;;0;2017;#N/A;SpbeaW3--B0C;UWGSThwAAAAJ
118;ANALISIS KOMITE KREDIT SEBAGAI BENTUK MANAGEMEN RISIKO DALAM MEMBUAT KEPUTUSAN KREDIT DI BNI SKC YOGYAKARTA;DWI RATNANINGRUM;Universitas Gadjah Mada;;0;2017;#N/A;S16KYo8Pm5AC;UWGSThwAAAAJ
119;PENGARUH KEPUASAN KERJA PADA KINERJA KARYAWAN DENGAN KOMITMEN AFEKTIF SEBAGAI PEMEDIASI STUDI DI PT BESMINDO MATERI SEWATAMA DURI;KM DAYAGI;Universitas Gadjah Mada;;0;2017;#N/A;e_rmSamDkqQC;UWGSThwAAAAJ
120;PENGARUH KEPEMIMPINAN KARISMATIK PADA PENOLAKAN TERHADAP PERUBAHAN DENGAN KESIAPAN UNTUK BERUBAH SEBAGAI VARIABEL PEMODERASI DI PT TAMAN WISATA CANDI BOROBUDUR, PRAMBANAN DAN …;FR SANTOSO;Universitas Gadjah Mada;;0;2017;#N/A;-FonjvnnhkoC;UWGSThwAAAAJ
121;Pengaruh Kepemimpinan Yang Memberdayakan Terhadap Motivasi Intrinsik Dengan Pemberdayaan Psikologis Sebagai Pemediasi;N HANI, TH Handoko;Universitas Gadjah Mada;;0;2017;#N/A;M7yex6snE4oC;UWGSThwAAAAJ
122;ANALISIS KOMITMEN TERHADAP PERUBAHAN PADA PEGAWAI SEKOLAH TINGGI MULTI MEDIA YOGYAKARTA;N PRABAWATI, TH Handoko;Universitas Gadjah Mada;;0;2017;#N/A;k8Z6L05lTy4C;UWGSThwAAAAJ
123;ANALISIS PENGARUH TATA KELOLA PERUSAHAAN DAN KARAKTERISTIK PRESIDEN DIREKTUR TERHADAP KINERJA PERUSAHAAN (Studi Empiris pada Badan Usaha Milik Negara Yang Terdaftar di Bursa …;TH Handoko;Universitas Gadjah Mada;;0;2017;#N/A;MLfJN-KU85MC;UWGSThwAAAAJ
124;PENILAIAN KUALITAS KINERJA PENGADILAN AGAMA JEPARA DALAM IMPLEMENTASI PELAYANAN PRIMA: APLIKASI PENDEKATAN INTERNATIONAL FRAMEWORK FOR COURT OF EXCELLENT;F AZIEZ;Universitas Gadjah Mada;;0;2017;#N/A;b1wdh0AR-JQC;UWGSThwAAAAJ
125;PENGARUH KEADILAN ORGANISASIONAL PADA EMPLOYEE ENGAGEMENT STUDI PADA PT BANK RAKYAT INDONESIA CABANG KATAMSO YOGYAKARTA;DS PU;Universitas Gadjah Mada;;0;2017;#N/A;kuK5TVdYjLIC;UWGSThwAAAAJ
126;DIFERENSIASI PERTUKARAN PEMIMPIN-ANGGOTADI DALAM KELOMPOK: PENGARUH DIFERENSIASI PERSEPSI MENGENAI KEKUASAAN PEMIMPIN DAN DAMPAKNYA PADA PERILAKU KEWARGAAN ORGANISASIONAL KELOMPOK;FM ALHADAR;Universitas Gadjah Mada;;0;2017;#N/A;tYavs44e6CUC;UWGSThwAAAAJ
127;ANALISIS KOMITMEN TERHADAP PERUBAHAN DAN KESIAPAN UNTUK BERUBAH DALAM PELAKSANAAN IT SERVICE MANAGEMENT DI DIREKTORAT INFORMASI KEPABEANAN DAN CUKAI;D RISMALASARI;Universitas Gadjah Mada;;0;2017;#N/A;KUbvn5osdkgC;UWGSThwAAAAJ
128;PENGARUH KEPEMIMPINAN AUTENTIK PADA INTENSI TURNOVER DENGAN WORK ENGAGEMENT SEBAGAI VARIABEL PEMEDIASI STUDI DI BJ HOME YOGYAKARTA;A DEWI, TH HANDOKO;Universitas Gadjah Mada;;0;2017;#N/A;g3aElNc5_aQC;UWGSThwAAAAJ
129;PERUMUSAN MISI DAN VISI PADA PERUSAHAAN LAYANAN PROFESIONAL DAN IMPLIKASINYA PADA PROGRAM PENGEMBANGAN KOMPETENSI TENAGA PROFESIONAL (STUDI PADA KANTOR KONSULTAN HUKUM HANAFIAH …;NA MALIK;Universitas Gadjah Mada;;0;2017;#N/A;p__nRnzSRKYC;UWGSThwAAAAJ
130;PENGARUH KEPEMIMPINAN PELAYAN PADA PERILAKU KEWARGAAN ORGANISASIONAL DENGAN KOMITMEN AFEKTIF SEBAGAI PEMEDIASI (STUDI PADA MTSN 6 SLEMAN);A WARSENA;Universitas Gadjah Mada;;0;2017;#N/A;BwyfMAYsbu0C;UWGSThwAAAAJ
131;Determinan Kreativitas Organisasional pada Perusahaan Iklan: Studi pada Advertising Agency;MA DEWI;Universitas Gadjah Mada;;0;2017;#N/A;4MWp96NkSFoC;UWGSThwAAAAJ
132;ANALISIS PENGEMBANGAN ORGANISASI PEMBELAJARAN STUDI PADA PT TELKOMSEL;H HERMINIATI;Universitas Gadjah Mada;;0;2017;#N/A;ML0RJ9NH7IQC;UWGSThwAAAAJ
133;PENGARUH DIMENSI-DIMENSI SPIRITUALITAS DI TEMPAT KERJA PADA EMPLOYEE ENGAGEMENT DENGAN GENDER SEBAGAI VARIABEL PEMODERASI;TH Handoko;Universitas Gadjah Mada;;0;2017;#N/A;AvfA0Oy_GE0C;UWGSThwAAAAJ
134;Pengaruh Kepemimpinan Autentik pada Turnover Intention dengan Work Engagement sebagai Variabel Pemediasi;D RAHMAWATI, TH Handoko;Universitas Gadjah Mada;;0;2017;#N/A;uWiczbcajpAC;UWGSThwAAAAJ
