no;title;author;journal;number;cites;year;cid;pubid;id
21;Bahasa Nusantara: Posisi dan Penggunaannya menjelang abad ke-21;I Abdullah;Pustaka Pelajar;;12;1999;6833031809106966627;ULOm3_A8WrAC;GxOFSBIAAAAJ
22;Sangkan paran gender;A Irwan;Pustaka Pelajar;;12;1997;3439306321024066168;nrtMV_XWKgEC;GxOFSBIAAAAJ
23;Studi Tubuh, Nalar dan Masyarakat: Perspektif Antropologi;I Abdullah;Yogyakarta: Tici Press. _.;.(2006b). Konstruksi dan Reproduksi Kebudayaan …;11;2006;4092386094742992218;ClCfbGk0d_YC;GxOFSBIAAAAJ
24;dkk, Islam dan Konstruksi Seksualitas;I Abdullah, N Umar;Yogyakarta: Pustaka Pelajar;;11;2002;9915242908900010694;Se3iqnhoufwC;GxOFSBIAAAAJ
25;Dialektika natur, kultur dan struktur: analisis konteks, proses, dan ranah dalam konstruksi bencana;I Abdullah;;;10;2006;2199932059282965480;MXK_kJrjxJIC;GxOFSBIAAAAJ
26;The making of civil society in historical perspective;WG Wolters, HGC Schulte, I Abdullah;Indonesia in search of transition;131-148;9;2002;13442447579752419804;anf4URPfarAC;GxOFSBIAAAAJ
27;Mitos Menstruasi: Konstruksi Budaya Atas Realitas Gender;I Abdullah;Jurnal Humaniora;14 (1), 34-41;9;2002;4272300102928122864;hqOjcs7Dif8C;GxOFSBIAAAAJ
28;Metode Penelitian Kualitatif;I Abdullah;Hand out. Yogyakarta: Magister Administrasi Publik UGM;;9;2002;7841157324169491149;_FxGoFyzp5QC;GxOFSBIAAAAJ
29;Penggunaan dan Penyalahgunaan Kebudayaan di Indonesia: Kebijakan Negara dalam Pemecahan Konflik Etnis;I Abdullah;Antropologi Indonesia;;8;2014;16388219774544254819;KlAtU1dfN6UC;GxOFSBIAAAAJ
30;Dari desa ke Laggai:: Resistensi dan identitas orang Mentawai di Muntei, Siberut Selatan, Sumatera Barat;M Delfi;Universitas Gadjah Mada;;8;2005;5125977261934874845;0EnyYjriUFMC;GxOFSBIAAAAJ
31;Reproduksi Ketimpangan Gender: Partisipasi Wanita dalam Kegiatan Ekonomi;I Abdullah;Prisma;6;8;1995;4990784016786456061;ufrVoPGSRksC;GxOFSBIAAAAJ
32;Rumah limas dan struktur pemikiran orang Palembang;DH Purnama;Universitas Gadjah Mada;;7;2000;12208012679962841596;YOwf2qJgpHMC;GxOFSBIAAAAJ
33;Tubuh, kesehatan, dan reproduksi hubungan gender;I Abdullah;Populasi;6 (2);6;1995;11054510493210711160;Zph67rFs4hoC;GxOFSBIAAAAJ
34;Kraton, Upacara, dan Politik Simbol: Kosmologi dan Sinkretisme di Jawa;I Abdullah;Humaniora;2, 87-100;6;1991;3560560396712892269;z_wVstp3MssC;GxOFSBIAAAAJ
35;Konstruksi media terhadap pemberitaan kasus perempuan koruptor;E Hadiati, I Abdullah, W Udasmoro;Al-Ulum;13 (2), 345-372;5;2013;10702031288925179427,951676017590848542;mVmsd5A6BfQC;GxOFSBIAAAAJ
36;The Development and Role of Religious Studies: Some Indonesian Reflections;ZA Bagir, I Abdullah;Islamic Studies and Islamic Education;57;5;2011;14109947407738925865;kNdYIx-mwKoC;GxOFSBIAAAAJ
37;Tantangan Multikulturalisme dalam Pembangunan;I Abdullah;Jurnal Antropologi Sosial Budaya Etnovisi;2 (1), 12-21;5;2006;2931795036411975571;aqlVkmm33-oC;GxOFSBIAAAAJ
38;Indonesia in Search of Transition;HS Nordholt, I Abdullah;Pustaka Pelajar;;5;2002;12572921326312346492;3fE2CSJIrl8C;GxOFSBIAAAAJ
39;WANITA KE PASAR Studi tentang Perubahan Sosial Ekonomi Pedesaan;I Abdullah;Populasi;1 (1);5;1990;15098952613372084767;TFP_iSt0sucC;GxOFSBIAAAAJ
40;KEHIDUPAN BERAGAMA WARIA MUSLIM DI YOGYAKARTA;D Koeswinarno;Universitas Gadjah Mada;;4;2013;15879035822044695036;7PzlFSSx8tAC;GxOFSBIAAAAJ
41;Viewing Yogyakarta through billboard media;I Abdullah, S Sairin;Urban Culture Research;1, 103-116;4;2003;1869372348338067636;8k81kl-MbHgC;GxOFSBIAAAAJ
42;Rethinking Regionalism: changing horizons in Indonesia 1950s-2000s;HA Sutherland, R Raben, E Locher-Scholten, H Schulte Nordholt, ...;Indonesia: in search of transition;47-67;4;2002;1534273626028833100;EYYDruWGBe4C;GxOFSBIAAAAJ
43;Islam dan konstruksi seksualitas;I Abdullah;PSW IAIN Yogyakarta;;4;2002;15031614439686809550;QIV2ME_5wuYC;GxOFSBIAAAAJ
44;MENJADI MUSLIM TETAP DANI Potret Kehidupan Orang Dani Islam di Kampung Walesi Papua;A Yamin, S Sos;Universitas Gadjah Mada;;3;2011;11048638131630518571;bnK-pcrLprsC;GxOFSBIAAAAJ
45;Equity and access in a constantly expanding Indonesian higher education system;I Abdullah;Access, equity, and capacity in Asia-Pacific higher education;71-82;3;2011;14098420077593422832;RHpTSmoSYBkC;GxOFSBIAAAAJ
46;Efektivitas sistem pengendalian intern pemerintah (SPIP) dalam peningkatan pelayanan publik untuk memperkokoh ketahanan nasional:: Studi di Kementerian Negara Pemuda dan …;I Amin;Universitas Gadjah Mada;;3;2009;15519939500807945880;dhFuZR0502QC;GxOFSBIAAAAJ
47;Strategi penanganan perompakan di Selat Malaka dalam rangka menegakkan kedaulatan negara di laut;E Nuswantoro;Universitas Gadjah Mada;;3;2008;430635265618667277;M3ejUd6NZC8C;GxOFSBIAAAAJ
48;Intra-Religious persecution in West Java:: Case study of Ahmadiyah Community in Manis Lor Kuningan;A Amin;Universitas Gadjah Mada;;3;2005;12370430080310868091;_kc_bZDykSQC;GxOFSBIAAAAJ
49;Politik bhinneka tunggal ika dalam keragaman budaya indonesia;I Abdullah;Jurnal Masyarakat dan Budaya;5 (2), 1-13;3;2003;13275352758488680805;Y5dfb0dijaUC;GxOFSBIAAAAJ
50;Perempuan dan partai politik:: Studi tentang karir politik aktivis perempuan dalam partai politik di Yogyakarta;O KUSUMANINGSIH;Text;;3;2003;17273563932316645702;4TOpqqG69KYC;GxOFSBIAAAAJ
51;DISKURSUS ISLAM DALAM KONSTRUKSI MEDIA;M Fahmi, I Abdullah, R Noviani, W Udasmoro;LiNGUA: Jurnal Ilmu Bahasa dan Sastra;10 (2), 55-64;2;2015;16598108309845867271;iH-uZ7U-co4C;GxOFSBIAAAAJ
52;The Growth of E-Government in the Government of Yogyakarta City;DS Wibowo, I ABDULLAH, M Darwin;Jurnal Studi Pemerintahan;5 (1);2;2014;2134626513840922952;ns9cj8rnVeAC;GxOFSBIAAAAJ
53;Kuasa Pasar Dalam Pembentukan Identitas Aceh: Renegosiasi Identitas Lokal dalam Praktik Komersialisasi dan Konsumerisme Pasca Konflik dan Tsunami di Banda Aceh;I Mujib, I Abdullah;Jurnal Pemikiran Sosiologi;2 (2), 59-70;2;2013;16474351333302458804;Z5m8FVwuT1cC;GxOFSBIAAAAJ
54;Badau pasti berlalu: catatan perjalanan dari wilayah perbatasan Kalimantan Barat;I Abdullah;TICI (The Inter-Cultural Institute;;2;2012;4100159417629680366;kh2fBNsKQNwC;GxOFSBIAAAAJ
55;Relasi Gender Pada Keluarga Buruh Migran Perempuan (BMP): Antara Harapan dan Kenyataan;TR Wulan, L Kolopaking, ES Wahyuni, I Abdullah;Fajar Jurnal LPM UIN Syarif Hidayatullah;11 (1), 56-73;2;2010;12659277417445610303;ZHo1McVdvXMC;GxOFSBIAAAAJ
56;Medan kontestasi masyarakat lokal:: Kajian terhadap keberadaan komunitas Haji Bawakaraeng di Sulawesi Selatan;M PABBAJAH;Universitas Gadjah Mada;;2;2010;17136216146430001251;bEWYMUwI8FkC;GxOFSBIAAAAJ
57;Pengembangan posdaya sebagai upaya membangun kemandirian masyarakat dalam rangka mengatasi kemiskinan:: Studi posdaya di Kelurahan Pasir Mulya, Kota Bogor, Jawa Barat;U Yatim;Universitas Gadjah Mada;;2;2010;16781546461455900549;L8Ckcad2t8MC;GxOFSBIAAAAJ
58;Menjadi Aceh di Panti Asuhan:: Studi tentang sosialisasi anak Aceh di panti asuhan pasca bencana;KB Prasetyo;Universitas Gadjah Mada;;2;2009;4508574211671039485;u_35RYKgDlwC;GxOFSBIAAAAJ
59;Pemberdayaan ekonomi rakyat berbasis pesantren:: Studi untuk mengembangkan peran pesantren dalam pemberdayaan ekonomi masyarakat Kabupaten Hulu Sungai Utara;S Supi;Universitas Gadjah Mada;;2;2009;4175799552973861101;ZeXyd9-uunAC;GxOFSBIAAAAJ
60;Islam dan Gerakan Sosial:: Studi kasus Gerakan Jamaah Al Islam di Gumuk Surakarta;FR UL HAQ;Universitas Gadjah Mada;;2;2008;10807864545802119649;86PQX7AUzd4C;GxOFSBIAAAAJ
61;Pendidikan agama berwawasan pluralis:: Analisa hubungan dan pengaruh pendidikan agama terhadap pandangan, sikap, dan perilaku para siswa Sekolah menengah Umum di Denpasar Bali;JE MAHUPALE;Universitas Gadjah Mada;;2;2007;6107528607206922258;4DMP91E08xMC;GxOFSBIAAAAJ
62;Budaya Barat dalam kacamata Timur: pengalaman dan hasil penelitian antropologis di sebuah kota di Jerman;I Abdullah, J Schlehe, PM Kutanegara;Pustaka Pelajar: Fakultas Ilmu Budaya Jurusan Antropologi UGM;;2;2006;13857884959742422864;0izLItjtcgwC;GxOFSBIAAAAJ
63;Pluralitas kehidupan umat beragama di Bali:: Study kasus Pola Interaksi Komunitas Islam dan Hindu di desa Pemogan Denpasar;IG Suwindia;Universitas Gadjah Mada;;2;2005;16407563286698984195;r0BpntZqJG4C;GxOFSBIAAAAJ
64;Konflik dan kompromitas adat dan agama:: Kasus perkawinan Suku Tolaki di Sulawesi tenggara;A Zainal;Universitas Gadjah Mada;;2;2005;10400411679880703829;TQgYirikUcIC;GxOFSBIAAAAJ
65;Religiusitas Tarian Lengger:: Desa Gerduren Kecamatan Purwojati Banyumas;R SURAJI;Universitas Gadjah Mada;;2;2004;12500150252121822635;9ZlFYXVOiuMC;GxOFSBIAAAAJ
66;Marginalisasi sistem keyakinan di Indonesia:: Kasus Hegemoni Negara terhadap Matakin;S Hidayat;Universitas Gadjah Mada;;2;2004;8584632048136165152;Wp0gIr-vW9MC;GxOFSBIAAAAJ
67;Model pendidikan kesehatan reproduksi remaja di sekolah bagi siswa SLATPN 1, Surabaya;SR DEVY;Universitas Gadjah Mada;;2;2000;11593271583420908607;R3hNpaxXUhUC;GxOFSBIAAAAJ
68;The Muslim Businessmen of Jatinom: Religious Reform and Economic Modernization in a Central Java Town;I Abdullah;Universiteit van Amsterdam;;2;1994;2867774721831205120;qxL8FJ1GzNcC;GxOFSBIAAAAJ
69;Radikalisme Agama Legitimasi Tafsir Kekerasan di Ruang Publik;M Rumbaru, J Hasse;Al-Ulum;16 (2), 368-386;1;2017;786351790481511048,7722796280926678399,13611305981424452668;vRqMK49ujn8C;GxOFSBIAAAAJ
70;MEMISKINKAN DIRI SENDIRI STUDI MANIPULASI SIMBOLIK PADA PEMEGANG KARTU MENUJU SEJAHTERA (KMS) DI KELURAHAN BRONTOKUSUMAN;DT Setiawan;Universitas Gadjah Mada;;1;2016;14049707342239045235;JoZmwDi-zQgC;GxOFSBIAAAAJ
71;Peran Indonesia Dalam Penyelesaian Konflik Timur Tengah (Kasus Konflik Israel-Palestina);MM BASYUNI;Universitas Gadjah Mada;;1;2016;2956760833016378776;M05iB0D1s5AC;GxOFSBIAAAAJ
72;Ulama antara Otoritas Kharismatik dan Otoritas Legal-Rasional: Studi Kasus Ustaż Haji Muhammad Zaini Djalaluddin;Z Abdillah;Al-Hikmah;8 (1);1;2015;18235617967141695971;GtLg2Ama23sC;GxOFSBIAAAAJ
73;Konstruksi Media atas Realitas Politik: Tafsir Pemberitaan Pemilihan Presiden 2014;IP Sari;Universitas Gadjah Mada;;1;2015;6466009202796343881;lmc2jWPfTJgC;GxOFSBIAAAAJ
74;Potret Religiusitas Masyarakat Miskin Pemukiman Kumuh Kampung Tambakrejo, Kota Semarang;AS Priyanto, I Abdullah, A Kuswanjono;Forum Ilmu Sosial;42 (1), 13-25;1;2015;2792329012237979407;ipzZ9siozwsC;GxOFSBIAAAAJ
75;KASURAN DALAM BERAGAM SUDUT PANDANG MERUNUT JEJAK-JEJAK CERITA TIDUR TANPA KASUR DI DUSUN KASURAN;SZ Qudsy, I Abdullah, Z Qodir;Jurnal Kawistara;5 (2);1;2015;17900955315765927921;evX43VCCuoAC;GxOFSBIAAAAJ
76;Representasi muslim Arab dalam film-film Hollywood: analisis wacana kritis muslim other dalam sinema Hollywood;M Rahayu;Universitas Gadjah Mada;;1;2015;4275335679311078899;3s1wT3WcHBgC;GxOFSBIAAAAJ
77;Antropologi di Persimpangan Jalan: Refleksi dari Pemahaman akan Tindakan Kaum Muda;I Abdullah;Antropologi Indonesia;;1;2014;12992805655141103359;e5wmG9Sq2KIC;GxOFSBIAAAAJ
78;Muhammad Zaini Djalaluddin: Model Ulama Kalimantan Barat;Z Abdillah;Jurnal Lektur Keagamaan;12 (1), 185-206;1;2014;7189648938795217742;bz8QjSJIRt4C;GxOFSBIAAAAJ
79;DUALISME TRADISIONAL-MODERN PADA GAYA HIDUPORANG ACEH Kasus Warung Kopi Di Banda Aceh;M RAHAYU;Universitas Gadjah Mada;;1;2014;16976923609989509840;NJ774b8OgUMC;GxOFSBIAAAAJ
80;KONSTRUKSI IDENTITAS KOMUNITAS PERBATASAN: Perebutan Simbol Negara-Bangsa di Desa Badau, Kabupaten Kapuas Hulu, Kalimantan Barat;IP SARI;Universitas Gadjah Mada;;1;2013;11800370639416467269;L7CI7m0gUJcC;GxOFSBIAAAAJ
81;Struktur dan kultur dominasi: relasi agensi dan struktur dalam pembentukan kultur prajurit TNI Angkatan Darat pada era reformasi;KJ Sihontang;Universitas Gadjah Mada;;1;2013;5425378342758956110;EUQCXRtRnyEC;GxOFSBIAAAAJ
82;Representasi Kuasa Dalam Pengelolaan Perpustakaan (Studi Kasus Pada Perpustakaan Perguruan Tinggi Islam di Yogyakarta);N Laugu, I Abdullah;Universitas Gadjah Mada;;1;2013;4800927699502632603;yD5IFk8b50cC;GxOFSBIAAAAJ
83;Kontestasi Pemanfaatan Media Jurnalisme Warga Antara Industri Media Dan Khalayak;R Nasrullah;Universitas Gadjah Mada;;1;2013;10365773805898990057;HDshCWvjkbEC;GxOFSBIAAAAJ
84;JENGAH DAN TRANSFORMASI NILAINYA STUDI KASUS PADA PEMERINTAH DAERAH PROVINSI BALI;IPS Wingarta;text;;1;2012;13228477328099895556;2KloaMYe4IUC;GxOFSBIAAAAJ
85;Reproduksi Realitas Politik Dalam Foto Jurnalistik Pada Kampanye Pemilihan Presiden 2009 Di Indonesia;R Yuniar;Universitas Gadjah Mada;;1;2011;4315746415445025521;rO6llkc54NcC;GxOFSBIAAAAJ
86;Peran pembinaan teritorial Koramil 02-Tambun-Bekasi dalam mendukung ketahanan wilayah;S Budi;Universitas Gadjah Mada;;1;2010;8659427707942414697;hFOr9nPyWt4C;GxOFSBIAAAAJ
87;Strategi Pemberdayaan Buruh Migran Perempuan Indonesia di Hong Kong;TR Wulan, LM Kolopaking, ES Wahyuni, I Abdullah;Jurnal Agrisep;;1;2009;7791501707993183054;hC7cP41nSMkC;GxOFSBIAAAAJ
88;Dui Menre dalam pernikahan Bugis Bone di Selawesi Selatan;JA LATIEF;Universitas Gadjah Mada;;1;2009;6209611762899158505;dshw04ExmUIC;GxOFSBIAAAAJ
89;Perilaku membolos mempengaruhi ketahanan pribadi:: Studi kasus di 3 SLTA Negeri Magelang;S HARIYANTO;Universitas Gadjah Mada;;1;2009;15603156133152817884;j3f4tGmQtD8C;GxOFSBIAAAAJ
90;Dampak kehadiran Plaza Ambarrukmo terhadap aktivitas jual beli di pasar tradisional Gowok Yogyakarta;N Hasanah;Universitas Gadjah Mada;;1;2008;11480661760167635416;uJ-U7cs_P_0C;GxOFSBIAAAAJ
91;REORIENTASI PEMBANGUNAN NASIONAL: menuju Indonesia yang berdaulat dan bermartabat;I Abdullah;;;1;2007;17317233651601272180;ZfRJV9d4-WMC;GxOFSBIAAAAJ
92;Budaya Piil Pesenggiri dan efektivitas organisasi:: Studi kasus di BKD Kabupaten Lampung Utara;R Sofyan;Universitas Gadjah Mada;;1;2006;12337508466673285950;ILKRHgRFtOwC;GxOFSBIAAAAJ
93;Etika Bisnis di Komunitas Pengusaha Tionghoa Muslim Kota Yogyakarta;M SHULTHONI;Universitas Gadjah Mada;;1;2006;8279477523623008973;-f6ydRqryjwC;GxOFSBIAAAAJ
94;Sexuality in Pesantren:: Study of power/knowledge relation in Gedung Putih Complex of Ali Maksum Pesantren Krapyak Yogyakarta;M RAHAYU;Universitas Gadjah Mada;;1;2005;7074144727926787033;foquWX3nUaYC;GxOFSBIAAAAJ
95;Dakwah Islam kultural:: Studi atas apresiasi Kiai Masrur Ahmad MZ (Lahir 1963) terhadap kesenian Jatilan di Kelurahan Wukirsari Cangkringan Sleman Yogyakarta;M Hanif;Universitas Gadjah Mada;;1;2005;13006823180845075291;SpbeaW3--B0C;GxOFSBIAAAAJ
96;Perayaan Tahun Baru Imlek di Masjid:: Pembauran melalui konversi agama dan kontestasi identitas;UA Syarif;Universitas Gadjah Mada;;1;2005;12779265237867024523;oNZyr7d5Mn4C;GxOFSBIAAAAJ
97;Kekerasan Vigilantism dalam Tatanan Sosial: sebuah Usulan Kerangka Analisis Kekerasan dari Kasus Amerika, Afrika, dan Indonesia;CY Mee, S Sairin, I Abdullah;Jurnal Humaniora;17 (1), 17-30;1;2005;7628981868230920095;0KyAp5RtaNEC;GxOFSBIAAAAJ
98;Peningkatan kapasitas kelembagaan Dinas Kebudayaan dalam pembinaan kebudayaan:: Kasus Dinas Kebudayaan di Jayapura;RN KIRIHIO, I Abdullah;Text;;1;2004;13732847200527903996;_B80troHkn4C;GxOFSBIAAAAJ
99;Gaya hidup dan pembentukan identitas:: Kajian tentang pola konsumsi masyarakat Tanjungpinang, Riau;S Rohana;Universitas Gadjah Mada;;1;2003;9234379846629177562;mB3voiENLucC;GxOFSBIAAAAJ
100;Faktor-faktor sosial budaya dalam pengambilan keputusan pertolongan persalinan di Puskesmas Tamansari Kabupaten Tasikmalaya;UA HIDAYAT, I Abdullah;Text;;1;2002;6835462819438391784;XiSMed-E-HIC;GxOFSBIAAAAJ
101;Perilaku pemenuhan pangan rumah tangga miskin di Jawa:: Kasus Kedungmiri, Bantul, Daerah Istimewa Yogyakarta;A Indiyanto;Universitas Gadjah Mada;;1;2000;5699196467315160235;CHSYGLWDkRkC;GxOFSBIAAAAJ
102;Krisis Ekonomi, Daya Tahan Penduduk, dan Social Security: Kasus Jatinom di Jawa Tengah;I Abdullah;Populasi;10 (1);1;1999;2740061284549819768;D03iK_w7-QYC;GxOFSBIAAAAJ
103;Menuju pembangunan partisipatif (bagaimana mendayagunakan kebudayaan lokal?);I Abdullah;Jurnal Kebijakan dan Administrasi Publik;1 (1997);1;1997;2493659008506366531;qUcmZB5y_30C;GxOFSBIAAAAJ
104;Kesempatan kerja dan perdagangan di pedesaan: suatu kerangka penelitian;I Abdullah;Pusat Penelitian Kependudukan, Universitas Gadjah Mada;;1;1989;13555072893008370701;_Qo2XoVZTnwC;GxOFSBIAAAAJ
105;Arti simbolis gunungan kakung pada upacara Garebeg: suatu kajian tentangt pandangan hidup Jawa;I Abdullah;Fakultas Sastra, Universitas Gadjah Mada;;1;1986;14587520721484505758;eq2jaN3J8jMC;GxOFSBIAAAAJ
106;Kemiskinan: Tantangan Struktural dan Peluang Kultural;I Abdullah;Jurnal Ketahanan Nasional;13 (2), 1-1;1;#N/A;9208049434544472997;fEOibwPWpKIC;GxOFSBIAAAAJ
107;Politik Identitas Masyarakat Perbatasan Indonesia-Malaysia: Kasus Badau di Kapuas Hulu, Kalimantan Barat;I Abdullah, IP Sari;Jurnal Kawistara;4 (3;1;#N/A;7431837833833319044;Tiz5es2fbqcC;GxOFSBIAAAAJ
108;ANALISIS KELAYAKAN DAN PERSAINGAN USAHA AYAM PETELUR H. BASO DI KECAMATAN EREMERASA KABUPATEN BANTAENG;YI Kurniawan, B Ramadhoni, I Abdullah;Jurnal Ekonomi Balance;14 (2), 1-17;0;2019;#N/A;a9-T7VOCCH8C;GxOFSBIAAAAJ
109;Pengaruh Beban Kerja Dan Lingkungan Kerja Terhadap Kinerja Pegawai Pada Kantor Dinas Tenaga Kerja Kota Makassar;D Asriani, BL Muchran, I Abdullah;PROFITABILITY: JURNAL ILMU MANAJEMEN;2 (2), 59-69;0;2018;#N/A;NXb4pA-qfm4C;GxOFSBIAAAAJ
110;Diskriminasi Muslim dalam Birokrasi Studi pada Pemerintahan Kota Jayapura;S Iribaram, I Abdullah, U Pribadi;Al-Ulum;18 (1), 110-130;0;2018;#N/A;_FM0Bhl9EiAC;GxOFSBIAAAAJ
111;Communalism shattered: Thirty years of conflict experiences in the province of Aceh, Indonesia.;I Abdullah;Anthropological Notebooks;24 (1);0;2018;#N/A;8d8msizDQcsC;GxOFSBIAAAAJ
112;KONSTRUKSI IDENTITAS KELAS MENENGAH: PASAR MOBIL BEKAS DI KOTA PHNOM PENH, KAMBOJA;M DIANI;Universitas Gadjah Mada;;0;2018;#N/A;YohjEiUPhakC;GxOFSBIAAAAJ
113;Resepsi Khalayak Terhadap Kampanye Hitam Dalam Media Massa Online Pada Pemilihan Presiden 2014;I Abdullah, SB Wahyono;Universitas Gadjah Mada;;0;2018;#N/A;rmuvC79q63oC;GxOFSBIAAAAJ
114;Misrepresentation of Science and Expertise: Reflecting on Half a Century of Indonesian Anthropology;I Abdullah;Jurnal Humaniora;30 (1), 82-91;0;2018;#N/A;PoWvk5oyLR8C;GxOFSBIAAAAJ
115;PENGARUH PENERAPAN KEPEMIMPINAN ISLAMI TERHADAP TATA KELOLA PERGURUAN TINGGI YANG BAIK DI UNIVERSITAS MUHAMMADIYAH MAKASSAR;I Abdullah;Economix;5 (2);0;2017;#N/A;0N-VGjzr574C;GxOFSBIAAAAJ
116;The Symbolic Power of Sleeping without Mattress Practice in Kasuran Village of Yogyakarta;SZ Qudsy, I Abdullah, Z Qodir;Al-Albab;6 (2), 281-300;0;2017;#N/A;hCrLmN-GePgC;GxOFSBIAAAAJ
117;KETIMPANGAN HUBUNGAN INDONESIA-MESIR 1950-2010: KAJIAN TENTANG TEORI RESIPROSITAS;AM Fachir, I Abdullah, SMS Sangidu;Jurnal CMES;7 (2), 98-111;0;2017;#N/A;vDijr-p_gm4C;GxOFSBIAAAAJ
118;Partisipasi Pemuda Purna Paskibraka Indonesia Dalam Kegiatan Bela Negara Dan Pengaruhnya Terhadap Ketahanan Wilayah (Studi Tentang Purna Paskibraka Indonesia Kabupaten Klaten …;EW Febrihananto, I Abdullah, A Zubaidi;Jurnal Ketahanan Nasional;23 (1), 68-85;0;2017;#N/A;p__nRnzSRKYC;GxOFSBIAAAAJ
119;KEKERASAN: MISREPRESENTASI PEREMPUAN DALAM RUANG PUBLIK (SUATU AGENDA PENELITIAN);I Abdullah;Jurnal Studi Gender dan Anak;3 (02), 31-44;0;2017;#N/A;dTyEYWd-f8wC;GxOFSBIAAAAJ
120;GLOKALISASI IDENTITAS MELAYU: Potensi dan Tantang Budaya dalam Reproduksi Kemelayuan;I Abdullah;MANHAJ: Jurnal Penelitian dan Pengabdian Masyarakat;5 (2);0;2017;#N/A;FPJr55Dyh1AC;GxOFSBIAAAAJ
121;BERJUANG DI JALAN SUNYI STUDI ETNOGRAFI GERAKAN PANGAN LOKAL ANAK MUDA DI YOGYAKARTA;R WAHJOEDI, I Abdullah;Universitas Gadjah Mada;;0;2017;#N/A;-FonjvnnhkoC;GxOFSBIAAAAJ
