no;title;author;journal;number;cites;year;cid;pubid;id
33;Signifikansi ombudsman dalam menegakkan bisnis beretika dan berkelanjutan dalam perspektif ekonomi Islam:: Studi atas lembaga Ombudsman Swasta Daerah Istimewa Yogyakarta (Los DIY);TN Cahyadi;Universitas Gadjah Mada;;1;2010;15407783206799680996;dshw04ExmUIC;1BtzlhgAAAAJ
34;Faktor-faktor yang mempengaruhi transaksi jual-beli rumah sederhana tipe 36:: STudi kasus Kota Mataram, NTB;HYE RIUNG;Universitas Gadjah Mada;;1;2005;12663924569328537854;RYcK_YlVTxYC;1BtzlhgAAAAJ
35;THE IMPACT OF RISING FOOD PRICES ON FARMERS’WELFARE IN INDONESIA;AG Allo, E Satiawan, LA Arsyad;Journal of Indonesian Economy and Business;33 (3), 193-215;0;2018;#N/A;kJDgFkosVoMC;1BtzlhgAAAAJ
36;Multiview Hierarchical Agglomerative Clustering for Identification of Development Gap and Regional Potential Sector;TA Munandar, A Musdholifah, L Arsyad;arXiv preprint arXiv:;:1803.09379;0;2018;#N/A;-DxkuPiZhfEC;1BtzlhgAAAAJ
37;Classification of the Mainstay Economic Region Using Decision Tree Method;LA Ismanto, Azhari, Suharto;Indonesian Journal of Electrical Engineering and Computer Science;12 (3 …;0;2018;#N/A;YlPif8NxrbYC;1BtzlhgAAAAJ
38;Ranking Method in Group Decision Support to Determine the Regional Prioritized Areas and Leading Sectors using Garret Score;LA Ismanto, Suharto, Azhari;International Journal of Advanced Computer Science and Application;9 (11), 94-99;0;2018;#N/A;X9ykpCP0fEIC;1BtzlhgAAAAJ
39;Idiosyncratic Shocks and Child Labor: Does Gender Matter? Evidence from Indonesia;B Kharisma, E Satriawan, L Arsyad;Jurnal Ekonomi Pembangunan: Kajian Masalah Ekonomi dan Pembangunan;18 (1), 19-39;0;2017;#N/A;C33y2ycGS3YC;1BtzlhgAAAAJ
40;Microfinance Institutions and Empowerment of Women in Rural Area: A Case in Tangerang;M Pakkanna, L Arsyad;Signifikan Jurmal Ilmu Ekonomi;69-96;0;2017;#N/A;XiSMed-E-HIC;1BtzlhgAAAAJ
41;Hierarchical Regional Disparities and Potential Sector Identification Using Modified Agglomerative Clustering;TA Munandar, A Mushdholifah, L Arsyad;IOP Conference Series: Materials Science and Engineering;180 (1), 012074;0;2017;#N/A;v6i8RKmR8ToC;1BtzlhgAAAAJ
42;Modified Agglomerative Clustering by Klassen Disparities for Identification Hierarchical Cluster of Regional Developing Countries;TA Munandar, A Azhari, A Musdholifah, L Arsyad;International Journal of Computer Applications;141, 1-5;0;2016;#N/A;g5Ck-dwhA_QC;1BtzlhgAAAAJ
43;ANALISIS STRUKTUR-PERILAKU-KINERJA (SCP) PADA INDUSTRI TEPUNG TERIGU INDONESIA PERIODE 1995â€“2013;L Arsyad;Universitas Gadjah Mada;;0;2016;#N/A;1tZ8xJnm2c8C;1BtzlhgAAAAJ
44;PENGARUH UPAH MINIMUM TERHADAP TINGKAT PENGANGGURAN TERBUKA DI PROVINSI JAWA TENGAH TAHUN 2007--2014;L Arsyad;Universitas Gadjah Mada;;0;2016;#N/A;ghEM2AJqZyQC;1BtzlhgAAAAJ
45;Year of Publication: 2016;TA Munandar, A Azhari, A Musdholifah, L Arsyad;;;0;2016;#N/A;27LrP4qxOz0C;1BtzlhgAAAAJ
46;ESTIMASI NILAI WAJAR PELABUHAN PERIKANAN TUAPEJAT KABUPATEN KEPULAUAN MENTAWAI UNTUK TUJUAN LAPORAN KEUANGAN;L Arsyad, W Hidayati;Universitas Gadjah Mada;;0;2015;#N/A;eAlLMO4JVmQC;1BtzlhgAAAAJ
47;Analisis Kemampuan Keuangan Pemerintah Daerah Kabupaten dan Kota di Kalimantan Utara Tahun 2007-2013;SBIN SALIM, L Arsyad, SE Ahmad Amin;Universitas Gadjah Mada;;0;2015;#N/A;0aBXIfxlw9sC;1BtzlhgAAAAJ
48;ANALISIS FAKTOR-FAKTOR YANG MEMPENGARUHI TINGKAT INFLASI DI TIMOR-LESTE TAHUN 2004: 1-2013: 4;S GUSMAO, L Arsyad;Universitas Gadjah Mada;;0;2015;#N/A;zdjWy_NXXwUC;1BtzlhgAAAAJ
49;The Effect of Social Capital on Indonesian Economic Growth Period 1983–2008;YS Susilo, L Arsyad;International Journal of Business and Social Science;3 (20);0;2012;#N/A;f2IySw72cVMC;1BtzlhgAAAAJ
50;An assessment of performance and sustainability of microfinance institutions:: A Case study of vision fund (Cambodia);M CHHIM;Universitas Gadjah Mada;;0;2009;#N/A;4TOpqqG69KYC;1BtzlhgAAAAJ
51;An assessment of the performance and sustainability of microfinance institutions:: Case study of Cecam Madagascar;RR NATHALIE;Universitas Gadjah Mada;;0;2009;#N/A;Zph67rFs4hoC;1BtzlhgAAAAJ
52;The Role Of Microfinance Institutions In Economic Development: Evidence From Developing Countries;L Arsyad;Journal of Indonesian Economy and Business;21 (3);0;2006;#N/A;70eg2SAEIzsC;1BtzlhgAAAAJ
53;Microfinance Institutions and Economic Development Evidence From Developing Countries;L Arsyad;Jurnal Ekonomi dan Bisnis Indonesia;21 (2006);0;2006;#N/A;a0OBvERweLwC;1BtzlhgAAAAJ
54;How Do Microfinance Institutions Cope with Risk and Uncertainty? a Literature Survey;L Arsyad;Journal of Indonesian Economy and Business;21 (1), 22-36;0;2006;#N/A;RHpTSmoSYBkC;1BtzlhgAAAAJ
55;Pola Pengembangan Industri Manufaktur di Indonesia, 1976-1993;L ARSYAD, A DETAJANNA;Journal of Indonesian Economy and Business;12 (1);0;1997;#N/A;4DMP91E08xMC;1BtzlhgAAAAJ
56;Ekonomi Manajerial: Penerapan Ekonnomi Mikro Dalam Manajemen Bisnis;L Arsyad;BPFE, Yogyakarta;;0;1988;#N/A;-f6ydRqryjwC;1BtzlhgAAAAJ
57;Analisa statistik energi listrik;FW Mansyoer, L Arsyad;Kerjasama Biro Pusat Statistik dengan Penelitian dan Pengembangan Ekonomi …;;0;1987;#N/A;MXK_kJrjxJIC;1BtzlhgAAAAJ
58;Jumal Ekonomi dan Bisnis Indonesia Vol 21, No. 3, 2006, 236-253 MICROFINANCE INSTITUTIONS AND ECONOMIC DEVELOPMENT Evidence from Developing Countries;L Arsyad;;;0;#N/A;#N/A;isU91gLudPYC;1BtzlhgAAAAJ
