no;title;author;journal;number;cites;year;cid;pubid;id
48;Deiksis Dalam Bahasa Jerman;Y Rahman, IDP Wijana;Universitas Gadjah Mada;;3;2012;12086369385967163600;7PzlFSSx8tAC;lfVxNBsAAAAJ
49;Bahasa Arab dalam komunitas kampung Arab Pamekasan:: Sebuah tinjauan sosiolinguistik;AD Fuad, IDP Wijana;Universitas Gadjah Mada;;3;2008;8726366642466270313;u9iWguZQMMsC;lfVxNBsAAAAJ
50;Unsur-unsur Bahasa Arab dalam komunikasi masyarakat keturunan Arab Surakarta:: Sebuah kajian pemertahanan dan pergeseran bahasa Etnis Migran di Indonesia;J Fauziah;Universitas Gadjah Mada;;3;2006;4414205765162023143;35N4QoGY0k4C;lfVxNBsAAAAJ
51;Pemertahanan Dialek Banyumas terhadap Dominasi Dialek Solo-Yogya;IDP Wijana;Humaniora;17 (2), 154-159;3;2005;8582959508461025480;lSLTfruPkqcC;lfVxNBsAAAAJ
52;Slang dalam bahasa Jawa:: Analisis kasus di Mal Malioboro Yogyakarta;SP Rahayu;Universitas Gadjah Mada;;3;1999;9065382186019161973;4DMP91E08xMC;lfVxNBsAAAAJ
53;Bahasa dan jenis Kelamin;IDP Wijana, D Putu;Dalam Makalah Mata Kuliah Sosiolinguistik. Yogyakarta: UGM;;3;1998;2949666775711355394;hqOjcs7Dif8C;lfVxNBsAAAAJ
54;Rohmadi, Muhammad. 2009;DP Wijana, D Putu;Analisis Wacana Pragmatik Kajian Teori dan Analisis;;3;#N/A;2330801310007928629;_5tno0g5mFcC;lfVxNBsAAAAJ
55;Analisis humor dalam siaran curanmor radio yes cilacap;A ROMADLONI, IDP Wijana;Universitas Gadjah Mada;;2;2016;13838511804631237;XD-gHx7UXLsC;lfVxNBsAAAAJ
56;A Comparison of the Origin of Idioms in Mandarin and Indonesian;H Haiyan, IDP Wijana, T Hariri;Jurnal Humaniora;28 (2), 121-130;2;2016;14088585945785676950;tkaPQYYpVKoC;lfVxNBsAAAAJ
57;Metaphor of Colors in Indonesian;IDP Wijana, D Putu;Gadjah Mada University;;2;2015;9499796020499543596;mVmsd5A6BfQC;lfVxNBsAAAAJ
58;The status of French loanwords in the Indonesian language;H Cholsy, IDP Wijana, FX Nadar, W Udasmoro;Humaniora;26 (3), 303-314;2;2014;15149117631512866871;_Re3VWB3Y0AC;lfVxNBsAAAAJ
59;Membangun Citra Bangsa Indonesia: Studi atas Tema Wacana Humor Berbahasa Indonesia;IDP Wijana;PROSIDING;17;2;2014;2960529294955585235;KlAtU1dfN6UC;lfVxNBsAAAAJ
60;Analisis wacana humor rons imawan;J ARIYANTO, IDP Wijana;Text;;2;2013;9140537949182872584;738O_yMBCRsC;lfVxNBsAAAAJ
61;Interferensi gramatika bahasa Indonesia ke dalam bahasa Prancis oleh pembelajar berbahasa Indonesia;RL Tobing, IDP Wijana;Universitas Gadjah Mada;;2;2013;7609896495703614614;CHSYGLWDkRkC;lfVxNBsAAAAJ
62;Analisis Kontrastif Kalimat Pasif Bahasa Indonesia dan Bahasa Jepang;I Fitriana, IDP Wijana;Universitas Gadjah Mada;;2;2013;15907626700232836528;hC7cP41nSMkC;lfVxNBsAAAAJ
63;Sistem Sapaan dalam Bahasa Wolio Kajian Sosiolinguistik;FA Mansyur, IDP Wijana;Universitas Gadjah Mada;;2;2013;2085341321648853449;kNdYIx-mwKoC;lfVxNBsAAAAJ
64;Peranan Bahasa-bahasa Daerah dalam Perkembangan Bahasa Gaul Remaja Indonesia;I Wijana;;;2;2012;13786547201048424427;HeT0ZceujKMC;lfVxNBsAAAAJ
65;Eufemisme Dan Disfemisme Pada Wacana Lingkungan: Sebuah Kajian Ekolinguistik Kritis Dalam Media Massa Di Indonesia;EN Laili;Universitas Gadjah Mada;;2;2012;7937727195226428748;P5F9QuxV20EC;lfVxNBsAAAAJ
66;Metafora dalam Wacana Surat Pembaca di Surat Kabar Harian Berbahasa Indonesia (Tinjauan Linguistik Kognitif);D Nirmala, IDP Wijana;Universitas Gadjah Mada;;2;2012;10260945853526835173;QIV2ME_5wuYC;lfVxNBsAAAAJ
67;Tipe-Tipe Antonimi Bahasa Inggris Menurut Sifat Pertentangan Maknanya (Kajian Relasi Semantis);EO Ikrarini;Universitas Gadjah Mada;;2;2012;11243610466948706770;5nxA0vEk-isC;lfVxNBsAAAAJ
68;The Development of Bahasa Indonesia in Multicultural Context: A Case Study of Adoloscent's Slang;IDP Wijana;Humaniora;23 (1);2;2011;12547386459650790414;qxL8FJ1GzNcC;lfVxNBsAAAAJ
69;Permintaan dalam Bahasa Minangkabau;I Revita, IDP Wijana, S Poedjosoedarmo;Yogyakarta: Humaniora;19 (2), 195-206;2;2007;8269240916648001610;7T2F9Uy0os0C;lfVxNBsAAAAJ
70;Wacana humor dalam komedi Extravaganza:: Kajian Sosiopragmatik;E PURWANTI, IDP Wijana;Universitas Gadjah Mada;;2;2006;12201547168463644219;mvPsJ3kp5DgC;lfVxNBsAAAAJ
71;Sistem Morfologi Verba Bahasa Wakatobi Selatan Dialek Tomia= Morfological System of Verbs in Wakatobi languages Tomia Dialect;A Putra, IDP Wijana, M Ramlan;Humanika;19 (2006);2;2006;11112618729979383678;8AbLer7MMksC;lfVxNBsAAAAJ
72;Sistem Sapaan Bahasa Serawai Analisis Sapaan Di Kabupaten Seluma, Bengkulu= Term of Address in Serawai Term of Address Analysis in Seluma District, Bengkulu;I Diani, IDP Wijana, M Ramlan;Humanika;19 (2006);2;2006;2612541853452318348;BqipwSGYUEgC;lfVxNBsAAAAJ
73;Sistem sapaan bahasa Serawai:: Analisis sapaan di kabupaten Seluma, Bengkulu;I Diani;Universitas Gadjah Mada;;2;2005;3688963588018288964;ULOm3_A8WrAC;lfVxNBsAAAAJ
74;BAHASA JAWA DALAM KETOPRAK HUMOR RCTI (SUATU TINJAUAN SOSIOLINGUISTIK) Javanese in Ketoprak Humor RCTI (A Sociolinguistic Prespective);S Maslakhah, IDP Wijana;Humanika;17 (2004);2;2004;18002873766783806714;fPk4N6BV_jEC;lfVxNBsAAAAJ
75;Hasil guna protektor telinga Earplug dibanding Earmuff dan Helmet dalam mengurangi penurunan tajam pendengaran akibat bising pesawat terbang;S Rahayu;Universitas Gadjah Mada;;2;2004;11550293643258996880;L8Ckcad2t8MC;lfVxNBsAAAAJ
76;Bias gender dalam bahasa Indonesia;TR Budiwati, IDP Wijana;Text;;2;2003;8401934729077467105;aqlVkmm33-oC;lfVxNBsAAAAJ
77;Idiom dalam bahasa Indonesia;U Hartati;Universitas Gadjah Mada;;2;2002;15278668079368077364;qUcmZB5y_30C;lfVxNBsAAAAJ
78;Iklan rokok:: Kajian struktural dan pragmatis;B SANTOSO;Universitas Gadjah Mada;;2;2000;5924134425796031238;M3ejUd6NZC8C;lfVxNBsAAAAJ
79;Koherensi pragmatik antarujaran pada wacana percakapan dalam bahasa Indonesia pada Ranah keluarga dan kerja;D Nirmala;Universitas Gadjah Mada;;2;1998;14734375616270983644;0N-VGjzr574C;lfVxNBsAAAAJ
80;SINESTESIA: Studi tentang Mekanisme Perpindahan, Dominasi, dan Tingkat Kekongkretan Tanggapan Indera secara Linguistis;IDP Wijana;Jurnal Humaniora;;2;1998;5682526465272009426;Zph67rFs4hoC;lfVxNBsAAAAJ
81;Pemanfaatan Teks Humor dalam Pengajaran Aspek-Aspek Kebahasaan;IDP Wijana;Jurnal Humaniora;;2;1995;16880652525694312443;JV2RwH3_ST0C;lfVxNBsAAAAJ
82;Variation of Linguistic Form of News Titles of Indonesian National Newspapers;A Sabardila, IDP Wijana;International Journal of Applied Linguistics and English Literature;6 (6 …;1;2017;16379098507986245619;EYYDruWGBe4C;lfVxNBsAAAAJ
83;TINDAK TUTUR MEMINTA OLEH PEMBELAJAR BIPA DARI KOREA: KAJIAN PRAGMATIK BAHASA ANTARA (INTERLANGUAGE PRAGMATICS);AN Primantari, IDP Wijana;Jurnal Penelitian Humaniora;18 (1), 27-40;1;2017;14778944703501202680;maZDTaKrznsC;lfVxNBsAAAAJ
84;Kata serapan dan kosakata bahasa Prancis dalam ranah kuliner dan mode di Indonesia;H Cholsy;Universitas Gadjah Mada;;1;2017;13254749754676898451;Ug5p-4gJ2f0C;lfVxNBsAAAAJ
85;Analisis Ketidaksantunan di Media Sosial (Studi Kasus Kelompok Haters Ayu Ting Ting di Instagram);M Lusiana;Universitas Gadjah Mada;;1;2017;11557859208070592300;XoXfffV-tXoC;lfVxNBsAAAAJ
86;Implementasi uji coba modul-modul statistika berbasis Spreadsheet untuk mahasiswa jurusan akuntansi politeknik;IM Wijana, AAP Suardani;Jurnal Pendidikan Vokasi;6 (3), 272-280;1;2016;16307530242612391847;9pM33mqn1YgC;lfVxNBsAAAAJ
87;PERBANDINGAN BENTUK TINDAK TUTUR MEMINTA OLEH PEMBELAJAR BIPA DARI KOREA DAN PENUTUR ASLI BAHASA INDONESIA: KAJIAN BAHASA ANTARA;AN Primantari, IDP Wijana;Kajian Linguistik dan Sastra;1 (2), 95-104;1;2016;11374633011513939160;TFP_iSt0sucC;lfVxNBsAAAAJ
88;PEMANFAATAN ASPEK STILISTIKA PRAGMATIK SEBAGAI STRATEGI MENGKRITIK DALAM WACANA LIRIK LAGU CAMPURSARI;N Rohman;Universitas Gadjah Mada;;1;2016;12848126500576747657;olpn-zPbct0C;lfVxNBsAAAAJ
89;Wacana Humor Politik Dalam Akun TWITTER@ CAPRESJOKES Pada Pilpres 2014;B Wulandari, IDP Wijana;Universitas Gadjah Mada;;1;2015;5828619340843955384;Ri6SYOTghG4C;lfVxNBsAAAAJ
90;Warna Dalam Bahasa Mandarin dan Bahasa Indonesia: Sebuah Kajian Linguistik Antropologis;XU YUN YU, MA Suhandano, IDP Wijana;Universitas Gadjah Mada;;1;2015;12351556039778376633;V3AGJWp-ZtQC;lfVxNBsAAAAJ
91;Sindiran Dalam Serial TV Kath and Kim;GDWIW SUPROBO;Universitas Gadjah Mada;;1;2015;8611014948898994351;p2g8aNsByqUC;lfVxNBsAAAAJ
92;Penerapan Model Pembelajaran Inkuiri Oleh Guru dalam Pembelajaran Cerpen pada Siswa Kelas VII SMP Negeri 5 Singaraja;IM Wijana, G Artawan, G Gunatama, M Hum;Jurnal Pendidikan Bahasa dan Sastra Indonesia Undiksha;2 (1);1;2014;12469511133303205773;AvfA0Oy_GE0C;lfVxNBsAAAAJ
93;ANALISI CAMPUR KODEDAN ALIH KODE DALAM PROSES PEMBELAJARAN BAHASA JAWA DI SMP NEGERI 1 SAMBI KABUPATEN BOYOLALI;S Hidayat;Universitas Gadjah Mada;;1;2014;5868075661693508803;BUYA1_V_uYcC;lfVxNBsAAAAJ
94;Permainan Bahasa dalam The Big Friendly Giant karya Roald Dahl: sebuah Studi Kasus;A Sandu;Universitas Gadjah Mada;;1;2014;10844667107684880310;4fKUyHm3Qg0C;lfVxNBsAAAAJ
95;KAJI BANDING PERIBAHASA YANG MENGGUNAKAN KATA ANJING DALAM BAHASA JERMAN DAN BAHASA INDONESIA;R KUMAINI, IDP Wijana;Universitas Gadjah Mada;;1;2014;965813399077902655;bEWYMUwI8FkC;lfVxNBsAAAAJ
96;Kebanggaan Berbahasa Sebagaimana yang Terefleksi dalam Wacana Teka-teki;I Wijana;;;1;2013;9937150723080498555;OcBU2YAGkTUC;lfVxNBsAAAAJ
97;Analisis Linguistik Kognitif pada Polisemi Leksem CUT;TA Pasaribu, IDP Wijana;Universitas Gadjah Mada;;1;2013;17585269684185446016;tKAzc9rXhukC;lfVxNBsAAAAJ
98;Tindak tutur direktif dalam rubrik reader’s forum di The Jakarta Post;S Lailiyah;Universitas Gadjah Mada;;1;2013;2040187333601934074;hMod-77fHWUC;lfVxNBsAAAAJ
99;Basa-basi dalam Interaksi Jual Beli di Pasar Tradisional Kertek Wonosobo;RF Mualafina, IDP Wijana;Universitas Gadjah Mada;;1;2013;15803398968330961783;8k81kl-MbHgC;lfVxNBsAAAAJ
100;KATA SAPAAN DALAM BAHASA MELAYU DIALEK PATANI THAILAND SELATAN;A Nadaraning;Universitas Gadjah Mada;;1;2012;16010587934815686711;VL0QpB8kHFEC;lfVxNBsAAAAJ
101;KALIMAT TANYA INFORMATIF BAHASA INGGRIS DAN BAHASA INDONESIA: SUATU KAJIAN KONTRASTIF;H Zulianti;Universitas Gadjah Mada;;1;2012;938047933403558303;3fE2CSJIrl8C;lfVxNBsAAAAJ
102;Wacana Bahasa Jawa dalam Khotbah Jumat di Kota Surakarta: Perspektif Kajian Linguistik Kultural;K Saddhono, I Wijana, S Poedjosoedarmo;;;1;2010;4653991272883696436;YOwf2qJgpHMC;lfVxNBsAAAAJ
103;Pergeseran Bahasa Jawa pada Masyarakat Samin di Kabupaten Blora;HB Mardikantoro;text;;1;2009;16522430903746042788;J-pR_7NvFogC;lfVxNBsAAAAJ
104;Tuturan direktif dalam Al-Quran:: Kajian pragmatik terhadap ayat-ayat hukum;A Purnawan, IDP Wijana;Universitas Gadjah Mada;;1;2009;11056380066146608773;B3FOqHPlNUQC;lfVxNBsAAAAJ
105;Iklan layanan masyarakat di Kota Padang:: Tinjauan sosiopragmatik;S Ladyanna;Universitas Gadjah Mada;;1;2008;12714843417193153795;bnK-pcrLprsC;lfVxNBsAAAAJ
106;Ideologi gender dalam rubrik Oh Mama, Oh Papa di Majalah Kartini:: Kajian analisis wacana kritis;DC Aji;Universitas Gadjah Mada;;1;2008;12484567879317958364;1qzjygNMrQYC;lfVxNBsAAAAJ
107;Permasalahan kebisingan di kota Denpasar;IW Suarna, IMS Wijana;Bumi Lestari Journal of Environment;7 (2);1;2007;6154033433617465157;0izLItjtcgwC;lfVxNBsAAAAJ
108;Makian dalam bahasa Madura;A Damanhuri;Universitas Gadjah Mada;;1;2007;9232189838420430848;Wp0gIr-vW9MC;lfVxNBsAAAAJ
109;Pemakaian Kata di Mana dalam Tulisan Mahasiswa;IDP Wijana;Jurnal Humaniora;18 (3), 254-262;1;2006;2978399741166451259;JoZmwDi-zQgC;lfVxNBsAAAAJ
110;Repetisi dalam Karangan Mahasiswa dan Penanganannya;IDP Wijana;Humaniora;18 (1), 37-45;1;2006;1849999975019238217;mB3voiENLucC;lfVxNBsAAAAJ
111;Judul berita surat kabar:: Sebuah kajian sintaksis;J SUMARNO;Universitas Gadjah Mada;;1;2005;9205241707180182115;YohjEiUPhakC;lfVxNBsAAAAJ
112;Pemakaian Slang di antara Kaum Jayus dalam situs-situs Kejayusan di Internet:: Sebuah studi kasus;FW Lestari;Universitas Gadjah Mada;;1;2005;3579120468420529933;_axFR9aDTf0C;lfVxNBsAAAAJ
113;Metafora dalam tradisi Tutu'Ukut Raran Bahasa Lamaholot;HL KERANS;Universitas Gadjah Mada;;1;2005;16646320032716294156;hkOj_22Ku90C;lfVxNBsAAAAJ
114;Indonesian Vowels And Their Allophones;IDP Wijana;Humaniora;15 (1), 39-42;1;2003;16250836161848878164;9ZlFYXVOiuMC;lfVxNBsAAAAJ
115;STUDI KUALITAS PERAIRAN BEBERAPA SUNGAI DI KABUPATEN BADUNG;IMS Wijana;Bumi Lestari Journal of Environment;3 (2);1;2002;6145578792695754258;XvxMoLDsR5gC;lfVxNBsAAAAJ
116;Pemilihan bahasa pada masyarakat etnik Jawa-Sunda dalam ranah pemerintahan:: Kajian sosiolinguistik di Kabupaten Brebes;T Yuniawan;Universitas Gadjah Mada;;1;2002;356067816828246900;e5wmG9Sq2KIC;lfVxNBsAAAAJ
117;Istilah-istilah dalam register perbengkelan mobil:: Studi kasus di wilayah Kecamatan Kartasura Kabupaten Sukoharjo;A Rosmiati;Universitas Gadjah Mada;;1;2001;17233985736430916081;-f6ydRqryjwC;lfVxNBsAAAAJ
118;Problema Seksual Dalam Plesetan Peribahasa;IDP Wijana;Jurnal Humaniora;11 (3), 109-114;1;1999;5703357861648616206;4JMBOYKVnBMC;lfVxNBsAAAAJ
119;Fungsi dan Peranan Bahasa Indonesia dalam Menyiapkan Sumber Daya Manusia di Era Kesejagatan;IDP Wijana;Humaniora;11 (1), 32-36;1;1999;15689352984091049847;hFOr9nPyWt4C;lfVxNBsAAAAJ
120;Slogan Sebagai Wacana Persuasif: Studi Kasus Wacana Kampanye Pemilihan BEM dan SM Fakultas Sastra Universitas Gadjah Mada Yogyakarta 1996;IDP Wijana;Jurnal Humaniora;;1;1997;5833892359466529303;HE397vMXCloC;lfVxNBsAAAAJ
121;Pragmatik dan Pembelajaran Bahasa Asing;IDP Wijana;Jurnal Humaniora;;1;1997;12789270998027023346;sSrBHYA8nusC;lfVxNBsAAAAJ
122;Kalimat Anomali dan Kedudukannya dari Sudut Pandang Pragmatik;IDP Wijana;Humaniora;;1;1996;10524820211357402643;SdhP9T11ey4C;lfVxNBsAAAAJ
123;Pernyataan kala dalam bahasa Indonesia;I Wijana, M Ramlan;Text;;1;1987;6427549928553059260;pyW8ca7W8N0C;lfVxNBsAAAAJ
124;ERRORS IN THE USAGE OF ENGLISH PREPOSITIONS PRODUCED BY COLLEGE STUDENTS IN YOGYAKARTA;E Nawangsasi, IDP Wijana;English Language and Literature International Conference (ELLiC) Proceedings …;;0;2019;#N/A;LhH-TYMQEocC;lfVxNBsAAAAJ
125;Analysis of Transfer Pricing Method Determination in Transfer Pricing Documentation Practice at PT ABC Denpasar;NK Suandari, NS Hardika, IM Wijana;Journal of Applied Sciences in Accounting, Finance, and Tax;2 (1), 51-55;0;2019;#N/A;r_AWSJRzSzQC;lfVxNBsAAAAJ
126;SOUND PATTERN OF INDONESIAN PLOSIVES;H Li, IP Baryadi, IDP Wijana;Linguistik Indonesia;37 (1), 1-12;0;2019;#N/A;KbBQZpvPDL4C;lfVxNBsAAAAJ
127;Influence of Advertising Expense and Cost of Room Sold on Room Revenue in ISBD;KW Angga, IN Subratha, IM Wijana;Journal of Applied Sciences in Accounting, Finance, and Tax;1 (1), 41-47;0;2018;#N/A;QYdC8u9Cj1oC;lfVxNBsAAAAJ
128;PENGENALAN PEMANFAATAN ENERGI ALTERNATIF UNTUK PROGRAM HEMAT ENERGI DI SMAN 1 JONGGAT LOMBOK TENGAH;IM Wijana;JURNAL KARYA PENGABDIAN;1 (1), 29-34;0;2018;#N/A;yqoGN6RLRZoC;lfVxNBsAAAAJ
129;Political Humor in Indonesian;IDP Wijana;KnE Social Sciences;3 (5), 312-331;0;2018;#N/A;HtEfBTGE9r8C;lfVxNBsAAAAJ
