no;title;author;journal;number;cites;year;cid;pubid;id
15;Lactic acid bacteria from indigenous fermented foods and their antimicrobial activity;ES Rahayu, TF Djaafar, D Wibowo, S Sudarmadji;Indonesian Food and Nutrition Progress;3 (2), 21-28;21;1996;16850769921274598439;LkGwnXOMwfcC;0WyihnoAAAAJ
16;Bakteri Asam Laktat dari Intestin Ayam sebagai Agensia Probiotik;S Harimurti, ES Rahayu, N Nasroedin, K Kurniasih;Animal Production, Jurnal Produksi Ternak;9 (2);20;2008;4656159487758190735;eQOLeE2rZwMC;0WyihnoAAAAJ
17;Student's Science Literacy in the Aspect of Content Science?;F Fakhriyah, S Masfuah, M Roysa, A Rusilowati, ES Rahayu;Jurnal Pendidikan IPA Indonesia;6 (1);19;2017;5288728781436979653;G1UMdFYMoxkC;0WyihnoAAAAJ
18;Characterization and dentification of Mercury-resistant Bacteria from Kalimas River Surabaya-Indonesia by Numerical Phenetic Taxonomy;E Zulaika, L Sembiring, A Soegianto;Journal Basic Applied Science Research;2 (7), 7263-7269;19;2012;9060681302245025569;BUYA1_V_uYcC;0WyihnoAAAAJ
19;Molecular Identifcation of Lactic Acid Bacteria Producing Antimicrobial Agents from Bakasang, An Indonesian Traditional Fermented Fish Product;HJ Lawalata, L Sembiring, ES Rahayu;Indonesian Journal of Biotechnology;16 (2), 93-99;19;2011;8357179127875589779;8k81kl-MbHgC;0WyihnoAAAAJ
20;Peranan Penelitian Alelopati dalam Pelaksanaan Low External Input and Sustainable Agriculture (LEISA);ES Rahayu;Jurnal Hayati;13;18;2003;5368601455877836250;Se3iqnhoufwC;0WyihnoAAAAJ
21;Teknologi Pengolahan Minuman Beralkohol;ES Rahayu, K Rahayu;PAU Pangan dan Gizi UGM, Yogyakarta;;18;1988;18162273825282588094;hqOjcs7Dif8C;0WyihnoAAAAJ
22;Isolation and identification of lactic acid bacteria producing β glucosidase from Indonesian fermented foods.;N Suhartatik, MN Cahyanto, S Rahardjo, M Miyashita, ES Rahayu;International Food Research Journal;21 (3);14;2014;3350388702104802296;ZeXyd9-uunAC;0WyihnoAAAAJ
23;Seleksi bakteri asam laktat sebagai agensia probiotik yang berpotensi menurunkan kolesterol;A Ngatirah, ES Rahayu, T Utami;Prosiding Seminar Nasional Industri Pangan. PATPI (II):;63Г70;14;2000;16124972418202398853;5awf1xo2G04C;0WyihnoAAAAJ
24;Stabilitas Ekstrak Antosianin Beras Ketan (Oryza sativa var. glutinosa) Hitam Selama Proses Pemanasan dan Penyimpanan;N Suhartatik, M Karyantina, A Mustofa, MN Cahyanto, S Raharjo, ...;Agritech;33 (4), 384-390;13;2013;423245167643101210;l7t_Zn2s7bgC;0WyihnoAAAAJ
25;AKTIVITAS ANTIOKSIDAN ANTOSIANIN BERAS KETAN HITAM SELAMA FERMENTASI [Antioxidant Activity of Anthocyanin of Black Glutinous Rice During Fermentation];N Suhartatik, MN Cahyanto, S Raharjo, ES Rahayu;Jurnal Teknologi dan Industri Pangan;24 (1), 115;13;2013;2292490692432825051;YOwf2qJgpHMC;0WyihnoAAAAJ
26;Ketahanan dan viabilitas probiotik bakteri asam laktat selama proses pembuatan kultur kering dengan metode freeze dan spray drying [Survival and Viability of Lactid Acid …;E Harmayani, ES Rahayu, T Utami;Jurnal Teknologi dan Industri Pangan;12 (2), 126;13;2001;14676102419559206497;5nxA0vEk-isC;0WyihnoAAAAJ
27;Pemanfaatan kultur Pediococcus acidilactici F-11 penghasil bakteriosin sebagai penggumpal pada pembuatan tahu;E Harmayani, ES Rahayu, TF Djaafar, CA Sari, T Marwati;Jurnal Penelitian Pascapanen Pertanian;6 (1), 10-20;11;2018;18213247053980143609;ULOm3_A8WrAC;0WyihnoAAAAJ
28;Antibiotic produced by streptomycetes associated with rhizosphere of purple nut sedge (Cyperus rotundus L.) in Surakarta, Indonesia;A Ambarwati, L Sembiring, CJ Soegihardjo;African Journal of Microbiology Research;6 (1), 52-57;11;2012;7507475350440414311;ML0RJ9NH7IQC;0WyihnoAAAAJ
29;Industrialization of tempe fermentation;KR Kuswanto;Industrialization of Indigenous Fermented Foods;587-635;11;2004;3781974419175602154;UHK10RUVsp4C;0WyihnoAAAAJ
30;Potensi Bakteri Asam Laktat Indigenous sebagai Penghasil Angiotensin I Converting Enzyme Inhibitor pada Fermentasi Bekasam;PR Wikandari;Universitas Gadjah Mada;;10;2011;243657376863053268;KbBQZpvPDL4C;0WyihnoAAAAJ
31;Selective isolation and characterisation of streptomycetes associated with the rhizosphere of the tropical legume, Paraserianthes falcataria (L) Nielsen.;L Sembiring;University of Newcastle upon Tyne;;10;2000;1384115703720424589;Z5m8FVwuT1cC;0WyihnoAAAAJ
32;Ester Synthesis by NAD+-dependent Dehydrogenation of Hemiacetal: Production of Methyl Formate by Cells of Methylotrophic Yeasts;AP Murdanoto, Y Sakai, L Sembiring, Y Tani, N Kato;Bioscience, biotechnology, and biochemistry;61 (8), 1391-1393;10;1997;4607585081364111361;AvfA0Oy_GE0C;0WyihnoAAAAJ
33;Substansi antimikrobia bakteri asam laktat yang diisolasi dari makanan hasil fermentasi tradisional Indonesia;TF Djaafar, ES Rahayu, D Wibowo, S Sudarmadji;Jurnal Ilmu Pertanian Indonesia;6 (1), 15-21;10;1996;1811649085729557083;Zph67rFs4hoC;0WyihnoAAAAJ
34;Morfologi usus ayam broiler yang disuplementasi dengan probiotik strain tunggal dan campuran;S Harimurti, ES Rahayu;Agritech;29 (3), 179-183;9;2009;13945111020038395441;eq2jaN3J8jMC;0WyihnoAAAAJ
35;Two new analogues of the cytotoxic substance BE-52211 from Streptomyces sp.;NK Kubota, S Ohta, E Ohta, F Koizumi, M Suzuki, M Ichimura, ES Rahayu, ...;Journal of natural products;67 (1), 85-87;9;2004;10465639017519665254;_FxGoFyzp5QC;0WyihnoAAAAJ
36;Peran probiotik bakteri asam laktat terhadap produktivitas unggas;S Sumarsih, B Sulistiyanto, CI Sutrisno, ES Rahayu;Jurnal Litbang Provinsi Jawa Tengah;10 (1), 1-9;8;2012;4502864130270632068;cFHS6HbyZ2cC;0WyihnoAAAAJ
37;Pengaruh penambahan pediococcus acidilactici F-11 sebagai kultur starter terhadap kualitas rusip teri (stolephorus sp.);A Kusmarwati, ES Heruwati, T Utami, ES Rahayu;Jurnal Pascapanen dan Bioteknologi Kelautan dan Perikanan;6 (1), 13-26;8;2011;9421507266326883815;-f6ydRqryjwC;0WyihnoAAAAJ
38;Lactic acid bacteria and their role in food and health: Current research in Indonesia;ES Rahayu;Skripsi Sarjana. UGM. Yogyakarta;;8;2010;4683752664457524852;3fE2CSJIrl8C;0WyihnoAAAAJ
39;Pendahuluan;I Bab;BUKU PEDOMAN PELAKSANAAN PENELITIAN POLITEKNIK NEGERI BALI;1;8;2010;964685302268475158,11726301558649716338,12884266355446920450,15247134722091729822,14450380010299421386;NDuN12AVoxsC;0WyihnoAAAAJ
40;The first total synthesis of nidulalin A, a dihydroxanthone possessing multiple bioactivities;K Tatsuta, S Yoshihara, N Hattori, S Yoshida, S Hosokawa;The Journal of antibiotics;62 (8), 469;8;2009;934306770991225007;WF5omc3nYNoC;0WyihnoAAAAJ
41;Probiotic for Digestive Health;ES Rahayu;Food Review-Referensi industri dan teknologi pangan Indonesia;;8;2008;17659077078111558808;VL0QpB8kHFEC;0WyihnoAAAAJ
42;Cemaran aflatoksin pada produksi jagung di daerah Jawa Timur;ES Rahayu, S Raharjo, AA Rahmianna;Agritech;23 (4), 174-183;8;2003;4427558474179283344;4DMP91E08xMC;0WyihnoAAAAJ
43;Chemotaxonomy of Aspergillus and associated teleomorphs;J SUGIYAMA, ES RAHAYU, JM CHANG, H OYAIZU;Nippon Ishinkin Gakkai Zasshi;32 (2Supplement), 39-60;8;1991;16937738838924789642;u5HHmVD_uO8C;0WyihnoAAAAJ
44;Isoamylase production and growth on glucose, maltose and alpha-glucans of Pseudomonas deramosa SB15 and its mutant strains.;KR Kuswanto, K Kato, A Amemura, T Harada;Journal of Fermentation Technology;;8;1976;17590565252058114334;JQOojiI6XY0C;0WyihnoAAAAJ
45;MOLECULAR CHARACTERISTICS OF INDIGENOUS PROBIOTIC STRAINS FROM INDONESIA.;ES Rahayu, A Yogeswara, L Windiarti, T Utami, K Watanabe;International Journal of Probiotics & Prebiotics;10 (4);7;2015;4608144724068781043;tS2w5q8j5-wC;0WyihnoAAAAJ
46;Ochratoxigenic black Aspergilli isolated from dried agricultural products in Yogyakarta, Indonesia;AD Nugroho, FMC Sigit, B Salleh, ES Rahayu;Journal of Food Science and Engineering;3 (9), 472;7;2013;12922120336195054050;qxL8FJ1GzNcC;0WyihnoAAAAJ
47;Kombucha as anti hypercholesterolemic agent (in vitro study using SD rats);N Suhartatik, M Karyantina, Y Marsono, ES Rahayu, KR Kuswanto;Proceedings of the;3rd International Conference of Indonesian Society for …;7;2011;7630219256088793860;kNdYIx-mwKoC;0WyihnoAAAAJ
48;Pembelajaran Konstruktivisme Ditinjau dari Gaya Belajar Siswa;E Rahayu;Makalah. Seminar Nasional Matematika dan Pendidikan Matematika Jurusan …;;7;2009;11957297761106570178;PkcyUWeTMh0C;0WyihnoAAAAJ
49;Production of Poly-α-hydroxybutyrate (PHB) from Sago Starch by The Native Isolate Bacillus megaterium PSA10;NA Yanti, L Sembiring, S Margino;Indonesian Journal of Biotechnology;14 (1);7;2009;8196381985896336343;s9ia6_kGH2AC;0WyihnoAAAAJ
50;Penggunaan Natrium Tripolifosfat untuk Meningkatkan Masa Simpan Daging Ayam;L Yuanita, PR Wikandari, S Poedjiastoeti, S Tjahyani;Agritech;29 (2);7;2009;17970738509626280562;jE2MZjpN3IcC;0WyihnoAAAAJ
51;Potensi alelopati lima kultivar padi terhadap gulma pesaingnya;ES Rahayu;Dalam: D. Suroto, A. Yunus, E. Purwanto, dan Supriyono (Eds.) Prosiding I …;;7;2001;7873154153474719279;ce2CqMG-AY4C;0WyihnoAAAAJ
52;Potensi bakteri asam laktat di bidang industri pangan;E Rahayu;Prosiding Seminar Ilmiah Tahunan Perhimpunan Mikrobiologi Indonesia;;7;2001;10093252683680051951;Ak0FvsSvgGUC;0WyihnoAAAAJ
53;Viabilitas dan Virulensi Blastospora B. bassiana (Bals,) Vuil, Kering Beku Pada Beberapa Suhu Simpan;D Junianto, ES Rahayu, H Semangun;Pelita Perkebunan;16 (1), 30-41;7;2000;233421248693061199;LgRImbQfgY4C;0WyihnoAAAAJ
54;Antimicrobial substance produced by Lactobacillus sp. TGR-2 isolated from growol;TF Djaafaru, ES Rahayu, D Wibowo, S Sudarmadji;Indonesian Food and Nutrition Progress;3 (2), 29-34;7;1996;12492932304871802247;0EnyYjriUFMC;0WyihnoAAAAJ
55;Characteristic of Lactobacillus Isolated from Pengging Duck's Intestines as Probiotics;S Sumarsih, B Sulistiyanto, CI Sutrisno, ES Rahayu;International Journal of Poultry Science;13 (1), 47;6;2014;9280180842339919794;rO6llkc54NcC;0WyihnoAAAAJ
56;The influence of using fish fermented by lactic acid bacteria as feed substitution on serum lipid profile of broilers;S Sumarsih, T Yudiarti, CS Utama, ES Rahayu, E Harmayani;Journal of the Indonesian Tropical Animal Agriculture;35 (2), 124-128;6;2010;15243736946788207669;QIV2ME_5wuYC;0WyihnoAAAAJ
57;Ecological approach to unravel streptomycete diversity as an unsurpassed sources of natural bioactive products;L Sembiring, M Goodfellow;Microbiology Indonesia;2 (2);6;2010;2349232284462369398;BwyfMAYsbu0C;0WyihnoAAAAJ
58;Seleksi Bakteri Salmonella Typhi dari kultur darah penderita demam Tifoid;C Amarantini, W Asmara, H Kushadiwijaya, L Sembiring;Prosiding Seminar Nasional Penelitian, Pendidikan dan Penerapan MIPA;;6;2009;17878631855504448746;artPoR2Yc-kC;0WyihnoAAAAJ
59;Phenolic content and antibacterial properties of various extracts of gambir (Uncaria gambir Roxb);R Pambayun, M Gardjito, S Sudarmadji, KR Kuswanto;Indonesian Journal of Pharmacy;141-146;6;2007;4673528128271622906;uLbwQdceFCQC;0WyihnoAAAAJ
60;Identification of technology trend on Indonesian patent documents and research reports on chemistry and metallurgy fields;ESR Rahayu, ZA Hasibuan;School of Communication & Information, Nanyang Technological University;;6;2006;7765368099021677920;QD3KBmkZPeQC;0WyihnoAAAAJ
61;Detoxification of aflatoxin B1 by extracellular enzymes of Aspergillus oryzae KKB4;S Sardjono, ES Rahayu, S Raharjo, K Rahayu;Indonesian Food and Nutrition Progress;11 (1), 30-34;6;2004;5218541817305163111;mVmsd5A6BfQC;0WyihnoAAAAJ
62;Petunjuk Praktikum Sistematika Mikrobia;L Sembiring;Laboratorium Mikrobiologi, UGM, Yogyakarta, hal;;6;2003;17725376222552767683;t-hv7AR41mYC;0WyihnoAAAAJ
63;Petunjuk Praktikum Mikrobiologi untuk Mahasiswa S2;L Sembiring;Laboratorium Mikrobiologi Fakultas Biologi. Universitas Gadjah Mada. Yogyakarta;;6;2002;9725072660457346680;YB4bud6kWLwC;0WyihnoAAAAJ
64;Pengendalian mutu dan keamanan pangan lokal dalam mengantisipasi pasar global;KR Kuswanto;Makalah dalam Lokakarya Nasional Pengembangan Pangan Lokal, Badan Ketahanan …;;6;2001;7041419320503060692;ZqE1mSdD_DYC;0WyihnoAAAAJ
65;Electrophoretic comparison of enzymes as a chemotaxonomic aid among Aspergillus taxa:(3) The identity of the xerophilic species A. penicillioides in subgenus Aspergillus …;M TAMURA, ES RAHAYU, CFEC GIBAS, J SUGIYAMA;The Journal of General and Applied Microbiology;42 (3), 235-247;6;1996;12609846944290782676;u-x6o8ySG0sC;0WyihnoAAAAJ
66;Isolasi bakteri asam laktat dan karakterisasi agensia yang berpotensi sebagai biosafety makanan Indonesia;ES Rahayu, DW Sudarmadji, J Wibowo, TF Djaafar;Laporan Penelitian;;6;1995;10841692694668191512;UebtZRa9Y70C;0WyihnoAAAAJ
67;Sardjono. 1998;JI Pitt, AD Hocking, BF Miscamble, OS Dharmaputra, KR Kuswanto, ...;The mycoflora of food commodities from Indonesia. J Food Mycol;1 (1), 41-6;6;#N/A;948698441087024210;8dzOF9BpDQoC;0WyihnoAAAAJ
68;Kemampuan Kitinase Streptomyces RKt5 sebagai Antijamur terhadap Patogen Fusarium oxysporum;S Margino, L Sembiring;Jurnal Natur Indonesia;14 (01), 42-46;5;2012;12629840339172372919;DUooU5lO8OsC;0WyihnoAAAAJ
69;Residu oksitetrasiklin dan aktivitas antibakterinya dalam telur dari ayam yang diberi oksitetrasiklin dengan dosis terapeutik lewat air minum;A Hintono, M Astuti, H Wuryastuti, ES Rahayu;J. Pengembangan Peternakan Tropis;32 (1), 64-69;5;2007;11015966086470737785;4TOpqqG69KYC;0WyihnoAAAAJ
70;Amankan Produk Pangan Kita: Bebaskan dari Cemaran Berbahaya;ES Rahayu;Apresiasi Peningkatan Mutu Hasil Olahan Pertanian. Dinas Pertanian Propinsi …;;5;2006;1683829520076338449;s85pQhAUCrAC;0WyihnoAAAAJ
71;Skrining bakteri asam laktat penghasil bakteriosin dari daging dan produk olahannya=(screening of bacteriocin producer lactic acid bacteria from meat and its products);ES Rahayu, AK Wardani, S Margino;Agritech;24 (2004);5;2004;15049141497710310476;aqlVkmm33-oC;0WyihnoAAAAJ
72;Efek interaksi oksitetrasiklin dan mineral yang dipanaskan terhadap aktivitas antibakteri;A Hintono, M Astuti, H Wuryastuti, ES Rahayu;Prosiding Seminar Nasional PATPI;288-294;5;2003;292291594868861865;MXK_kJrjxJIC;0WyihnoAAAAJ
73;Isolation and screening of Lactobacillus as probiotic agents;SN Purwandhani, ES Rahayu;Agritech;23 (2), 67-74;5;2003;5785628097587787548;mel-f30kHHgC;0WyihnoAAAAJ
74;Ekstraksi dan Karakterisasi Bakteriosin yang dihasilkan oleh Leuconostoc mesenteroides SM-22;DA Nugroho, ES Rahayu;Jurn. Tek & Ind. Pangan;14 (3), 214-218;5;2003;12826846606957206647;M3ejUd6NZC8C;0WyihnoAAAAJ
75;Bakteri asam laktat dalam fermentasi dan pengawetan makanan;ES Rahayu;Fakultas Teknologi Pertanian. Universitas Gadjah Mada. Yogyakarta;;5;2000;13049224469961796321;ufrVoPGSRksC;0WyihnoAAAAJ
76;Pengaruh Penggunaan Alkali Fosfat Sebagai Pengganti Boraks Terhadap Kualitas Daging Olahan;L Yuanita, S Suzana, P Wikandari;Diterbitkan. Laporan Penelitian. Surabaya: Lembaga Penelitian IKIP Surabaya;;5;1997;5002279255374535691;rbm3iO8VlycC;0WyihnoAAAAJ
77;Suparmo, dan T. Utami. 2007. Perubahan mikrobiologis, fisik, dan kimiawi cairan bakal petis daging selama fermentasi kering spontan;YB Pramono, ES Rahayu;Jurnal Pengembangan Peternakan Tropis;32 (4), 213-22;5;#N/A;5499796183735229481;-6RzNnnwWf8C;0WyihnoAAAAJ
78;The effect of inoculum size and incubation temperature on cell growth, acid production and curd formation during milk fermentation by Lactobacillus plantarum Dad 13.;SK Wardani, MN Cahyanto, ES Rahayu, T Utami;International Food Research Journal;24 (3);4;2017;18200991168369840567;wKETBy42zhYC;0WyihnoAAAAJ
79;Ketahanan Panas Cemaran Escherichia coli, Staphylococcus aureus, Bacillus cereus dan Bakteri Pembentuk Spora yang Diisolasi dari Proses Pembuatan Tahu di Sudagaran Yogyakarta;R Mailia, B Yudhistira, Y Pranoto, S Rochdyanto, ES Rahayu;Agritech;35 (3), 300-308;4;2015;7857267680055842260;q-HalDI95KYC;0WyihnoAAAAJ
80;Growth of indigenous lactic acid bacteria Lactobacillus plantarum-pentosus T14 T35 in kerandang (Canavalia virosa) milk and changes of raffinose;TF Djafaar, MN Cahyanto, U Santoso, ES Rahayu;Malaysian Journal of Microbiology;9, 213-218;4;2013;17945006883096846458;8Xgff_V0N9gC;0WyihnoAAAAJ
81;Characteristic of Proteolytic Lactic Acid Bacteria from Bekasam;PR Wikandari, SY Marsono, ES Rahayu;Journal of Nature Indonesia;14 (2), 120-125;4;2012;17924596726127131933;D_tqNUsBuKoC;0WyihnoAAAAJ
82;Potensi Bekasam Bandeng (Chanos chanos) sebagai Sumber Angiotensin I Converting Enzyme Inhibitor;PR Wikandari, S Suparmo, Y Marsono, ES Rahayu;Journal of Biota;16 (1);4;2011;17095641346205125922;TQgYirikUcIC;0WyihnoAAAAJ
83;Fermentation of Peanut Milk by Lactobacillus Acidophilus SNP-2 for Production of Non-Dairy Probiotic Drink.;G Giyarto, TF Djaafar, ES Rahayu, T Utami;;;4;2011;18028512798047465967;K3LRdlH-MEoC;0WyihnoAAAAJ
84;Application of numerical systematics in unraveling Streptomycete diversity;L Sembiring, M Goodfellow;Microbiology Indonesia;6 (1);4;2010;10274860036538943763;EYYDruWGBe4C;0WyihnoAAAAJ
85;Isolasi dan Identifikasi Rhizopus oligosporus Pada Beberapa Inokulum Tempe;PA Wipradnyadewi, ES Rahayu, R Sri;;;4;2010;7481574251869087610;Mojj43d5GZwC;0WyihnoAAAAJ
86;Stabilitas Thermal Agensia Probiotik L. acidophilus SNP2 Terenkapsulasi Metode Ekstruksi dan Emulsi;SN Purwandhani, M Suladra, ES Rahayu;Seminar Nasional Teknologi;1-6;4;2007;7521032417766794799;_kc_bZDykSQC;0WyihnoAAAAJ
87;Analisis Kelayakan Proses Produksi Tapioka dari Gaplek pada Skala Industri UKM;S Wijana, U Effendi, E Rahayu;Jurnal Agritek;14 (4), 963-968;4;2006;14195873342841517135;BJrgspguQaEC;0WyihnoAAAAJ
88;Suplementasi Lactobacillus acidophillus SNP2 pada tape dan pe ngaruhnya pada relawan;ES Rahayu, SN Purwandhani;Jurnal Teknologi dan Industri Pangan;15 (2);4;2004;15877905882233041178;O0nohqN1r9EC;0WyihnoAAAAJ
89;Viabilitas dan stabilitas Lactobacillus plantarum mut7 FNCC 250 yang disuplementasikan dalam sari buah pepaya-nanas selama penyimpanan;S Hartati, E Harmayani, ES Rahayu, T Utami;Jurnal Teknologi dan Industri Pangan;14 (2), 182-187;4;2003;6087627772675532693;aIdbFUkbNIkC;0WyihnoAAAAJ
90;Potensi dan peranan prebiotik dan probiotik dalam makanan sehat;ES Rahayu;Seminar Prebiotik, Probiotik dan Makanan Sehat. Fakultas Biologi Universitas …;;4;2001;17418883793978757689;wvYxNZNCP7wC;0WyihnoAAAAJ
91;Kulit buah jengkol sebagai herbisida alami pada pertanaman padi sawah;ES Rahayu;Hasil Pengembangan dan Penerapan Teknologi (P & PT);2 (4), 254-260;4;2001;14220044301028494004;KNjnJ3z-R6IC;0WyihnoAAAAJ
92;Isolasi dan Sele si B Penghasil Plasti Terdagradasi, β-Hidro sibutirat;S Margino, E Martani, S Yuswanto, L Semb;Biologi;2, 583-597;4;2000;13178870686303059544;Dem6FJhTUoYC;0WyihnoAAAAJ
93;Studies on the Acid-Producing Bacteria of Traditional Vinegars from the Phlippinnes and Indonesia;M Kozakiu, MH Lino, TEL Dizon, K Rahayu, PC Sanchez;Proc. Int. conf. on Asian Network on Yogyakarta;451-464;4;1998;2054846582172033898;yxmsSjX2EkcC;0WyihnoAAAAJ
94;Peran Kearifan Lokal Dan Modal Sosial Dalam Pengurangan Risiko Bencana Dan Pembangunan Pesisir:(Integrasi Kajian Lingkungan, Kebencanaan, dan Sosial Budaya);MA Marfai, E Rahayu, A Triyanti;UGM PRESS;;3;2018;7258687623277808026;z8nqeaKD1nsC;0WyihnoAAAAJ
95;Isolation, characterization and screening of folate-producing bacteria from traditional fermented food (dadih);SN Purwandhani, T Utami, R Milati, ES Rahayu;International Food Research Journal;25 (2), 566-572;3;2018;2664929516535572875;Xz60mAmATU4C;0WyihnoAAAAJ
96;MycoKey round table discussions of future directions in research on chemical detection methods, genetics and biodiversity of mycotoxins;J Leslie, V Lattanzio, K Audenaert, P Battilani, J Cary, S Chulze, ...;Toxins;10 (3), 109;3;2018;1287263621763447934;QUX0mv85b1cC;0WyihnoAAAAJ
97;RECOVERY OF LACTOBACILLUS CASEI STRAIN SHIROTA (LCS) FROM THE INTESTINE OF HEALTHY INDONESIAN VOLUNTEERS AFTER INTAKE OF FERMENTED MILK AND ITS IMPACT ON THE ENTEROBACTERIACEAE …;T Utami, MN Cahyanto, M Juffrie, ES Rahayu;International Journal of Probiotics & Prebiotics;10;3;2015;7620242886085005935;70eg2SAEIzsC;0WyihnoAAAAJ
98;Cemaran Mikroba pada Susu dan Produk Unggas;TF Djaafar, ES Rahayu, S Rahayu;JITV;19 (3);3;2014;8486840097448135519;hC7cP41nSMkC;0WyihnoAAAAJ
99;PENURUNAN KADAR AFLATOKSIN B1 PADA SARI KEDELAI OLEH SEL HIDUP DAN SEL MATI Lactobacillus acidophilus SNP-2 [Reduction of Aflatoxin B1 in Soymilk by Viable and Heat-killed …;T Utami, FXHA Nugroho, S Usmiati, S Marwati, ES Rahayu;Jurnal Teknologi dan Industri Pangan;23 (1), 58;3;2012;1591376182908912702;j3f4tGmQtD8C;0WyihnoAAAAJ
100;Pemanfaatan limbah isi rumen sebagai starter kering;E Rahayu, CI Sutrisno, B Sulistiyanto;Prosiding Seminar Nasional Peternakan Berkelanjutan;4, 50-55;3;2012;7484263883378074419;j7_hQOaDUrUC;0WyihnoAAAAJ
101;Isolasi dan Karakterisasi Bakteri Indigenous Indonesia (Bacillus thuringensis) yang Berpotensi sebagai Agensia Pengen-dalian Hayati terhadap Hama Serangga Kubis (Crocidolomia …;CL Salaki, L Sembiring, J Situmorang, NSN Handayani;Agrivita;32 (2), 174-181;3;2010;10064041686606274840;prdVHNxh-e8C;0WyihnoAAAAJ
102;Bakteri asam laktat pada bakasang dan aktivitas penghambatannya terhadap bakteri pathogen dan pembusuk;HJ Lawalata, L Sembiring, ES Rahayu;Seminar Nasional Biologi;24-25;3;2010;5304770725528515558;CaZNVDsoPx4C;0WyihnoAAAAJ
103;Molecular phylogenetic classification of Streptomycetes isolated from the rhizosphere of tropical legume (Paraserianthes falcataria)(L.) Nielsen;L Sembiring;HAYATI Journal of Biosciences;16 (3), 100-108;3;2009;16534384862179360778;kz9GbA2Ns4gC;0WyihnoAAAAJ
104;Bakteri laut isolat pulau pari pendegradasi komponen crude oil;D Susanthi, IM Sudiana, L Sembiring;Prosiding Seminar Nasional Penelitian, Pendidikan dan Penerapan, MIPA …;;3;2009;15143518104923653795;isU91gLudPYC;0WyihnoAAAAJ
