no;title;author;journal;number;cites;year;cid;pubid;id
23;Analisis dan Desain Sistem Informasi: Pendekatan Terstruktur;HM Jogiyanto;Andi, Yogyakarta;;164;2005;14717768621999247064;E7VqQtBCVmcC;6eDyhRgAAAAJ
24;Path analysis;GD Garson;Statistical Associates Publishing;;159;2013;8813834716029479191;yqoGN6RLRZoC;6eDyhRgAAAAJ
25;Analisis dan Desain Sistem Informasi, Edisi III;H Jogiyanto;Yogyakarta: Andi;;138;2005;15054014684436228385;PkcyUWeTMh0C;6eDyhRgAAAAJ
26;Model Kesuksesan Sistem Teknologi Informasi;HM Jogiyanto;Andi Offset, Yogyakarta;55281;114;2007;12901481411718143882;RtRctb2lSbAC;6eDyhRgAAAAJ
27;Pengaruh free cash flow terhadap Dividend Payout Ratio;D Rosdini;Department of accounting. Universitas Padjajaran. Bandung;;110;2009;13281009267285062800;QsKbpXNoaWkC;6eDyhRgAAAAJ
28;Sistem Teknologi Informasi: Pendekatan Terintegrasi: Konsep dasar, teknologi, aplikasi, pengembangan dan pengelolaan;HM Jogiyanto;Andi Offset, Yogyakarta;;104;2003;5134011163992728514;BUYA1_V_uYcC;6eDyhRgAAAAJ
29;Analisis dan Desain;J Hartono, PD MBA;Andi Offset, Yogyakarta;;98;2005;8325178170129255277;aDl3D7KC1E4C;6eDyhRgAAAAJ
30;Konsep dan Aplikasi Structural Equation Modeling berbasis varian dalam penelitian bisnis;J Hartono;Yogyakarta: UPP STIM YKPN;;95;2011;10502001193212983789;OR75R8vi5nAC;6eDyhRgAAAAJ
31;Pengenalan Komputer: dasar ilmu komputer, pemrograman, sistem informasi dan intelegensi buatan;HM Jogiyanto, A MBA;Elex Media Komputindo. Jakarta;;92;1990;10229597897329306758;uUvzmPk0f8oC;6eDyhRgAAAAJ
32;Teori Portofolio dan Analisis Investasi, Edisi 7;J Hartono;Yogyakarta: bpfe;;90;2013;8819673361143844754;2vr6o8x5NLkC;6eDyhRgAAAAJ
33;Teori Portofolio dan Analisis Investasi. Edisi Ketujuh;H Jogiyanto;Yogyakarta: BPFE;;89;2010;18337978469201434228;RXiHnyRawswC;6eDyhRgAAAAJ
34;Konsep dan aplikasi PLS (Partial Least Square) untuk penelitian empiris;HM Jogiyanto, W Abdillah;BPFE Fakultas Ekonomika dan Bisnis UGM. Yogyakarta;;89;2009;3822395078002397062;p__nRnzSRKYC;6eDyhRgAAAAJ
35;Konsep dan Aplikasi PLS (Partial Least Square) Untuk Penelitian Empiris;J Hartono, W Abdillah;Edisi I, BPFE, Yogyakarta;;88;2009;16022413938354510347;JH5k92_tO-AC;6eDyhRgAAAAJ
36;Teori Portofolio dan Analisis Investasi, Edisi Ketujuh;J Hartono;Yogyakarta: BPFE UGM;84;87;2010;7395361778883738445;vnF2_uLGgtgC;6eDyhRgAAAAJ
37;Teori Portofolio dan Analisis Investasi, Edisi Kelima;J Hartono;Yogyakarta: BPFE;;86;2003;3135000395214659317;PuOEWVtPfzwC;6eDyhRgAAAAJ
38;Pengenalan Komputer: dasar ilmu komputer, pemrograman, sistem informasi dan intelegensi buatan;J Hartono;Jogyakarta: Andi Jogyakarta;;85;2000;12053559798876770242;m4fbC6XIj1kC;6eDyhRgAAAAJ
39;Sistem Teknologi Informasi;J Hartono;Yogyakarta: Andi;;81;2005;17185489839100228631;8VtEwCQfWZkC;6eDyhRgAAAAJ
40;Sistem Informasi Teknologi;JH Mustakini;Yogyakarta: Andi Offset;;80;2009;17933914258705386736;Y0-TYkg6YM4C;6eDyhRgAAAAJ
41;Pasar efisien secara keputusan;J Hartono;PT Gramedia Pustaka Utama, Jakarta;;75;2005;2295743153899606368;dfsIfKJdRG4C;6eDyhRgAAAAJ
42;Uji Teori Keagenan dalam Hubungan Interdependensi antara Kebijakan Hutang dengan Kebijakan Dividen;PA Mahadwartha, J Hartono;Simposium Nasional Akuntansi;6, 1-29;70;2002;9283597848145861102;fPk4N6BV_jEC;6eDyhRgAAAAJ
43;Sistem Informasi Berbasis Komputer;HM Jogiyanto;Yogyakarta: BPFE-Yogyakarta;;65;2000;14801220438912036221;qjMakFHDy7sC;6eDyhRgAAAAJ
44;Metodologi Penelitian Sistem Informasi;J Hartono;Yogyakarta: Andi;;63;2008;8561246814064436583;P5F9QuxV20EC;6eDyhRgAAAAJ
45;Model kesuksesan sistem teknologi informasi;J Hartono;Yogyakarta: Andi;;60;2007;10477935890878192557;3lUAU8Oskd0C;6eDyhRgAAAAJ
46;Metode penelitian bisnis: salah kaprah dan pengalaman-pengalaman;J Hartono;Yogyakarta. BPFE. Indonesia;;58;2007;10319313948213277821;0sTkTiv_uMkC;6eDyhRgAAAAJ
47;Analisis dan Desain Sistem Informasi;JH Mustakini;Yogyakarta: Andi;;58;2005;7231971516463609973;pQTOvowfQioC;6eDyhRgAAAAJ
48;Structural Equation modeling untuk Penelitian Manajemen Menggunakan AMOS 18.00;S Haryono, P Wardoyo;Bekasi. Penerbit PT Intermedia Personalia Utama;;57;2012;14262499576034241869;r_AWSJRzSzQC;6eDyhRgAAAAJ
49;Analisa dan disain sistem informasi;HM Jogiyanto;Andi Offset, Yogyakarta;;57;1990;14757753903244552233;eH23hyXCXa4C;6eDyhRgAAAAJ
50;Implementasi balanced scorecard pada organisasi publik;RHN Imelda;Jurnal Akuntansi & Keuangan;6 (2), 106-122;56;2004;549320203283876915;l7t_Zn2s7bgC;6eDyhRgAAAAJ
51;Metodologi Penelitian Bisnis: Salah Kaprah dan Pengalaman-Pengalaman (Edisi 6);J Hartono;Yogyakarta, Indonesia: BPFE UGM;;55;2013;17534459349950398657;XAp-VaTZjjwC;6eDyhRgAAAAJ
52;Studi Peristiwa: Menguji Reaksi Pasar Modal Akibat Suatu Peristiwa;J Hartono;Edisi Pertama. BPFE UGM. Hal;53;53;2010;14027481818343921862;jmjb1lOE9QIC;6eDyhRgAAAAJ
53;Teori dan praktik portofolio dengan excel;J Hartono;Jakarta: Salemba Empat;;52;2014;8188435001182481167;ijdKiLOsEJMC;6eDyhRgAAAAJ
54;Teori dan praktik portofolio dengan excel;J Hartono;Jakarta: Salemba Empat;;52;2014;8188435001182481167;s85pQhAUCrAC;6eDyhRgAAAAJ
55;Sistem Informasi Akuntansi Berbasis Komputer;HM Jogiyanto;Konsep Dasar dan Komponen, BPFE, Yogyakarta;;51;1988;160396463534032236;M_lZXyI38BkC;6eDyhRgAAAAJ
56;M.(2001);H Jogiyanto;Analisis Perancangan Sistem Informasi. Yogyakarta: Andi Offset;;49;2001;2371612101836388249;5bg8sr1QxYwC;6eDyhRgAAAAJ
57;MBA., Akt;HM Jogiyanto;Analisis dan Desain Sistem Informasi;;47;2005;8392966021062797340;-nhnvRiOwuoC;6eDyhRgAAAAJ
58;Evaluasi Perilaku Penerimaan Wajib Pajak Terhadap Penggunaan E-filing sebagai sarana pelaporan pajak secara online dan realtime;AS Wiyono;The Indonesian Journal of Accounting Research;11 (2);42;2008;18235845087467180751;YsMSGLbcyi4C;6eDyhRgAAAAJ
59;Set kesempatan investasi:: Konstruksi proksi dan analisis hubungannya dengan kebijakan pendanaan dan dividen;T Fitrijanti;Universitas Gadjah Mada;;42;2000;9914255748460684122;zYLM7Y9cAGgC;6eDyhRgAAAAJ
60;The effect of antitrust investigations on the management of earnings: a further empirical test of political cost hypothesis;A Na'im, J Hartono;Kelola;5 (1996);42;1996;7873928744587410130;4OULZ7Gr8RgC;6eDyhRgAAAAJ
61;The recency effect of accounting information;J Hartono;Gadjah Mada International Journal of Business;6 (1), 85-116;41;2004;4779616179003908463;a0OBvERweLwC;6eDyhRgAAAAJ
62;Sistem Informasi Strategik;HM Jogiyanto;Yogyakarta: Andi;;39;2005;2546529129269482432;3bvyWxjaHKcC;6eDyhRgAAAAJ
63;Sistem informasi berbasis komputer: konsep dasar dan komponen;HM Jogiyanto;Edisi Kedua. Yogyakarta: Bpfe;;37;2000;11256957194009738493;t-hv7AR41mYC;6eDyhRgAAAAJ
64;Metode Penelitian Bisnis;J Hartono;Edisi Ke-;-6. Universitas Gadjah Mada. Yogyakarta;36;2014;17315331215195089540;zwpXiJ37cpgC;6eDyhRgAAAAJ
65;An Agency Cost Explanation for Dividend Payments;J Hartono;Karya tulis tidak diterbitkan. Yogyakarta: Universitas Gadjah Mada;;34;1999;13994582913302996430;f2IySw72cVMC;6eDyhRgAAAAJ
66;Pedoman survei kuesioner: Mengembangkan kuesioner, mengatasi bias dan meningkatkan respon;J Hartono, W Abdillah;Yogyakarta, ID: Andi Offset;;33;2008;9616944247917905551;nZcligLrVowC;6eDyhRgAAAAJ
67;Teori Portofolio dan Analisis Investasi Edisi Kedelapan;J Hartono;Yogyakarta: BPFE;;30;2013;1151852197864923341;lYAcb2jw7qUC;6eDyhRgAAAAJ
68;Metode Sem Untuk Penelitian Manajemen: AMOS, LISREL & PLS;S Haryono;PT. LUXIMA METRO MEDIA;;29;2017;2110071758532425499;eO3_k5sD8BwC;6eDyhRgAAAAJ
69;Analisis dan Perancangan Sistem Informasi;J Hartono;Yogyakarta: Andi Offest;;29;2005;5915808451192030471;z8nqeaKD1nsC;6eDyhRgAAAAJ
70;Pengujian Efisiesni Pasar Bentuk Setengah Kuat Secara Keputusan: Analisis Pengumuman Dividen Meningkat;D Setiawan, J Hartono;The Indonesian Journal of Accounting Research;6 (2);29;2003;14444677315813680153;QaSi33NTfwYC;6eDyhRgAAAAJ
71;Evaluasi Kinerja Perusahaan Perbankan yang Terdaftar di Bursa Efek Indonesia dan Thailand;NH Sumarta;Bulletin of Monetary Economics and Banking;3 (2), 1-21;29;2000;3082266962687864610;Tyk-4Ss8FVUC;6eDyhRgAAAAJ
72;Jogiyanto. 2000;M Hartono;Teori Portofolio dan Analisis Investasi;;28;2007;7865684779668384106;JWITY9-sCbMC;6eDyhRgAAAAJ
73;Asosiasi siklus hidup perusahaan dengan incremental value-relevance informasi laba dan arus kas;S Atmini;The Indonesian Journal of Accounting Research;5 (3);28;2002;16639007473921125308;Y0pCki6q_DkC;6eDyhRgAAAAJ
74;Konsep dasar pemrograman bahasa C;J Hartono;Yogyakarta: Andi Offset;;28;2000;14770713118745925088;b0M2c_1WBrUC;6eDyhRgAAAAJ
75;Metode SEM Untuk Penelitian Manajemen dengan AMOS, LISREL, PLS;S Haryono;PT. Intermedia Personalia Utama;;24;2016;9063171537271825755;1DsIQWDZLl8C;6eDyhRgAAAAJ
76;Pendekatan Terstruktur Teori dan Praktek Aplikasi Bisnis;A Jogiyanto, DS Informasi;Andi Offset, Yogyakarta;;24;2005;9165822700331500893;xyvS_IvSCKsC;6eDyhRgAAAAJ
77;Pengaruh corporate governance dan konsentrasi kepemilikan terhadap daya informasi akuntansi;A Wawo;AKMEN Jurnal Ilmiah;10 (2);23;2013;12523121777359204873;ufrVoPGSRksC;6eDyhRgAAAAJ
78;Teori Ekonomi Mikro Analisis Matematis;J Hartono;Yogyakarta (ID): Andi;;23;2002;12685896447248930112;_xSYboBqXhAC;6eDyhRgAAAAJ
79;Akt., MBA;HM Jogiyanto;Ph. D, Analisis & Desain Sistem Informasi;;22;2001;4951249802791406174;oi2SiIJ9l4AC;6eDyhRgAAAAJ
80;Adoption of information technology on small businesses: The role of environment, organizational and leader determinant;J Hartono;Int. J. Bus. Hum. Technol;2 (4), 60-66;21;2012;1250275626868185114;NxmKEeNBbOMC;6eDyhRgAAAAJ
81;Pendekatan Terstruktur;A Jogiyanto, DS Informasi;Teori dan Praktik Aplikasi Bisnis, Yogyakarta: Andi Offset;;20;2005;5653490270090625782;ifOnle78iJkC;6eDyhRgAAAAJ
82;Pengaruh Pemilihan Metode Akuntansi terhadap Tingkat Underpricing Saham Perdana;S Ali, J Hartono;The Indonesian Journal of Accounting Research;6 (1);20;2003;3760927698605262741;xtRiw3GOFMkC;6eDyhRgAAAAJ
83;Andi Offset;HM Jogiyanto, P Komputer;Yogyakarta;;20;1992;12421940511622666685;2osOgNQ5qMEC;6eDyhRgAAAAJ
84;Sistem teknologi informasi pendekatan terintegrasi, konsep dasar teknologi, aplikasi, pengembangan, dan pengelolaan;J Hartono;Yogyakarta: Andi Offset;;19;2009;6723313447009471082;c1e4I3QdEKYC;6eDyhRgAAAAJ
85;Relevansi nilai dividen yield dan price earnings ratio dengan moderasi investment opportunity set (IOS) dalam penilaian harga saham;IK Jati, HM Jogiyanto;Universitas Gadjah Mada;;19;2003;5070344786544054085;W7OEmFMy1HYC;6eDyhRgAAAAJ
86;Portfolio theory and investment analysis;J Hartono;Yogyakarta: BPFE;;18;2008;8035276307164146655;OzeSX8-yOCQC;6eDyhRgAAAAJ
87;Sistem Informasi Teknologi;HM Jogiyanto;Yogyakarta: ANDI offset;;17;2009;4781278092676831518;LK8CI43ZvvMC;6eDyhRgAAAAJ
88;STRATEGIC ALIGNMENT IMPACTS ON ORGANIZATIONAL PERFORMANCE IN INDONESIAN BANKING INDUSTRY.;N Iman, J Hartono;Gadjah Mada International Journal of Business;9 (2);17;2007;5657766607707485725;KxtntwgDAa4C;6eDyhRgAAAAJ
89;Sistem informasi strategik untuk keunggulan kompetitif;J Hartono;Yogyakarta: Penerbit Andi Offset;;17;2005;4741096461674649700;nPT8s1NX_-sC;6eDyhRgAAAAJ
90;Confirmatory factor analysis gabungan proksi investment opportunity set dan hubungannya terhadap realisasi pertumbuhan;JA Saputro, HM Jogiyanto;Text;;17;2002;5704286787287460786;abG-DnoFyZgC;6eDyhRgAAAAJ
91;Penelitian Tentang Informasi Laba dan Dividen Kas yang Dibawa Oleh Pengumuman Pemecahan Saham;W Anggraini, HM Jogiyanto;Jurnal Bisnis dan Akuntansi;2 (1), 1-12;17;2000;3541986553502396688;VRfTbSk87rEC;6eDyhRgAAAAJ
92;Supriyadi, dan Ertambang Nahartyo. 2013. Belief adjustment model in investment decision making;LS Almilia, J Hartono;Gadjah Mada International Journal of Business;15 (2), 1-1;17;#N/A;3769722178143747407;BJrgspguQaEC;6eDyhRgAAAAJ
93;Filosofi, Pendekatan, dan Penerapan Pembelajaran Metode Kasus Untuk Dosen dan Mahasiswa;J Hartono;Yogyakarta: Andi Offset;;16;2006;16275460234645808657;TIZ-Mc8IlK0C;6eDyhRgAAAAJ
94;Pengujian Efisiensi Pasar Bentuk Setengah Kuat Secara Keputusan: Analisis Pengumuman Dividen Meningkat (Studi Empiris pada Bursa Efek Jakart Selama Krisis Moneter);D Setiawan, S Subekti;The Indonesian Journal of Accounting Research;8 (2);16;2005;11909517287447244469;cFHS6HbyZ2cC;6eDyhRgAAAAJ
95;Studi terhadap Pengukuran Kinerja Akuntansi Perusahaan Prospektor dan Defender, dan hubungannya dengan Harga Saham: Analisis dengan Pendekatan Life Cycle Theory;AH Habbe, J Hartono;Jurnal riset akuntansi Indonesia;4 (1), 111-132;16;2001;1642468105620102187;rCNdntzdTkkC;6eDyhRgAAAAJ
96;Hubungan Kandungan Informasi Arus Kas, Komponen Arus Kas dan Laba Akuntansi dengan Harga atau Return Saham;T Triyono, J Hartono;The Indonesian Journal of Accounting Research;3 (1);15;2000;8092130620540167880;tkaPQYYpVKoC;6eDyhRgAAAAJ
97;Konsep Dasar Pemrograman Bahasa C;HM Jogiyanto;Penerbit Andi;;13;2017;6116953092124237859;b1wdh0AR-JQC;6eDyhRgAAAAJ
98;Teori Portofolio dan Analisis Sekuritas;J Hartono;Edisi Ketiga Yogyakarta: BPFE-UGM;;13;2005;17885338094435014510;AZju0d2GQJ0C;6eDyhRgAAAAJ
99;Aspek Psikologis pada Implementasi Sistem Teknologi Informasi;AS Wiyono, D Ancok, J Hartono;dalam Konferensi dan Temu Nasional Teknologi Informasi dan Komunikasi untuk …;;12;2008;2398452468111331928;RuPIJ_LgqDgC;6eDyhRgAAAAJ
100;Metodologi Penelitian Bisnis Teori dan Aplikasi;S Haryono;Palembang: Badan Penerbit MM UTP;;12;2007;16735686141389036310;h168fVGZblEC;6eDyhRgAAAAJ
101;Pasar Efisien Secara Keputusan;H Jogiyanto;Jakarta: PT Gramedia Pustaka Utama;;12;2005;8006438384683542645;QVtou7C4vgoC;6eDyhRgAAAAJ
102;Analisis dan Desain, andi;J Hartono;Yogyakarta;;12;2005;16669716419729025380;NhqRSupF_l8C;6eDyhRgAAAAJ
103;Analisis Pengaruh Pemilihan Metode Akuntansi terhadap Pemasukan Penawaran Perdana;J Hartono, S Ali;Journal of Indonesian Economy and Business;17 (2);12;2002;7613485233753313917;dshw04ExmUIC;6eDyhRgAAAAJ
104;The Effects of A Legal Process on Management of Accruals: Further Evidences on Management of Earnings;J Hartono, A Na'im;Journal of Indonesian Economy and Business;13 (2), 98-106;12;1998;6459114633323963707,5421859346999813740;NMlhSUseqAsC;6eDyhRgAAAAJ
105;Model Belief Adjustment Dalam Pengambilan Keputusan Investasi Berdasarkan Informasi Akuntansi dan Nonakuntansi;LS Almilia;Universitas Gadjah Mada;;11;2013;12682622119583104974;isC4tDSrTZIC;6eDyhRgAAAAJ
106;Statistika Penelitian Manajemen;S Haryono;Edisi Pertama, Program Pascasarjana Magister Manajemen Universitas …;;11;2007;12907751767220522373;Ehil0879vHcC;6eDyhRgAAAAJ
107;Pengaruh atribut perusahaan terhadap relevansi laba dan arus kas;NI Soepratikno;Universitas Gadjah Mada;;11;2005;13761179881912759552;YFjsv_pBGBYC;6eDyhRgAAAAJ
108;The simultaneity of dividend and capital structure decisions: the case of Indonesian capital market;IR Setyawan, J Hartono;Gadjah Mada International Journal of Business;3 (1), 23-33;11;2001;9912147235525222687;UxriW0iASnsC;6eDyhRgAAAAJ
109;Abdillah, 2009;J Hartono;Konsep dan Aplikasi PLS;;11;#N/A;8426716698133770646;BOlwja0KXvYC;6eDyhRgAAAAJ
110;Pedoman Survei Kuesioner;J Hartono;BPFE, Universitas Gadjah Mada, Yogyakarta;;10;2011;12842899010329959745;_tF6a-HnqWAC;6eDyhRgAAAAJ
111;Pengaruh pengumuman laba terhadap asimetri informasi;Y Diantimala;Universitas Gadjah Mada;;10;2001;14310090663848576754;ILKRHgRFtOwC;6eDyhRgAAAAJ
112;M. 1997;H Jogiyanto;Sistem Informasi Akuntansi Berbasis Komputer. Edisi Kedua. Yogyakarta: Andi …;;10;#N/A;3603841710451781299;kzcSZmkxUKAC;6eDyhRgAAAAJ
113;Can technical analysis signals detect price reactions around earnings announcement?: evidence from Indonesia;D Sulistiawan, J Hartono;The International Journal of Business and Finance Research;8 (1), 113-123;9;2014;10828697120285196469;JoZmwDi-zQgC;6eDyhRgAAAAJ
114;Dampak pemoderasian komponen arus kas terhadap hubungan laba akuntansi dengan return saham;PAD Laksmi, NMD Ratnadi;Jurnal Ilmiah Akuntansi dan Bisnis;;8;2006;5202594276623651364;_AeoHAGD03cC;6eDyhRgAAAAJ
115;Akt., Dr., MBA., Prof;HM Jogiyanto;"Analisis dan Desain Sistem Informasi; Edisi III";;8;2005;2410093369148806790;TlpoogIpr_IC;6eDyhRgAAAAJ
116;How, why and when investors revise their beliefs to company information and their implications to firms announcement policy;J Hartono;ANDI Yogyakarta;;8;2004;11340630182935347313;hNSvKAmkeYkC;6eDyhRgAAAAJ
117;Sistem Informasi;J Hartono;PT. Wahana Komputer, Semarang;;8;1999;14489770505000762504;AXkvAH5U_nMC;6eDyhRgAAAAJ
118;Surianto, 1999;J Hartono;Bias di Beta Sekuritas dan Koreksinya di Pasar Modal Sedang Berkembang …;;8;1999;6192453397058384366;EUQCXRtRnyEC;6eDyhRgAAAAJ
119;The effects of timing and order of earnings and initiating dividend changes on stock returns: A test of belief-adjustment theory.;J Hartono;;;8;1998;7824512293718976196;SP6oXDckpogC;6eDyhRgAAAAJ
120;Reminder Effect and Anchoring-adjustment in Earnings Announcement: Implementation of Priorperiod Benchmark Disclosure Strategy;S Wahyuni, HM Jogiyanto;Journal of Indonesian Economy and Business;27 (3), 390-405;7;2012;857362468800451429;K3LRdlH-MEoC;6eDyhRgAAAAJ
121;Antecedent and consequence factors of CEO turnover in Indonesia;Lindrianasari, J Hartono;Management Research Review;35 (3/4), 206-224;7;2012;8905131086786487819;p2g8aNsByqUC;6eDyhRgAAAAJ
122;Kesuksesan Katalog Elektronik Perpustakaan Akademik: Pengaruh Ketakutan Komputer Pemakai dan Kualitas Pelayanan Pustakawan dengan Kualitas Sistem dan Kualitas Informasi sebagai …;MA Nugroho;Jurnal Riset Akuntansi Indonesia;11 (2), 186-211;7;2008;2316187317926995905;KlAtU1dfN6UC;6eDyhRgAAAAJ
123;Akt;HM Jogiyanto;Teori Portofolio dan Analisis Investasi. Yogyakarta: BPFE, Edisi Ketiga;;7;2003;3798825862363673245;rbm3iO8VlycC;6eDyhRgAAAAJ
124;MBA;HM Jogiyanto;Konsep Dasar Informasi, Jakarta: Graha Media;;7;2003;1693002059078985012;SnGPuo6Feq8C;6eDyhRgAAAAJ
125;Analisis kemampuan harga saham dalam mencerminkan informasi laba dan dividen yang digunakan dalam pembentukan ekspektasi laba mendatang;Y Warastuti;Universitas Gadjah Mada;;7;2003;3540465562786186011;jE2MZjpN3IcC;6eDyhRgAAAAJ
126;Andi Offset;J Hartono, P Komputer;Yogyakarta;;7;1999;14983102614397953447;7Frjd3zlGBUC;6eDyhRgAAAAJ
127;M, 2010;J Hartono;Teori Portfolio dan Analisis Investasi, Yogyakarta: BPFEUGM, Yogyakarta;;7;#N/A;3678248688109517002,13176357806824092184;SxCCDk4iOpsC;6eDyhRgAAAAJ
128;Teori Portofolio Analisis dan Investasi;J Hartono;Yogyakarta: BPFE;;6;2013;2265886501390459209;KWzIFqRkAKkC;6eDyhRgAAAAJ
129;Structural Equation Modeling Untuk Penelitian Manajemen;S Haryono, P Wardoyo;Jakarta: PT. Intermedia Personalia Utama;;6;2012;7636389869844224009;g_UdREhPGEoC;6eDyhRgAAAAJ
130;Metode Penelitian Sistem Informasi;JH Mustakini;Yogyakarta: Andi;;6;2008;4576795290959118343;hQUaER0FWQ4C;6eDyhRgAAAAJ
131;Analisa & Dessain Sistem;HM Jogiyanto;Andi Offset, Yogyakarta, Edisi III;;6;2005;8296251918330456378;pYKElYtJMmwC;6eDyhRgAAAAJ
132;Model kesuksesan sistem teknologi informasi;JH Mustakini;Yogyakarta: CV. Andi Offset;;6;2005;10183318401328364225;4Yq6kJLCcecC;6eDyhRgAAAAJ
133;Sistem Informasi Strategik;J Hartono;Penerbit Andi, Yogyakarta;;6;2005;9106874425528955232;wSy_KLzO7YEC;6eDyhRgAAAAJ
134;Pengaruh klasifikasi komponen laba terhadap kemampuan prediksi laba;S Werdiningsih;Universitas Gadjah Mada;;6;2001;10424367043550860775;eQOLeE2rZwMC;6eDyhRgAAAAJ
135;Analisa dan Desain sistem informasi;MBA Jogiyanto Hartono, PD Akt;Yogyakarta;;6;2000;12748567967193626083;orDZ08hpP44C;6eDyhRgAAAAJ
136;Sistem Informasi Berbasis Komputer. Konsep dasar Dan Komponen;J Hartono;Yogyakarta, Central Java: BPFE Yogyakarta;;6;2000;15220784705151606282;BmWJbWwHJAwC;6eDyhRgAAAAJ
137;Bias dari penggunaan data di MBAR;J Hartono;Journal of Indonesian Economy and Business;13 (4), 79-88;6;1998;17452585134788717748;aqlVkmm33-oC;6eDyhRgAAAAJ
138;Chendrawati, 1999,“;J Hartono;ROA and EVA: A Comparative Empirical Study;45-5;6;#N/A;10507923460553672156;BwyfMAYsbu0C;6eDyhRgAAAAJ
139;Performance of technical analysis in declining global markets;J Hartono, D Sulistiawan;Global Journal of Business Research;9 (2), 41-52;5;2015;2724318613678768184,16448294177639328197;k8Z6L05lTy4C;6eDyhRgAAAAJ
