no;title;author;journal;number;cites;year;cid;pubid;id
40;Effect of meat curing agents and phosphates on thiobarbituric acid (TBA) numbers of ground beef determined by the aqueous acid extraction TBA-C18 method;S Raharjo, JN Sofos, GR Schmidt;Food chemistry;47 (2), 137-143;6;1993;4179218408206534414;hqOjcs7Dif8C;6rf9Kk8AAAAJ
41;Cara Uji Paired Sample T Test dan Interpretasi dengan SPSS;S Raharjo;Online). http://www. spssindonesia. com/;/2016/0 8;5;2016;9848579908108717188;jE2MZjpN3IcC;6rf9Kk8AAAAJ
42;The phenolic substances and antioxidant activity of white saffron (Curcuma mangga Val.) as affected by blanching methods;D Pujimulyani, S Raharjo, Y Marsono, U Santoso;Int J Biol Vet Agric Food Eng;7, 607-611;5;2013;14827098164654869868;qxL8FJ1GzNcC;6rf9Kk8AAAAJ
43;Antioxidative Activities of Various Fractions of Gedi's Leaf Extracts (Abelmoschus Manihot L. Medik);M Taroreh, S Raharjo, P Hastuti, A Murdiati;Agriculture and Agricultural Science Procedia;9, 271-278;4;2016;3377497339116132180;TFP_iSt0sucC;6rf9Kk8AAAAJ
44;Antiphotooxidative Effect of Ascorbic Acid Microemulsion in Virgin Coconut Oil;A Rukmini, S Raharjo, P Hastuti;;;4;2011;11992869555588254343;4TOpqqG69KYC;6rf9Kk8AAAAJ
45;Evaluasi Karkas dan Rumah Potong Ayam Lokal di Beberapa Kabupaten di Daerah Istimewa Yogyakarta dan Jawa Tengah;W Supartono, S Raharjo, S Iskandar;agriTECH;23 (4), 184-189;4;2009;9348739741277462169;ZfRJV9d4-WMC;6rf9Kk8AAAAJ
46;Sifat fisik dan kimia minyak kenari;GSS Djarkasi, S Raharjo, Z Noor, S Sudarmadji;Agritech;27 (4);4;2007;7572294679100276396,1907822102495500300;_Qo2XoVZTnwC;6rf9Kk8AAAAJ
47;Oksidasi lemak pada makanan: Implikasinya pada mutu makanan dan kesehatan;S Raharjo;text;;4;2004;10536628962824721374;eflP2zaiRacC;6rf9Kk8AAAAJ
48;Masalah Kebhinekaan Sosial Budaya Dalam Reformasi Hukum Nasional Menuju Masyarakat Madanih;S Raharjo;Makalah;;4;1999;543613571992438871;PYBJJbyH-FwC;6rf9Kk8AAAAJ
49;Aktivitas Antioksidan dan Stabilitas Ekstrak Andaliman (Zanthoxylum acanthopodium DC) Terhadap Panas, Cahaya Fluoresen dan Ultraviolet;E Suryanto, S Raharjo, H Sastrohamidjojo, T Tranggono;agriTECH;25 (2), 63-6;4;#N/A;2688076035797528248,2740471159673288564;Mojj43d5GZwC;6rf9Kk8AAAAJ
50;analisis kinerja teknologi jaringan wireless pada frekuensi 2.4 ghz dalam kondisi ruangan tertentu;MA Setyawan, S Raharjo, E Kumalasari;Jurnal Jarkom;4 (1);3;2017;11503682887661640804;IRz6iEL74y4C;6rf9Kk8AAAAJ
51;The potential of palm kernel shell activated carbon as an adsorbent for β-carotene recovery from crude palm oil;M Ulfah, S Raharjo, P Hastuti, P Darmadji;AIP Conference Proceedings;1755 (1), 130016;3;2016;2087929433073361771;sSrBHYA8nusC;6rf9Kk8AAAAJ
52;Sifat Prooksidatif Fortifikan NaFeEDTA, dengan Kecap Kedelai Manis sebagai Makanan Pembawa, dalam Sistem Biologis (Tikus);SN Naruki, M Astuti, Y Marsono, S Raharjo;Agritech;30 (4);3;2012;11708849315857302454;evX43VCCuoAC;6rf9Kk8AAAAJ
53;Inhibition of riboflavin photosensitized off flavor in milk products with O/W microemulsion containing astaxanthin and α-Tocopherol.;S Yuwanti, S Raharjo, P Hastuti;International Food Research Journal;18 (4);3;2011;1067324919992614155;Wp0gIr-vW9MC;6rf9Kk8AAAAJ
54;Potensi mikroemulsi β-karoten dalam menghambat fotooksidasi vitamin C sistem aqueous;S Ariviani, S Raharjo, P Hastuti;Journal Teknologi dan Industri Pangan;12 (1), 33-39;3;2011;2870050004542168131;mVmsd5A6BfQC;6rf9Kk8AAAAJ
55;Peran asam fitat sebagai antioksidan;S Raharjo;Agritech;17 (2), 29-36;3;1997;486305053886019750;4DMP91E08xMC;6rf9Kk8AAAAJ
56;Oksidasi lipoprotein densitas rendah dan aterosklerosis;S Raharjo;Agritech;17 (1997);3;1997;210294865722174032;3fE2CSJIrl8C;6rf9Kk8AAAAJ
57;Gel kalsium alginat sebagai bahan pengikat pada produk daging ayam;S Rahardjo;Buletin Teknologi dan Industri Pangan;7 (3), 41-48;3;1996;5303982274100194189;kNdYIx-mwKoC;6rf9Kk8AAAAJ
58;Changes of Sensory, Physicochemical, and Microbiological Properties of Ronto During Fermentation;R Khairina, T Utami, S Raharjo, MN Cahyanto;Pakistan Journal of Nutrition;;2;2017;9551108309691889588;yB1At4FlUx8C;6rf9Kk8AAAAJ
59;IMPLEMENTASI KONSEP MULTI-NAS DENGAN MENGINTEGRASIKAN VPN SERVER DAN FREERADIUS SERVER DALAM MEMBANGUN SISTEM OTENTIKASI JARINGAN WIFI;MIH Hanafi, S Raharjo;Jurnal Jarkom;2 (2);2;2016;10270396501132284455;tH6gc1N1XXoC;6rf9Kk8AAAAJ
60;Ekstraksi daun Gedi (abelmoschus manihot l) secara sekuensial dan aktivitas antioksidannya;M Teroreh, S Rahardjo, P Hastuti, A Murdiati;agriTECH;35 (3), 280-287;2;2015;11095887829545928216;JoZmwDi-zQgC;6rf9Kk8AAAAJ
61;Formulasi untuk Memperbaiki Flavor Bubur Buah Alpukat (Persea americana Mill.) Hasil restrukturisasi=[Formulation To Improved Flavor Of Restructured Avocado (Persea Americana …;Z Utama, S Raharjo;Agritech;26 (2006);2;2006;10908781054144731104;cFHS6HbyZ2cC;6rf9Kk8AAAAJ
62;Fractionation and Identification of Java Plum Fruit (Syzygium cumini) Extract;LN Lestario, S Raharjo, S Suparmo, P Hastuti, T Tranggono;Indonesian Food and Nutrition Progress;11 (2), 41-47;2;2004;13132755087300866373;NhqRSupF_l8C;6rf9Kk8AAAAJ
63;The Role of Extracellular Enzymes Produced by Aspergillus oryzae KKB4 in Biodegradation of Aflatoxin B1;S Sardjono, S Raharjo, ES Rahayu, KR Kuswanto;Indonesian Food and Nutrition Progress;11 (2), 65-71;2;2004;11188548818661365953;7PzlFSSx8tAC;6rf9Kk8AAAAJ
64;Pengaruh Ukuran Partikel dan Proporsi Guluronat/Manuronat dalam Alginat Terhadap Sifat Fisik dan Sensoris Produk Hasil Restrukturisasi dari Buah Sirsak;S Raharjo, Z Utama;Jurnal. Teknol. dan Industri Pangan;14 (3), 206-213;2;2003;13863931722713061051;1lhNe0rCu4AC;6rf9Kk8AAAAJ
65;Karakteristik Fisik Dan Sensoris Produk Hasil Restrukturisasi Buah Alpukat (Persea americana Mill.) Dan Mangga (Mangifera indica L.) Selama Penyimpanan Beku= Physical and …;Z Utama, S Raharjo;Agrosains;15 (2002);2;2002;7040820387614471196;9ZlFYXVOiuMC;6rf9Kk8AAAAJ
66;Calcium Alginate and Salt/Phosphate as Binding Agents in Restructured Lamb;T Setyawardani, S Raharjo;Animal Production;3 (1);2;2001;18445572736561652203;tS2w5q8j5-wC;6rf9Kk8AAAAJ
67;Meat Products;GR Schmidt, S Raharjo, Updated by Staff;Kirk‐Othmer Encyclopedia of Chemical Technology;;2;2000;1139731523883003854;QIV2ME_5wuYC;6rf9Kk8AAAAJ
68;Reinventing the hidden miracle of tempe;S Sudarmadji, S Raharjo;International Tempe Symposium;(1997: Bali, Indonesia);2;1997;4564559912109781193;ULOm3_A8WrAC;6rf9Kk8AAAAJ
69;Meta-analysis of the distribution of daidzein, genistein, glycitein and their glucosidic conjugates in soy foods;S Raharjo;Agritech (Indonesia);;2;1996;9593487052763204860;dhFuZR0502QC;6rf9Kk8AAAAJ
70;Review of Flavor 1 Differences in Meat and Meat Products;S Raharjo;Indonesian Food and Nutrition Progress;3 (2), 61-65;2;1996;15848781567982880639;aqlVkmm33-oC;6rf9Kk8AAAAJ
71;A modified thiobarbituric acid-C (18)(TBA-C (18)) method for measuring lipid peroxidation in meat.;S Raharjo;;;2;1993;1439784247952532192;XiSMed-E-HIC;6rf9Kk8AAAAJ
72;Lipid oxidation in restructured meat products;JN Sofos, S Raharjo;Developments in food science;;2;1990;13758958766978291848;M3ejUd6NZC8C;6rf9Kk8AAAAJ
73;Total Phenolic Content and Antioxidant Activity of Anthocyanin Extract from Purple Yam (Dioscorea alata L.) Flour Using Different Solvents;S Tamaroh, S Raharjo, A Murdiati, S Anggrahini;Pakistan Journal of Nutrition;17 (6), 260-267;1;2018;12556729895910998472;-jrNzM816MMC;6rf9Kk8AAAAJ
74;Effect of Setting Condition on the Gel Properties of Surimi from Catfish (Clarias gariepinus);I Zuraida, S Raharjo, P Hastuti, R Indrati;J. Biol. Sci;18, 223-230;1;2018;5994034646227967514;wKETBy42zhYC;6rf9Kk8AAAAJ
75;PERBANDINGAN MANAJEMEN BANDWIDTH MENGGUNAKAN METODE FIFO (FIRST-IN FIRST-OUT) DAN PCQ (PER CONNECTION QUEUE) PADA ROUTER MIKROTIK (Studi Kasus Pada Laboratorium Komputer …;E Febriyanti, S Raharjo, M Sholeh;Jurnal Jarkom;5 (2);1;2017;7072120610935577734;FPJr55Dyh1AC;6rf9Kk8AAAAJ
76;Adsorption of β-Carotene in Isopropyl Alcohol with Decolorized Activated Carbon as Model for β-Carotene Adsorption in Crude Palm Oil;M Ulfah, S Raharjo, P Hastuti, P Darmadji;Indonesian Journal of Chemistry;17 (1), 105-112;1;2017;5000412227762733594;XiVPGOgt02cC;6rf9Kk8AAAAJ
77;Catfish (Clarias gariepinus): A Potential Alternative Raw Material for Surimi Production;I Zuraida, S Raharjo, P Hastuti, R Indrati;Pakistan Journal of Nutrition;16 (12), 928-934;1;2017;15543904008972743275;ALROH1vI_8AC;6rf9Kk8AAAAJ
78;Determination of Antioxidant Activity and Phenolic Compounds of Methanolic Extract of Java Plum (Syzygium cumini Linn.(Skeel) Seed;R Rohadi, U Santoso, S Raharjo, II Falah;Indonesian Food and Nutrition Progress;14 (1), 9-20;1;2017;17697793747366672990;HE397vMXCloC;6rf9Kk8AAAAJ
79;Perubahan Aktivitas Antioksidan, Kadar Antosianin dan Polifenol pada Beberapa Tingkat Kemasakan Buah Duwet (syzygium Cumini);LN Lestario, S Suparmo, S Raharjo, T Tranggono;Agritech;25 (4);1;2014;15430634257780722838;uWQEDVKXjbEC;6rf9Kk8AAAAJ
80;Karakteristik Fermentatif Medium deMann Rogosa Sharpe (MRS) Antosianin Beras Ketan Hitam (Oryza sativa var. glutinosa) Menggunakan Pediococcus pentosaceus N11. 16;N Suhartatik, M Karyantina, MN Cahyanto, S Raharjo, ES Rahayu;Agritech;34 (3), 291-297;1;2014;8584315357866142316;ye4kPcJQO24C;6rf9Kk8AAAAJ
81;Antioxidant activity of anthocyanin of black glutinous rice during fermentation.;N Suhartatik, MN Cahyanto, S Raharjo, ES Rahayu;Jurnal Teknologi dan Industri Pangan;24 (1), 115-119;1;2013;11012648332646990974;bFI3QPDXJZMC;6rf9Kk8AAAAJ
82;Hubungan antara Kualitas Layanan Bursa Kerja Khusus dan Persepsi Alumni terhadap Layanan di SMK se-Kabupaten Kendal Jawa Tengah.(Tesis);S Raharjo;DISERTASI dan TESIS Program Pascasarjana UM;;1;2009;2277635441926268401;ubry08Y2EpUC;6rf9Kk8AAAAJ
83;Stabilitas Oksidatif Minyak Biji Kenari (Canarium indicum dan Canarium vulgare) selama Penyimpanan Pada Suhu 30 dan 40 о C;GSS Djarkasi, S Raharjo, Z Noor, S Sudarmadji;Jurnal Teknologi dan Industri Pangan;19, 113-120;1;2008;1184475756560048856;CaZNVDsoPx4C;6rf9Kk8AAAAJ
84;Analisis Hasil Produk Alat Pertanian Menggunakan Tungku Pack Kaburising Dengan Tungku Konvensional;S Raharjo;TRAK SI;5 (1);1;2007;6409238521593243701;edDO8Oi4QzsC;6rf9Kk8AAAAJ
85;Pentingnya Perlindungan Hukum Informasi Elektronik dalam Transaksi Online;S Raharjo;Justitia Et Pax;26 (1);1;2006;9547109100293576569;LdasjJ6CEcoC;6rf9Kk8AAAAJ
86;Efek antifotoksidatif ekstrak andaliman (Zanthoxylum acanthopodium DC) terhadap asam linoleat= Anti-phtooxidative. 11 ect of andaliman (Zanthoxylum acanthopadium DC.);E Suryanto, S Raharjo, H Sastrohamidjojo;Agritech;25 (2005);1;2005;14690081092333664018;M05iB0D1s5AC;6rf9Kk8AAAAJ
87;Tingkat Pengetahuan, Sikap, dan raktek Keamanan Pangan Pedagang dan Kebiasaan Pembeli Ikan Pindang Keranjang di Kota Yogyakarta= The Knowledge, Attitude, and Food Safety …;PR Priyono, S Raharjo;Agrosains;16 (2003);1;2003;10675114575670692076;D03iK_w7-QYC;6rf9Kk8AAAAJ
88;Sifat Hipoglisemik dan Hipolipidemik Kacang Kapri (Pisum sativum LINN) dan Kedelai (Glicine max MERR) Pada Tikus Sprague Dawley Diabetik Induksi Alloksan;Y Marsono;Agritech;22 (2002);1;2002;962432997691911750;LPtt_HFRSbwC;6rf9Kk8AAAAJ
89;Evaluation of Local Chicken Slaughter Operation, Carcas and Product Characteristics in Yogyakarta;W Supartono, S Raharjo, S Iskandar;Indonesian Food and Nutrition Progress;9 (1), 17-21;1;2002;10596631708794751662;yD5IFk8b50cC;6rf9Kk8AAAAJ
90;Detention of food exported from Indonesia to the USA by FDA in 1998;S Raharjo;J. Indonesia Food and Nutrition Progress;6 (2), 59-63;1;1999;4497418566458139102;VLnqNzywnoUC;6rf9Kk8AAAAJ
91;Peran Enzim Protease Endogenus dalam Proses Pelunakan Daging Selama Post Mortem;S Raharjo;Agritech;16 (1996);1;1996;16676443395164043280;Tiz5es2fbqcC;6rf9Kk8AAAAJ
92;Toxicological Aspects of Sorbates: A Review;S Raharjo;Agritech;14 (3), 35-41;1;1994;13092212252244728132;b0M2c_1WBrUC;6rf9Kk8AAAAJ
93;Kinerja Quagga Pada Routing BGP IPv6 Menggunakan Metode Dual Stack;A Kriswantono, A Setyanto, S Raharjo;Creative Information Technology Journal;5 (1), 28-39;0;2019;#N/A;VN7nJs4JPk0C;6rf9Kk8AAAAJ
94;Optimization and Controlling of FeCO3 Scale Deposition on the Piping System with Laminar Flow and in The Presence of Zeolite Absorbance;S Raharjo, S Muryanto, J Jamari, AP Bayuseno;IOP Conference Series: Materials Science and Engineering;494 (1), 012023;0;2019;#N/A;pAkWuXOU-OoC;6rf9Kk8AAAAJ
95;The influence of textural and chemical properties of palm kernel shell activated carbon on the adsorption capacity and desorption efficiency of β-carotene in a model system.;M Ulfah, S Raharjo, P Hastuti, P Darmadji;International Food Research Journal;26 (1);0;2019;#N/A;1DsIQWDZLl8C;6rf9Kk8AAAAJ
96;Formulasi dan Stabilitas Nanostructured Lipid Carrier dari Campuran Fraksi Stearin dan Olein Minyak Kelapa Sawit;M Rohmah, S Raharjo, C Hidayat, R Martien;Jurnal Aplikasi Teknologi Pangan;8 (1);0;2019;#N/A;KNjnJ3z-R6IC;6rf9Kk8AAAAJ
97;The role of tocopherol on photooxidation reactions palm oil emulsion in water;P Sibuea, S Raharjo, M Pandiangan, D Panjaitan;IOP Conference Series: Earth and Environmental Science;205 (1), 012038;0;2018;#N/A;6_hjMsCP8ZoC;6rf9Kk8AAAAJ
98;Constructed Wetland With Flow Water Surface Type For Elimination Of Aquaculture Wastewater From Catfish (Clarias gariepinus, Var);S Raharjo, ESF Irmawati, M Manaf;IOP Conference Series: Earth and Environmental Science;187 (1), 012061;0;2018;#N/A;WC9gN4BGCRcC;6rf9Kk8AAAAJ
99;Controlling of magnesium carbonate scale deposition on the piping system with laminar flow and in the presence of alumina;S Raharjo, S Muryanto, J Jamari, AP Bayuseno;AIP Conference Proceedings;1977 (1), 020064;0;2018;#N/A;BzfGm06jWhQC;6rf9Kk8AAAAJ
100;Detecting proper nouns in indonesian-language translation of the quran using a guided method;S Raharjo, R Wardoyo, AE Putra;Journal of King Saud University-Computer and Information Sciences;;0;2018;#N/A;j7_hQOaDUrUC;6rf9Kk8AAAAJ
101;Optimalisasi Stemming Kata Berimbuhan Tidak Baku Pada Bahasa Indonesia Dengan Levenshtein Distance;RBS Putra, E Utami, S Raharjo;Jurnal Informatika: Jurnal Pengembangan IT;3 (2), 200-205;0;2018;#N/A;buQ7SEKw-1sC;6rf9Kk8AAAAJ
102;Generic Structure and Cohesive Devices: A Study on the Final Project Report Presentation of the Accounting Students of Polines Semarang;S Raharjo, D Nirmala;PAROLE: Journal of Linguistics and Education;6 (2);0;2018;#N/A;otzGkya1bYkC;6rf9Kk8AAAAJ
103;Perubahan Antosianin dan Aktivitas Antioksidan Tepung Uwi Ungu selama Penyimpanan;S Tamaroh, S Raharjo, A Murdiati, S Anggrahini;Jurnal Aplikasi Teknologi Pangan;7 (1);0;2018;#N/A;NyGDZy8z5eUC;6rf9Kk8AAAAJ
104;Pengaruh Penambahan Fucoidan terhadap Performa Ayam Pedaging;A Nururrozi, S Indarjulianto, Y Yanuartono, S Raharjo, H Purnamaningsih;Jurnal Peternakan Indonesia (Indonesian Journal of Animal Science);20 (1), 15-20;0;2018;#N/A;zLWjf1WUPmwC;6rf9Kk8AAAAJ
105;PERANCANGAN ALARM BASE TRANSCEIVER STATION (BTS) DENGAN SARANA E-MAIL DAN TELEGRAM DI PT. BROADBAND INDONESIA PRATAMA YOGYAKARTA;S Raharjo, A Hamzah;Jurnal Jarkom;6 (1);0;2018;#N/A;ILKRHgRFtOwC;6rf9Kk8AAAAJ
