no;title;author;journal;number;cites;year;cid;pubid;id
19;Validitas prediktif NEM SMA, STTB SMA, TKU dan nilai ujian tulis SIPENMARU tahun 1988 sebagai prediktor prestasi belajar mahasiswa Fakultas Non Eksakta Universitas Gadjah Mada;S Pratomo;Universitas Gadjah Mada;;1;1991;7652390422600587200;Wp0gIr-vW9MC;2HMVun4AAAAJ
20;Pengaruh penataran pengembangan pribadi guru untuk meningkatkan komponen efektif proses mengajar-belajar terhadap prestasi belajar murid di sekolah-sekolah dasar pedesaan …;S SOEKADJI, S Suryabrata;Text;;1;1984;7868225627474130785;M3ejUd6NZC8C;2HMVun4AAAAJ
21;Karakteristik butir soal tes seleksi masuk SLTPN 8 di Kotamadya Jogjakarta tahun ajaran 2001/2002 berdasar teori respons butir model logistik tiga parameter;RR SUMINTA, S Suryabrata;Universitas Gadjah Mada;;0;2004;#N/A;dhFuZR0502QC;2HMVun4AAAAJ
22;Multidimensionalitas konsep diri:: STudi reliabilitas dan validitas konstruk skala konsep diri dan pengujian variasi konsep diri lintas budaya dan jenis kelamin pada mahasiswa …;PB WIDODO, S Suryabrata;Text;;0;2004;#N/A;QIV2ME_5wuYC;2HMVun4AAAAJ
23;Detection differential item functioning on language achievement test administered as part of the entrance examination at State Institute of Islamic Studies (IAIN Sunan Kalijaga …;AH THAN;Universitas Gadjah Mada;;0;2004;#N/A;mVmsd5A6BfQC;2HMVun4AAAAJ
24;Faktor general yang dapat diungkap berdasarkan teori inteligensi dari Cettell;S Suryabrata;Text;;0;2004;#N/A;8k81kl-MbHgC;2HMVun4AAAAJ
25;Hubungan antara persepsi santri terhadap kepemimpinan Kiai dengan kecerdasan emosi dan motivasi berprestasi antara santri laki-laki dan santri perempuan;N MARHAYATI, S Suryabrata;Text;;0;2003;#N/A;qUcmZB5y_30C;2HMVun4AAAAJ
26;Hubungan antara kecerdasan emosi, kebiasaan belajar dan motivasi berprestasi dengan prestasi belajar matematika siswa kelas 3 SLTP Negeri Surabaya Tahun 2002-2003;S Suryabrata;Text;;0;2003;#N/A;IWHjjKOFINEC;2HMVun4AAAAJ
27;Adaptasi Wechsler Intelligence Scale for Children 9WISC) untuk anak tunanetra;S Suryabrata, S MAEd;Text;;0;2003;#N/A;ZeXyd9-uunAC;2HMVun4AAAAJ
28;Daya prediksi bakat okupasional, minat jabatan dan motivasi berprestasi terhadap prestasi belajar siswa Sekolah Menengah Kejuruan di Kota Yogyakarta;S Suryabrata;Text;;0;2003;#N/A;L8Ckcad2t8MC;2HMVun4AAAAJ
29;Skala Penilaian Pekerja Sosial. The Scale of Social Worker's Performance;UT Hidayat, S Suryabrata;Sosiohumanika (Vol.;16/A) 16 (2003);0;2003;#N/A;LkGwnXOMwfcC;2HMVun4AAAAJ
30;Hubungan antara pendidikan pesantren dengan kecerdasan emosional dan kecenderungan berperilaku delikuen pada remaja;A AFIIF;Universitas Gadjah Mada;;0;2002;#N/A;_kc_bZDykSQC;2HMVun4AAAAJ
31;Skala penilaian pekerja sosial;UT HIDAYAT;Universitas Gadjah Mada;;0;2002;#N/A;Se3iqnhoufwC;2HMVun4AAAAJ
32;Validitas prediktif NEM dan rapor siswa SLTP sebagai prediktor prestasi belajar siswa kelas 1 SMU tahun ajaran 1996/1997 se Kabupaten Mojokerto;HSS EDHY;Universitas Gadjah Mada;;0;1999;#N/A;R3hNpaxXUhUC;2HMVun4AAAAJ
33;Hubungan antara penalaran moral remaja asrama dengan penalaran moral orang tua, empatinya, inteligensinya dan lamanya tinggal di asrama;MG SUPENI;Universitas Gadjah Mada;;0;1999;#N/A;HDshCWvjkbEC;2HMVun4AAAAJ
34;Analisis karakteristik butir soal dan penyetaraan tes prestasi belajar bahasa dan sastra Indonesia kelas I caturwulan II melalui pendekatan teori respons butir model Rasch;PF SUDARYANTO, S Suryabrata;Universitas Gadjah Mada;;0;1996;#N/A;YOwf2qJgpHMC;2HMVun4AAAAJ
35;NEM dan niali rapor SMP sebagai prediktor keberhasilan pendidikan siswa SMA Negeri di Kotamadia Yogyakarta;S Suryabrata;Text;;0;1995;#N/A;-f6ydRqryjwC;2HMVun4AAAAJ
36;Sikap siswa terhadap bentuk tes serta hubungannya dengan prestasi belajar IPS siswa SMP Negeri Kotamadia Semarang;R MULYATI, S Suryabrata;Text;;0;1995;#N/A;hC7cP41nSMkC;2HMVun4AAAAJ
37;Beberapa karakteristik psikometrik butir soal tes dan perangkat tes matematika pada EBTANAS SMP tahun pelajaran 1992/1993 di Provinsi Lampung;S Suryabrata;Universitas Gadjah Mada;;0;1994;#N/A;qxL8FJ1GzNcC;2HMVun4AAAAJ
38;Daya prediksi nilai rapor, nilai STTB, dan nilai ebtanas murni (NEM) SD terhadap prestasi belajar siswa kelas I SMP Negeri di Jakarta Barat DKI Jakarta;A HAMID;Universitas Gadjah Mada;;0;1994;#N/A;3fE2CSJIrl8C;2HMVun4AAAAJ
39;Tingkat invariansi parameter butir tes terhadap kategori sekolah dan tingkat kemampuan pada model logistik tiga parameter;M KAMAR, S Suryabrata;Universitas Gadjah Mada;;0;1993;#N/A;TQgYirikUcIC;2HMVun4AAAAJ
40;Hubungan antara faktor-faktor kepribadian dengan stres pada anak-anak usia prasekolah= Relationships between Personality Factors to the Stress of Preschoolers Ages;EH Purnamaningsih, D Ancok, S Suryabrata;Berkala Penelitian Pasca Sarjana;4 (1991);0;1991;#N/A;WF5omc3nYNoC;2HMVun4AAAAJ
41;Daya prediksi nilai rapor, nilai EBTANAS Murni (NEM), nilai STTB, nilai tes bakat, dan nilai ujian masuk Perguruan Tinggi (UMPT) terhadap prestasi belajar mahasiswa Fakultas …;T SUPARTINAH;Universitas Gadjah Mada;;0;1990;#N/A;4DMP91E08xMC;2HMVun4AAAAJ
42;Perbedaan penyesuaian diri di sekolah ditinjau dari sikap terhadap layanan bimbingan dan konseling di sekolah, jenis kelamin dan tingkat kelas para siswa SMA Negeri 9 Yogyakarta;S Suryabrata;Text;;0;1989;#N/A;ULOm3_A8WrAC;2HMVun4AAAAJ
43;Hubungan motif masuk SPG, nilai tes masuk nilai STTB-SMTP, prestasi belajar, dengan prestasi praktek keguruan siswa kelas III SPG Muhammadiyah se Kodya Yogyakarta;H MURUSDI;Universitas Gadjah Mada;;0;1989;#N/A;Zph67rFs4hoC;2HMVun4AAAAJ
44;Identifikasi faktor-faktor yang mendasari sifat-sifat kepribadian taruna akademi TNI Angkatan Udara;S Suryabrata;Text;;0;1988;#N/A;ufrVoPGSRksC;2HMVun4AAAAJ
45;Grading Systems and Grading Practices in Some Indonesian Public Universities;S Suryabrata;Overseas Training Office, National Development Planning Agencies, Government …;;0;1988;#N/A;u5HHmVD_uO8C;2HMVun4AAAAJ
46;Studi eksploratif faktor-faktor yang mempengaruhi nilai hidup masyarakat Jawa di pedesaan;R SUHAPTI;Universitas Gadjah Mada;;0;1987;#N/A;KlAtU1dfN6UC;2HMVun4AAAAJ
47;Kematangan vokasional ditinjau dari perbedaan kelas pada siswa Sekolah Teknologi Menengah Pembangunan di Yogyakarta;M BACHRONI, S Suryabrata;Text;;0;1984;#N/A;4TOpqqG69KYC;2HMVun4AAAAJ
48;Peranan psikologi dalam usaha menanggulangi masalah gelandangan;S Suryabrata;Lembaga Riset dan Pengabdian Masyarakat, Fakultas Hukum, Universitas Indonesia;;0;1982;#N/A;_FxGoFyzp5QC;2HMVun4AAAAJ
49;DAFTAR KEPUSTAKAAN;A Ahmadi, AR Shaleh, A Darwis, H Usman, M Dalyono, M Syah;;;0;#N/A;#N/A;mB3voiENLucC;2HMVun4AAAAJ
